Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.10785E5	2701.06387	50.65422	0.00000
0.99998	1.10781E5	2700.96825	50.65422	-0.46698
0.99716	1.10644E5	2699.96825	136.41382	-83.35645
0.99435	1.10508E5	2698.96825	136.05586	-165.91860
0.99155	1.10372E5	2697.96825	135.69963	-248.15506
0.98876	1.10237E5	2696.96825	135.34513	-330.06746
0.98598	1.10102E5	2695.96825	134.99234	-411.65742
0.98321	1.09967E5	2694.96825	134.64125	-492.92654
0.98044	1.09833E5	2693.96825	134.29186	-573.87643
0.97769	1.09699E5	2692.96825	133.94415	-654.50868
0.97494	1.09566E5	2691.96825	133.59812	-734.82485
0.97220	1.09432E5	2690.96825	133.25375	-814.82654
0.96947	1.09299E5	2689.96825	132.91104	-894.51529
0.96676	1.09167E5	2688.96825	132.56998	-973.89267
0.96404	1.09035E5	2687.96825	132.23055	-1052.96021
0.96134	1.08903E5	2686.96825	131.89275	-1131.71946
0.95865	1.08771E5	2685.96825	131.55657	-1210.17194
0.95597	1.08640E5	2684.96825	131.22200	-1288.31918
0.95329	1.08509E5	2683.96825	130.88903	-1366.16267
0.95062	1.08379E5	2682.96825	130.55765	-1443.70392
0.94797	1.08248E5	2681.96825	130.22786	-1520.94443
0.94532	1.08118E5	2680.96825	129.89963	-1597.88568
0.94267	1.07989E5	2679.96825	129.57298	-1674.52915
0.94004	1.07860E5	2678.96825	129.24787	-1750.87630
0.93742	1.07731E5	2677.96825	128.92432	-1826.92859
0.93480	1.07602E5	2676.96825	128.60230	-1902.68748
0.93219	1.07474E5	2675.96825	128.28181	-1978.15441
0.92960	1.07346E5	2674.96825	127.96285	-2053.33081
0.92701	1.07218E5	2673.96825	127.64539	-2128.21811
0.92442	1.07091E5	2672.96825	127.32945	-2202.81773
0.92185	1.06964E5	2671.96825	127.01499	-2277.13108
0.91928	1.06837E5	2670.96825	126.70203	-2351.15956
0.91672	1.06711E5	2669.96825	126.39054	-2424.90457
0.91418	1.06585E5	2668.96825	126.08052	-2498.36750
0.91163	1.06459E5	2667.96825	125.77197	-2571.54973
0.90910	1.06333E5	2666.96825	125.46487	-2644.45262
0.90657	1.06208E5	2665.96825	125.15922	-2717.07755
