Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.27885E5	3033.73440	53.14643	-1.45519E-11
0.99998	1.27880E5	3033.63877	53.14643	-0.72994
0.99629	1.27695E5	3032.63877	185.03995	-130.23368
0.99261	1.27511E5	3031.63877	184.23890	-258.98872
0.98896	1.27327E5	3030.63877	183.44350	-387.00044
0.98532	1.27145E5	3029.63877	182.65370	-514.27416
0.98171	1.26963E5	3028.63877	181.86945	-640.81517
0.97811	1.26782E5	3027.63877	181.09070	-766.62870
0.97453	1.26601E5	3026.63877	180.31740	-891.71994
0.97096	1.26422E5	3025.63877	179.54952	-1016.09404
0.96742	1.26243E5	3024.63877	178.78699	-1139.75610
0.96390	1.26065E5	3023.63877	178.02979	-1262.71118
0.96039	1.25888E5	3022.63877	177.27786	-1384.96429
0.95690	1.25711E5	3021.63877	176.53116	-1506.52042
0.95343	1.25535E5	3020.63877	175.78964	-1627.38448
0.94997	1.25360E5	3019.63877	175.05327	-1747.56137
0.94654	1.25186E5	3018.63877	174.32199	-1867.05595
0.94312	1.25013E5	3017.63877	173.59577	-1985.87300
0.93971	1.24840E5	3016.63877	172.87456	-2104.01731
0.93633	1.24667E5	3015.63877	172.15832	-2221.49359
0.93296	1.24496E5	3014.63877	171.44701	-2338.30653
0.92961	1.24325E5	3013.63877	170.74059	-2454.46079
0.92628	1.24155E5	3012.63877	170.03901	-2569.96096
0.92296	1.23986E5	3011.63877	169.34224	-2684.81162
0.91966	1.23817E5	3010.63877	168.65024	-2799.01729
0.91637	1.23649E5	3009.63877	167.96296	-2912.58248
0.91311	1.23482E5	3008.63877	167.28038	-3025.51163
0.90985	1.23315E5	3007.63877	166.60244	-3137.80916
0.90662	1.23149E5	3006.63877	165.92911	-3249.47946
0.90340	1.22984E5	3005.63877	165.26035	-3360.52687
0.90019	1.22820E5	3004.63877	164.59613	-3470.95570
0.89701	1.22656E5	3003.63877	163.93641	-3580.77022
0.89383	1.22492E5	3002.63877	163.28115	-3689.97467
0.89068	1.22330E5	3001.63877	162.63031	-3798.57326
0.88754	1.22168E5	3000.63877	161.98386	-3906.57015
0.88441	1.22006E5	2999.63877	161.34176	-4013.96947
0.88130	1.21846E5	2998.63877	160.70398	-4120.77533
0.87821	1.21686E5	2997.63877	160.07048	-4226.99179
0.87513	1.21526E5	2996.63877	159.44123	-4332.62288
0.87206	1.21367E5	2995.63877	158.81618	-4437.67261
0.86901	1.21209E5	2994.63877	158.19532	-4542.14494
0.86598	1.21052E5	2993.63877	157.57859	-4646.04380
0.86296	1.20895E5	2992.63877	156.96598	-4749.37310
0.85995	1.20738E5	2991.63877	156.35744	-4852.13671
0.85696	1.20583E5	2990.63877	155.75295	-4954.33846
0.85399	1.20427E5	2989.63877	155.15247	-5055.98217
0.85103	1.20273E5	2988.63877	154.55597	-5157.07161
0.84808	1.20119E5	2987.63877	153.96341	-5257.61052
0.84514	1.19966E5	2986.63877	153.37477	-5357.60264
0.84223	1.19813E5	2985.63877	152.79001	-5457.05163
0.83932	1.19661E5	2984.63877	152.20910	-5555.96115
0.83643	1.19509E5	2983.63877	151.63202	-5654.33484
0.83355	1.19358E5	2982.63877	151.05872	-5752.17629
0.83069	1.19207E5	2981.63877	150.48919	-5849.48906
0.82784	1.19057E5	2980.63877	149.92339	-5946.27670
0.82500	1.18908E5	2979.63877	149.36128	-6042.54273
0.82218	1.18759E5	2978.63877	148.80285	-6138.29061
0.81937	1.18611E5	2977.63877	148.24806	-6233.52381
0.81657	1.18463E5	2976.63877	147.69689	-6328.24576
0.81379	1.18316E5	2975.63877	147.14930	-6422.45985
0.81102	1.18170E5	2974.63877	146.60527	-6516.16947
0.80826	1.18023E5	2973.63877	146.06476	-6609.37795
0.80552	1.17878E5	2972.63877	145.52775	-6702.08862
0.80279	1.17733E5	2971.63877	144.99422	-6794.30477
0.80007	1.17589E5	2970.63877	144.46414	-6886.02966
0.79737	1.17445E5	2969.63877	143.93747	-6977.26655
0.79468	1.17301E5	2968.63877	143.41419	-7068.01864
0.79200	1.17158E5	2967.63877	142.89428	-7158.28912
0.78933	1.17016E5	2966.63877	142.37771	-7248.08117
0.78667	1.16874E5	2965.63877	141.86445	-7337.39792
0.78403	1.16733E5	2964.63877	141.35448	-7426.24249
0.78140	1.16592E5	2963.63877	140.84777	-7514.61797
0.77878	1.16451E5	2962.63877	140.34429	-7602.52743
0.77618	1.16312E5	2961.63877	139.84403	-7689.97391
0.77359	1.16172E5	2960.63877	139.34695	-7776.96043
0.77100	1.16033E5	2959.63877	138.85303	-7863.48999
0.76843	1.15895E5	2958.63877	138.36225	-7949.56555
0.76588	1.15757E5	2957.63877	137.87458	-8035.19007
0.76333	1.15620E5	2956.63877	137.39000	-8120.36648
0.76080	1.15483E5	2955.63877	136.90848	-8205.09768
0.75827	1.15346E5	2954.63877	136.43001	-8289.38655
0.75576	1.15211E5	2953.63877	135.95455	-8373.23595
0.75326	1.15075E5	2952.63877	135.48209	-8456.64871
0.75078	1.14940E5	2951.63877	135.01260	-8539.62765
0.74830	1.14805E5	2950.63877	134.54605	-8622.17557
0.74584	1.14671E5	2949.63877	134.08244	-8704.29524
0.74338	1.14538E5	2948.63877	133.62172	-8785.98940
0.74094	1.14405E5	2947.63877	133.16389	-8867.26078
0.73851	1.14272E5	2946.63877	132.70892	-8948.11210
0.73609	1.14140E5	2945.63877	132.25679	-9028.54605
0.73368	1.14008E5	2944.63877	131.80747	-9108.56528
0.73128	1.13876E5	2943.63877	131.36095	-9188.17244
0.72889	1.13746E5	2942.63877	130.91720	-9267.37017
0.72651	1.13615E5	2941.63877	130.47620	-9346.16107
0.72415	1.13485E5	2940.63877	130.03794	-9424.54772
0.72179	1.13355E5	2939.63877	129.60238	-9502.53269
