Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	97471.75870	2456.10627	50.06014	0.00000
0.99999	97466.97170	2456.01064	50.06014	-0.36787
0.99733	97348.59723	2455.01064	118.37446	-65.78435
0.99468	97230.44272	2454.01064	118.15451	-131.00894
0.99203	97112.50723	2453.01064	117.93550	-196.04254
0.98939	96994.78980	2452.01064	117.71743	-260.88603
0.98675	96877.28951	2451.01064	117.50029	-325.54031
0.98413	96760.00543	2450.01064	117.28408	-390.00626
0.98150	96642.93663	2449.01064	117.06880	-454.28474
0.97889	96526.08218	2448.01064	116.85445	-518.37665
0.97627	96409.44117	2447.01064	116.64101	-582.28285
0.97367	96293.01267	2446.01064	116.42849	-646.00421
0.97107	96176.79578	2445.01064	116.21689	-709.54160
0.96847	96060.78959	2444.01064	116.00619	-772.89587
0.96589	95944.99319	2443.01064	115.79640	-836.06790
0.96330	95829.40567	2442.01064	115.58752	-899.05853
0.96072	95714.02615	2441.01064	115.37953	-961.86862
0.95815	95598.85371	2440.01064	115.17243	-1024.49902
0.95559	95483.88748	2439.01064	114.96623	-1086.95058
0.95303	95369.12656	2438.01064	114.76092	-1149.22414
0.95047	95254.57006	2437.01064	114.55650	-1211.32053
0.94792	95140.21711	2436.01064	114.35295	-1273.24061
0.94537	95026.06682	2435.01064	114.15029	-1334.98520
0.94283	94912.11832	2434.01064	113.94850	-1396.55513
0.94030	94798.37074	2433.01064	113.74758	-1457.95124
0.93777	94684.82320	2432.01064	113.54753	-1519.17436
0.93525	94571.47485	2431.01064	113.34835	-1580.22529
0.93273	94458.32481	2430.01064	113.15003	-1641.10487
0.93022	94345.37224	2429.01064	112.95258	-1701.81391
0.92771	94232.61627	2428.01064	112.75597	-1762.35323
0.92521	94120.05604	2427.01064	112.56022	-1822.72364
0.92271	94007.69072	2426.01064	112.36533	-1882.92594
0.92022	93895.51944	2425.01064	112.17127	-1942.96096
0.91773	93783.54138	2424.01064	111.97807	-2002.82948
0.91525	93671.75568	2423.01064	111.78570	-2062.53230
0.91277	93560.16150	2422.01064	111.59417	-2122.07024
0.91030	93448.75802	2421.01064	111.40348	-2181.44408
0.90783	93337.54439	2420.01064	111.21362	-2240.65462
0.90537	93226.51980	2419.01064	111.02460	-2299.70265
0.90291	93115.68340	2418.01064	110.83639	-2358.58895
0.90046	93005.03439	2417.01064	110.64902	-2417.31431
0.89801	92894.57193	2416.01064	110.46246	-2475.87952
0.89557	92784.29521	2415.01064	110.27672	-2534.28536
0.89313	92674.20341	2414.01064	110.09180	-2592.53260
0.89070	92564.29572	2413.01064	109.90769	-2650.62202
0.88827	92454.57134	2412.01064	109.72439	-2708.55439
0.88585	92345.02944	2411.01064	109.54190	-2766.33048
0.88343	92235.66923	2410.01064	109.36021	-2823.95107
0.88102	92126.48991	2409.01064	109.17932	-2881.41692
0.87861	92017.49067	2408.01064	108.99924	-2938.72878
0.87621	91908.67071	2407.01064	108.81995	-2995.88744
0.87381	91800.02925	2406.01064	108.64146	-3052.89364
0.87141	91691.56549	2405.01064	108.46376	-3109.74814
0.86902	91583.27865	2404.01064	108.28685	-3166.45169
0.86664	91475.16792	2403.01064	108.11072	-3223.00506
0.86426	91367.23254	2402.01064	107.93538	-3279.40898
0.86188	91259.47171	2401.01064	107.76083	-3335.66422
0.85951	91151.88466	2400.01064	107.58705	-3391.77151
0.85714	91044.47061	2399.01064	107.41405	-3447.73160
0.85478	90937.22878	2398.01064	107.24183	-3503.54524
0.85242	90830.15841	2397.01064	107.07037	-3559.21315
0.85007	90723.25872	2396.01064	106.89969	-3614.73609
0.84772	90616.52894	2395.01064	106.72978	-3670.11479
0.84537	90509.96830	2394.01064	106.56063	-3725.34998
0.84303	90403.57605	2393.01064	106.39225	-3780.44239
0.84069	90297.35142	2392.01064	106.22463	-3835.39276
0.83836	90191.29365	2391.01064	106.05777	-3890.20182
0.83603	90085.40198	2390.01064	105.89167	-3944.87029
0.83371	89979.67566	2389.01064	105.72632	-3999.39889
0.83139	89874.11394	2388.01064	105.56172	-4053.78836
0.82907	89768.71606	2387.01064	105.39788	-4108.03941
0.82676	89663.48127	2386.01064	105.23478	-4162.15277
0.82446	89558.40884	2385.01064	105.07244	-4216.12914
0.82215	89453.49800	2384.01064	104.91084	-4269.96925
0.81985	89348.74803	2383.01064	104.74998	-4323.67382
0.81756	89244.15817	2382.01064	104.58986	-4377.24355
0.81527	89139.72768	2381.01064	104.43048	-4430.67917
0.81298	89035.45584	2380.01064	104.27184	-4483.98137
0.81070	88931.34191	2379.01064	104.11394	-4537.15086
0.80842	88827.38514	2378.01064	103.95677	-4590.18837
0.80615	88723.58481	2377.01064	103.80033	-4643.09458
0.80388	88619.94019	2376.01064	103.64462	-4695.87021
0.80161	88516.45054	2375.01064	103.48964	-4748.51596
0.79935	88413.11515	2374.01064	103.33539	-4801.03253
0.79709	88309.93329	2373.01064	103.18187	-4853.42061
0.79483	88206.90422	2372.01064	103.02906	-4905.68092
0.79258	88104.02724	2371.01064	102.87698	-4957.81414
0.79034	88001.30161	2370.01064	102.72563	-5009.82097
0.78809	87898.72662	2369.01064	102.57499	-5061.70212
0.78585	87796.30156	2368.01064	102.42506	-5113.45826
0.78362	87694.02570	2367.01064	102.27586	-5165.09010
0.78138	87591.89834	2366.01064	102.12737	-5216.59832
0.77915	87489.91875	2365.01064	101.97959	-5267.98362
0.77693	87388.08622	2364.01064	101.83252	-5319.24668
0.77471	87286.40006	2363.01064	101.68617	-5370.38820
0.77249	87184.85953	2362.01064	101.54052	-5421.40886
0.77028	87083.46395	2361.01064	101.39558	-5472.30935
