Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.01891E5	2554.65563	48.96166	0.00000
0.99999	1.01886E5	2554.56000	48.96166	-0.33419
0.99765	1.01774E5	2553.56000	112.23061	-59.67549
0.99533	1.01662E5	2552.56000	111.99847	-118.81235
0.99301	1.01550E5	2551.56000	111.76730	-177.74566
0.99069	1.01438E5	2550.56000	111.53709	-236.47632
0.98838	1.01327E5	2549.56000	111.30783	-295.00523
0.98608	1.01216E5	2548.56000	111.07952	-353.33327
0.98379	1.01105E5	2547.56000	110.85216	-411.46133
0.98150	1.00995E5	2546.56000	110.62574	-469.39029
0.97921	1.00884E5	2545.56000	110.40025	-527.12103
0.97694	1.00774E5	2544.56000	110.17569	-584.65442
0.97467	1.00664E5	2543.56000	109.95206	-641.99132
0.97240	1.00554E5	2542.56000	109.72936	-699.13260
0.97014	1.00445E5	2541.56000	109.50756	-756.07912
0.96789	1.00336E5	2540.56000	109.28669	-812.83174
0.96564	1.00226E5	2539.56000	109.06672	-869.39130
0.96340	1.00118E5	2538.56000	108.84765	-925.75866
0.96117	1.00009E5	2537.56000	108.62948	-981.93464
0.95894	99900.56997	2536.56000	108.41221	-1037.92010
0.95672	99792.37415	2535.56000	108.19583	-1093.71587
0.95450	99684.39382	2534.56000	107.98033	-1149.32277
0.95229	99576.62811	2533.56000	107.76571	-1204.74164
0.95008	99469.07613	2532.56000	107.55197	-1259.97329
0.94789	99361.73702	2531.56000	107.33911	-1315.01855
0.94569	99254.60991	2530.56000	107.12711	-1369.87822
0.94350	99147.69393	2529.56000	106.91598	-1424.55312
0.94132	99040.98822	2528.56000	106.70571	-1479.04406
0.93915	98934.49193	2527.56000	106.49629	-1533.35183
0.93698	98828.20420	2526.56000	106.28773	-1587.47724
0.93481	98722.12419	2525.56000	106.08001	-1641.42107
0.93265	98616.25106	2524.56000	105.87314	-1695.18413
0.93050	98510.58396	2523.56000	105.66710	-1748.76720
0.92835	98405.12206	2522.56000	105.46190	-1802.17105
0.92621	98299.86452	2521.56000	105.25753	-1855.39648
0.92407	98194.81053	2520.56000	105.05399	-1908.44426
0.92194	98089.95926	2519.56000	104.85127	-1961.31515
0.91982	97985.30988	2518.56000	104.64938	-2014.00993
0.91770	97880.86159	2517.56000	104.44829	-2066.52936
0.91558	97776.61357	2516.56000	104.24802	-2118.87420
0.91347	97672.56502	2515.56000	104.04855	-2171.04521
0.91137	97568.71513	2514.56000	103.84989	-2223.04315
