Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.21391E5	2891.40048	52.30657	0.00000
0.99998	1.21386E5	2891.30485	52.30657	-0.62838
0.99665	1.21221E5	2890.30485	165.53135	-112.11784
0.99334	1.21056E5	2889.30485	164.95188	-223.06564
0.99004	1.20891E5	2888.30485	164.37582	-333.47504
0.98676	1.20728E5	2887.30485	163.80314	-443.34927
0.98349	1.20564E5	2886.30485	163.23384	-552.69153
0.98023	1.20402E5	2885.30485	162.66787	-661.50502
0.97699	1.20240E5	2884.30485	162.10523	-769.79290
0.97376	1.20078E5	2883.30485	161.54588	-877.55830
0.97055	1.19917E5	2882.30485	160.98980	-984.80436
0.96734	1.19757E5	2881.30485	160.43697	-1091.53415
0.96416	1.19597E5	2880.30485	159.88737	-1197.75076
0.96098	1.19437E5	2879.30485	159.34097	-1303.45725
0.95782	1.19279E5	2878.30485	158.79775	-1408.65663
0.95467	1.19120E5	2877.30485	158.25769	-1513.35193
0.95154	1.18963E5	2876.30485	157.72077	-1617.54613
0.94841	1.18805E5	2875.30485	157.18696	-1721.24220
0.94530	1.18649E5	2874.30485	156.65624	-1824.44309
0.94221	1.18493E5	2873.30485	156.12860	-1927.15172
0.93913	1.18337E5	2872.30485	155.60401	-2029.37100
0.93606	1.18182E5	2871.30485	155.08245	-2131.10382
0.93300	1.18027E5	2870.30485	154.56389	-2232.35304
0.92995	1.17873E5	2869.30485	154.04832	-2333.12151
0.92692	1.17720E5	2868.30485	153.53572	-2433.41204
0.92390	1.17567E5	2867.30485	153.02607	-2533.22746
0.92089	1.17414E5	2866.30485	152.51934	-2632.57055
0.91790	1.17262E5	2865.30485	152.01552	-2731.44406
0.91492	1.17111E5	2864.30485	151.51458	-2829.85076
0.91195	1.16960E5	2863.30485	151.01651	-2927.79337
0.90899	1.16809E5	2862.30485	150.52129	-3025.27460
0.90604	1.16659E5	2861.30485	150.02889	-3122.29715
0.90311	1.16510E5	2860.30485	149.53930	-3218.86368
0.90019	1.16361E5	2859.30485	149.05250	-3314.97685
0.89728	1.16212E5	2858.30485	148.56847	-3410.63929
0.89438	1.16064E5	2857.30485	148.08719	-3505.85364
0.89149	1.15916E5	2856.30485	147.60864	-3600.62247
0.88862	1.15769E5	2855.30485	147.13280	-3694.94839
0.88576	1.15623E5	2854.30485	146.65966	-3788.83395
0.88291	1.15476E5	2853.30485	146.18919	-3882.28170
0.88007	1.15331E5	2852.30485	145.72138	-3975.29417
0.87724	1.15185E5	2851.30485	145.25621	-4067.87387
0.87442	1.15041E5	2850.30485	144.79366	-4160.02330
0.87162	1.14896E5	2849.30485	144.33372	-4251.74494
0.86882	1.14752E5	2848.30485	143.87637	-4343.04124
0.86604	1.14609E5	2847.30485	143.42158	-4433.91466
0.86327	1.14466E5	2846.30485	142.96935	-4524.36762
0.86051	1.14323E5	2845.30485	142.51965	-4614.40254
0.85776	1.14181E5	2844.30485	142.07247	-4704.02180
0.85502	1.14040E5	2843.30485	141.62779	-4793.22779
0.85230	1.13899E5	2842.30485	141.18559	-4882.02287
0.84958	1.13758E5	2841.30485	140.74586	-4970.40939
