Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.29961E5	3046.61309	54.65291	-1.45519E-11
0.99998	1.29956E5	3046.51747	54.65291	-0.83031
0.99598	1.29753E5	3045.51747	202.20169	-148.19476
0.99199	1.29552E5	3044.51747	201.28007	-294.68632
0.98804	1.29352E5	3043.51747	200.36510	-440.31137
0.98410	1.29152E5	3042.51747	199.45673	-585.07626
0.98018	1.28954E5	3041.51747	198.55490	-728.98729
0.97628	1.28756E5	3040.51747	197.65955	-872.05067
0.97241	1.28559E5	3039.51747	196.77063	-1014.27259
0.96855	1.28363E5	3038.51747	195.88807	-1155.65917
0.96472	1.28168E5	3037.51747	195.01183	-1296.21649
0.96090	1.27974E5	3036.51747	194.14186	-1435.95055
0.95711	1.27781E5	3035.51747	193.27808	-1574.86733
0.95334	1.27589E5	3034.51747	192.42046	-1712.97274
0.94958	1.27397E5	3033.51747	191.56894	-1850.27264
0.94585	1.27206E5	3032.51747	190.72347	-1986.77285
0.94213	1.27016E5	3031.51747	189.88400	-2122.47912
0.93844	1.26827E5	3030.51747	189.05046	-2257.39717
0.93476	1.26639E5	3029.51747	188.22283	-2391.53267
0.93110	1.26452E5	3028.51747	187.40103	-2524.89121
0.92747	1.26265E5	3027.51747	186.58503	-2657.47839
0.92385	1.26079E5	3026.51747	185.77477	-2789.29970
0.92025	1.25894E5	3025.51747	184.97021	-2920.36062
0.91667	1.25710E5	3024.51747	184.17130	-3050.66659
0.91310	1.25527E5	3023.51747	183.37798	-3180.22297
0.90956	1.25344E5	3022.51747	182.59022	-3309.03510
0.90603	1.25162E5	3021.51747	181.80796	-3437.10827
0.90253	1.24981E5	3020.51747	181.03116	-3564.44771
0.89904	1.24801E5	3019.51747	180.25977	-3691.05863
0.89556	1.24622E5	3018.51747	179.49375	-3816.94619
0.89211	1.24443E5	3017.51747	178.73306	-3942.11549
0.88867	1.24265E5	3016.51747	177.97763	-4066.57159
0.88526	1.24088E5	3015.51747	177.22745	-4190.31954
0.88185	1.23911E5	3014.51747	176.48245	-4313.36429
0.87847	1.23735E5	3013.51747	175.74260	-4435.71081
0.87510	1.23560E5	3012.51747	175.00785	-4557.36398
0.87175	1.23386E5	3011.51747	174.27816	-4678.32867
0.86842	1.23213E5	3010.51747	173.55349	-4798.60969
0.86511	1.23040E5	3009.51747	172.83380	-4918.21182
0.86181	1.22868E5	3008.51747	172.11904	-5037.13980
0.85853	1.22696E5	3007.51747	171.40918	-5155.39832
0.85526	1.22526E5	3006.51747	170.70418	-5272.99204
0.85201	1.22356E5	3005.51747	170.00398	-5389.92559
0.84878	1.22186E5	3004.51747	169.30857	-5506.20354
0.84556	1.22018E5	3003.51747	168.61788	-5621.83045
0.84236	1.21850E5	3002.51747	167.93190	-5736.81080
0.83918	1.21682E5	3001.51747	167.25057	-5851.14909
0.83601	1.21516E5	3000.51747	166.57386	-5964.84972
0.83286	1.21350E5	2999.51747	165.90173	-6077.91711
0.82972	1.21185E5	2998.51747	165.23415	-6190.35561
0.82660	1.21020E5	2997.51747	164.57107	-6302.16955
0.82350	1.20856E5	2996.51747	163.91247	-6413.36321
0.82041	1.20693E5	2995.51747	163.25830	-6523.94084
0.81733	1.20530E5	2994.51747	162.60853	-6633.90667
0.81427	1.20368E5	2993.51747	161.96312	-6743.26488
0.81123	1.20207E5	2992.51747	161.32203	-6852.01961
0.80820	1.20046E5	2991.51747	160.68524	-6960.17498
0.80518	1.19886E5	2990.51747	160.05271	-7067.73509
0.80219	1.19727E5	2989.51747	159.42440	-7174.70396
0.79920	1.19568E5	2988.51747	158.80028	-7281.08563
0.79623	1.19410E5	2987.51747	158.18031	-7386.88407
0.79328	1.19252E5	2986.51747	157.56447	-7492.10323
0.79033	1.19095E5	2985.51747	156.95271	-7596.74705
0.78741	1.18939E5	2984.51747	156.34501	-7700.81939
0.78450	1.18783E5	2983.51747	155.74134	-7804.32412
0.78160	1.18628E5	2982.51747	155.14165	-7907.26507
0.77871	1.18474E5	2981.51747	154.54593	-8009.64603
0.77584	1.18320E5	2980.51747	153.95413	-8111.47077
0.77299	1.18166E5	2979.51747	153.36623	-8212.74301
0.77014	1.18014E5	2978.51747	152.78220	-8313.46647
0.76732	1.17861E5	2977.51747	152.20200	-8413.64481
0.76450	1.17710E5	2976.51747	151.62560	-8513.28169
0.76170	1.17559E5	2975.51747	151.05298	-8612.38071
0.75891	1.17408E5	2974.51747	150.48411	-8710.94548
