Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.06523E5	2610.65398	51.18524	0.00000
0.99998	1.06518E5	2610.55835	51.18524	-0.46937
0.99704	1.06381E5	2609.55835	136.79514	-83.85195
0.99411	1.06245E5	2608.55835	136.47124	-166.93953
0.99118	1.06109E5	2607.55835	136.14884	-249.73353
0.98827	1.05973E5	2606.55835	135.82793	-332.23537
0.98536	1.05837E5	2605.55835	135.50852	-414.44646
0.98246	1.05702E5	2604.55835	135.19059	-496.36821
0.97957	1.05567E5	2603.55835	134.87414	-578.00199
0.97669	1.05433E5	2602.55835	134.55915	-659.34921
0.97381	1.05298E5	2601.55835	134.24562	-740.41125
0.97095	1.05164E5	2600.55835	133.93354	-821.18947
0.96809	1.05031E5	2599.55835	133.62291	-901.68525
0.96524	1.04897E5	2598.55835	133.31372	-981.89994
0.96240	1.04764E5	2597.55835	133.00596	-1061.83490
0.95957	1.04632E5	2596.55835	132.69962	-1141.49148
0.95674	1.04499E5	2595.55835	132.39469	-1220.87101
0.95392	1.04367E5	2594.55835	132.09118	-1299.97482
0.95111	1.04235E5	2593.55835	131.78907	-1378.80425
0.94831	1.04104E5	2592.55835	131.48835	-1457.36062
0.94552	1.03973E5	2591.55835	131.18903	-1535.64523
0.94273	1.03842E5	2590.55835	130.89108	-1613.65939
0.93995	1.03711E5	2589.55835	130.59451	-1691.40440
0.93718	1.03581E5	2588.55835	130.29930	-1768.88157
0.93442	1.03451E5	2587.55835	130.00546	-1846.09216
0.93167	1.03321E5	2586.55835	129.71297	-1923.03748
0.92892	1.03192E5	2585.55835	129.42183	-1999.71878
0.92618	1.03063E5	2584.55835	129.13203	-2076.13735
0.92345	1.02934E5	2583.55835	128.84356	-2152.29443
0.92072	1.02805E5	2582.55835	128.55643	-2228.19130
0.91801	1.02677E5	2581.55835	128.27061	-2303.82919
0.91530	1.02549E5	2580.55835	127.98611	-2379.20935
0.91259	1.02421E5	2579.55835	127.70291	-2454.33303
