Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.29703E5	3045.04670	54.46412	1.45519E-11
0.99998	1.29697E5	3044.95107	54.46412	-0.81758
0.99602	1.29497E5	3043.95107	199.97875	-145.85519
0.99207	1.29298E5	3042.95107	199.07291	-290.03621
0.98815	1.29100E5	3041.95107	198.17360	-433.36692
0.98425	1.28903E5	3040.95107	197.28075	-575.85352
0.98038	1.28707E5	3039.95107	196.39430	-717.50217
0.97652	1.28511E5	3038.95107	195.51421	-858.31896
0.97268	1.28316E5	3037.95107	194.64042	-998.30995
0.96886	1.28123E5	3036.95107	193.77287	-1137.48112
0.96506	1.27930E5	3035.95107	192.91152	-1275.83842
0.96129	1.27738E5	3034.95107	192.05629	-1413.38774
0.95753	1.27546E5	3033.95107	191.20715	-1550.13492
0.95379	1.27356E5	3032.95107	190.36404	-1686.08575
0.95007	1.27167E5	3031.95107	189.52691	-1821.24597
0.94637	1.26978E5	3030.95107	188.69571	-1955.62127
0.94270	1.26790E5	3029.95107	187.87039	-2089.21729
0.93904	1.26603E5	3028.95107	187.05089	-2222.03962
0.93539	1.26417E5	3027.95107	186.23717	-2354.09380
0.93177	1.26231E5	3026.95107	185.42918	-2485.38535
0.92817	1.26047E5	3025.95107	184.62687	-2615.91969
0.92458	1.25863E5	3024.95107	183.83019	-2745.70224
0.92102	1.25680E5	3023.95107	183.03909	-2874.73836
0.91747	1.25497E5	3022.95107	182.25353	-3003.03335
0.91394	1.25316E5	3021.95107	181.47346	-3130.59249
0.91043	1.25135E5	3020.95107	180.69883	-3257.42099
0.90694	1.24955E5	3019.95107	179.92960	-3383.52404
0.90346	1.24776E5	3018.95107	179.16572	-3508.90676
0.90000	1.24598E5	3017.95107	178.40715	-3633.57424
0.89656	1.24420E5	3016.95107	177.65384	-3757.53154
0.89314	1.24243E5	3015.95107	176.90575	-3880.78365
0.88974	1.24067E5	3014.95107	176.16284	-4003.33555
0.88635	1.23892E5	3013.95107	175.42505	-4125.19215
0.88298	1.23717E5	3012.95107	174.69236	-4246.35833
0.87963	1.23543E5	3011.95107	173.96471	-4366.83892
0.87629	1.23370E5	3010.95107	173.24206	-4486.63874
0.87297	1.23197E5	3009.95107	172.52438	-4605.76252
0.86967	1.23025E5	3008.95107	171.81162	-4724.21501
0.86639	1.22854E5	3007.95107	171.10374	-4842.00086
0.86312	1.22684E5	3006.95107	170.40070	-4959.12472
0.85987	1.22514E5	3005.95107	169.70246	-5075.59120
0.85663	1.22345E5	3004.95107	169.00898	-5191.40486
0.85341	1.22177E5	3003.95107	168.32023	-5306.57021
0.85021	1.22009E5	3002.95107	167.63615	-5421.09176
0.84702	1.21842E5	3001.95107	166.95672	-5534.97394
0.84385	1.21676E5	3000.95107	166.28190	-5648.22118
0.84069	1.21510E5	2999.95107	165.61165	-5760.83785
0.83755	1.21345E5	2998.95107	164.94592	-5872.82829
0.83443	1.21181E5	2997.95107	164.28469	-5984.19681
0.83132	1.21018E5	2996.95107	163.62792	-6094.94768
0.82822	1.20855E5	2995.95107	162.97557	-6205.08513
0.82515	1.20692E5	2994.95107	162.32760	-6314.61337
0.82208	1.20531E5	2993.95107	161.68399	-6423.53656
0.81904	1.20370E5	2992.95107	161.04468	-6531.85884
0.81600	1.20209E5	2991.95107	160.40966	-6639.58430
0.81299	1.20049E5	2990.95107	159.77888	-6746.71700
0.80998	1.19890E5	2989.95107	159.15232	-6853.26099
0.80699	1.19732E5	2988.95107	158.52992	-6959.22026
0.80402	1.19574E5	2987.95107	157.91168	-7064.59877
0.80106	1.19416E5	2986.95107	157.29754	-7169.40046
0.79812	1.19260E5	2985.95107	156.68748	-7273.62925
0.79519	1.19104E5	2984.95107	156.08146	-7377.28898
0.79227	1.18948E5	2983.95107	155.47945	-7480.38352
0.78937	1.18793E5	2982.95107	154.88142	-7582.91666
0.78648	1.18639E5	2981.95107	154.28734	-7684.89219
0.78361	1.18485E5	2980.95107	153.69718	-7786.31385
0.78075	1.18332E5	2979.95107	153.11090	-7887.18536
0.77790	1.18180E5	2978.95107	152.52848	-7987.51042
0.77507	1.18028E5	2977.95107	151.94987	-8087.29268
0.77225	1.17876E5	2976.95107	151.37507	-8186.53576
0.76945	1.17726E5	2975.95107	150.80402	-8285.24328
0.76666	1.17575E5	2974.95107	150.23671	-8383.41880
0.76388	1.17426E5	2973.95107	149.67310	-8481.06587
0.76111	1.17277E5	2972.95107	149.11317	-8578.18801
0.75836	1.17128E5	2971.95107	148.55688	-8674.78869
0.75562	1.16980E5	2970.95107	148.00421	-8770.87139
0.75290	1.16833E5	2969.95107	147.45512	-8866.43953
0.75019	1.16686E5	2968.95107	146.90960	-8961.49652
0.74749	1.16539E5	2967.95107	146.36761	-9056.04574
0.74480	1.16393E5	2966.95107	145.82912	-9150.09054
0.74213	1.16248E5	2965.95107	145.29411	-9243.63425
0.73947	1.16103E5	2964.95107	144.76256	-9336.68016
0.73682	1.15959E5	2963.95107	144.23442	-9429.23156
