Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	94181.45356	2410.59083	48.67100	0.00000
0.99999	94176.79939	2410.49521	48.67100	-0.28329
0.99777	94074.13577	2409.49521	102.66362	-50.60321
0.99555	93971.64840	2408.49521	102.48737	-100.77372
0.99334	93869.33662	2407.49521	102.31178	-150.79545
0.99114	93767.19976	2406.49521	102.13686	-200.66904
0.98894	93665.23717	2405.49521	101.96260	-250.39510
0.98674	93563.44818	2404.49521	101.78899	-299.97427
0.98455	93461.83213	2403.49521	101.61605	-349.40716
0.98237	93360.38838	2402.49521	101.44375	-398.69438
0.98019	93259.11627	2401.49521	101.27211	-447.83656
0.97801	93158.01516	2400.49521	101.10111	-496.83431
0.97584	93057.08439	2399.49521	100.93076	-545.68823
0.97367	92956.32334	2398.49521	100.76106	-594.39894
0.97151	92855.73135	2397.49521	100.59199	-642.96704
0.96935	92755.30779	2396.49521	100.42356	-691.39314
0.96720	92655.05203	2395.49521	100.25576	-739.67783
0.96505	92554.96344	2394.49521	100.08860	-787.82171
0.96290	92455.04137	2393.49521	99.92206	-835.82538
0.96076	92355.28522	2392.49521	99.75615	-883.68944
0.95863	92255.69435	2391.49521	99.59087	-931.41448
0.95650	92156.26814	2390.49521	99.42621	-979.00108
0.95437	92057.00598	2389.49521	99.26217	-1026.44983
0.95225	91957.90723	2388.49521	99.09874	-1073.76132
0.95013	91858.97131	2387.49521	98.93593	-1120.93612
0.94802	91760.19758	2386.49521	98.77373	-1167.97483
0.94591	91661.58544	2385.49521	98.61214	-1214.87802
0.94381	91563.13428	2384.49521	98.45116	-1261.64625
0.94171	91464.84350	2383.49521	98.29078	-1308.28012
0.93961	91366.71250	2382.49521	98.13100	-1354.78019
0.93752	91268.74068	2381.49521	97.97182	-1401.14702
0.93544	91170.92743	2380.49521	97.81324	-1447.38119
0.93336	91073.27217	2379.49521	97.65526	-1493.48326
0.93128	90975.77431	2378.49521	97.49787	-1539.45379
0.92920	90878.43324	2377.49521	97.34107	-1585.29335
0.92713	90781.24839	2376.49521	97.18485	-1631.00249
0.92507	90684.21917	2375.49521	97.02922	-1676.58178
0.92301	90587.34499	2374.49521	96.87418	-1722.03175
0.92095	90490.62527	2373.49521	96.71971	-1767.35298
0.91890	90394.05944	2372.49521	96.56583	-1812.54600
0.91685	90297.64692	2371.49521	96.41252	-1857.61137
0.91481	90201.38713	2370.49521	96.25979	-1902.54964
0.91276	90105.27951	2369.49521	96.10763	-1947.36134
0.91073	90009.32347	2368.49521	95.95603	-1992.04703
0.90870	89913.51846	2367.49521	95.80501	-2036.60723
0.90667	89817.86391	2366.49521	95.65455	-2081.04250
0.90464	89722.35925	2365.49521	95.50466	-2125.35336
0.90262	89627.00393	2364.49521	95.35532	-2169.54036
0.90061	89531.79738	2363.49521	95.20655	-2213.60402
0.89860	89436.73905	2362.49521	95.05833	-2257.54488
0.89659	89341.82837	2361.49521	94.91067	-2301.36347
0.89458	89247.06481	2360.49521	94.76356	-2345.06031
0.89258	89152.44781	2359.49521	94.61700	-2388.63593
0.89059	89057.97682	2358.49521	94.47099	-2432.09085
0.88860	88963.65129	2357.49521	94.32553	-2475.42560
0.88661	88869.47068	2356.49521	94.18061	-2518.64069
0.88462	88775.43444	2355.49521	94.03624	-2561.73665
0.88264	88681.54204	2354.49521	93.89240	-2604.71399
0.88067	88587.79293	2353.49521	93.74911	-2647.57322
