Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.15575E5	2794.04021	50.92128	0.00000
0.99998	1.15570E5	2793.94459	50.92128	-0.51358
0.99704	1.15425E5	2792.94459	144.93137	-91.64861
0.99411	1.15280E5	2791.94459	144.50070	-182.38690
0.99119	1.15136E5	2790.94459	144.07229	-272.73060
0.98828	1.14993E5	2789.94459	143.64614	-362.68182
0.98538	1.14849E5	2788.94459	143.22223	-452.24270
0.98249	1.14707E5	2787.94459	142.80055	-541.41534
0.97962	1.14564E5	2786.94459	142.38108	-630.20182
0.97675	1.14422E5	2785.94459	141.96380	-718.60424
0.97389	1.14281E5	2784.94459	141.54871	-806.62464
0.97105	1.14140E5	2783.94459	141.13579	-894.26509
0.96821	1.13999E5	2782.94459	140.72503	-981.52762
0.96539	1.13858E5	2781.94459	140.31641	-1068.41425
0.96257	1.13719E5	2780.94459	139.90992	-1154.92701
0.95977	1.13579E5	2779.94459	139.50555	-1241.06789
0.95698	1.13440E5	2778.94459	139.10328	-1326.83888
0.95419	1.13301E5	2777.94459	138.70310	-1412.24196
0.95142	1.13163E5	2776.94459	138.30500	-1497.27908
0.94866	1.13025E5	2775.94459	137.90896	-1581.95220
0.94590	1.12888E5	2774.94459	137.51497	-1666.26326
0.94316	1.12750E5	2773.94459	137.12302	-1750.21418
0.94043	1.12614E5	2772.94459	136.73310	-1833.80688
0.93770	1.12477E5	2771.94459	136.34519	-1917.04327
0.93499	1.12341E5	2770.94459	135.95928	-1999.92522
0.93229	1.12206E5	2769.94459	135.57536	-2082.45462
0.92959	1.12071E5	2768.94459	135.19342	-2164.63334
0.92691	1.11936E5	2767.94459	134.81344	-2246.46323
0.92423	1.11801E5	2766.94459	134.43541	-2327.94613
0.92157	1.11667E5	2765.94459	134.05932	-2409.08388
0.91891	1.11534E5	2764.94459	133.68516	-2489.87831
0.91627	1.11400E5	2763.94459	133.31291	-2570.33121
0.91363	1.11267E5	2762.94459	132.94257	-2650.44439
0.91100	1.11135E5	2761.94459	132.57412	-2730.21964
0.90839	1.11003E5	2760.94459	132.20756	-2809.65872
