Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.23231E5	2952.98812	51.62355	-2.91038E-11
0.99998	1.23226E5	2952.89250	51.62355	-0.61052
0.99671	1.23063E5	2951.89250	163.22325	-108.95299
0.99346	1.22901E5	2950.89250	162.61581	-216.73310
0.99022	1.22739E5	2949.89250	162.01220	-323.95446
0.98700	1.22577E5	2948.89250	161.41237	-430.62066
0.98379	1.22416E5	2947.89250	160.81632	-536.73526
0.98059	1.22256E5	2946.89250	160.22399	-642.30180
0.97741	1.22096E5	2945.89250	159.63538	-747.32378
0.97424	1.21937E5	2944.89250	159.05044	-851.80467
0.97109	1.21779E5	2943.89250	158.46915	-955.74793
0.96795	1.21621E5	2942.89250	157.89149	-1059.15698
0.96483	1.21464E5	2941.89250	157.31742	-1162.03523
0.96172	1.21307E5	2940.89250	156.74692	-1264.38604
0.95862	1.21151E5	2939.89250	156.17997	-1366.21277
0.95554	1.20995E5	2938.89250	155.61652	-1467.51873
0.95247	1.20840E5	2937.89250	155.05657	-1568.30722
0.94942	1.20686E5	2936.89250	154.50007	-1668.58152
0.94638	1.20532E5	2935.89250	153.94701	-1768.34487
0.94335	1.20378E5	2934.89250	153.39737	-1867.60050
0.94034	1.20225E5	2933.89250	152.85110	-1966.35160
0.93734	1.20073E5	2932.89250	152.30820	-2064.60134
0.93435	1.19921E5	2931.89250	151.76863	-2162.35289
0.93138	1.19770E5	2930.89250	151.23237	-2259.60936
0.92842	1.19619E5	2929.89250	150.69939	-2356.37385
0.92547	1.19469E5	2928.89250	150.16968	-2452.64946
0.92254	1.19320E5	2927.89250	149.64320	-2548.43922
0.91961	1.19170E5	2926.89250	149.11993	-2643.74619
0.91671	1.19022E5	2925.89250	148.59985	-2738.57336
0.91381	1.18874E5	2924.89250	148.08293	-2832.92374
0.91093	1.18726E5	2923.89250	147.56916	-2926.80027
0.90806	1.18579E5	2922.89250	147.05850	-3020.20592
0.90520	1.18433E5	2921.89250	146.55093	-3113.14360
