Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.56716E5	3514.13540	89.26972	0.00000
0.99992	1.56707E5	3514.03978	89.26972	-3.70484
0.98601	1.55988E5	3513.03978	719.18926	-658.17705
0.97237	1.55282E5	3512.03978	705.87503	-1299.58058
0.95899	1.54589E5	3511.03978	692.89477	-1928.24474
0.94586	1.53909E5	3510.03978	680.23835	-2544.48884
0.93299	1.53241E5	3509.03978	667.89599	-3148.62252
0.92036	1.52585E5	3508.03978	655.85827	-3740.94609
0.90797	1.51941E5	3507.03978	644.11610	-4321.75090
0.89582	1.51309E5	3506.03978	632.66068	-4891.31960
0.88389	1.50687E5	3505.03978	621.48355	-5449.92647
0.87218	1.50077E5	3504.03978	610.57653	-5997.83772
0.86069	1.49477E5	3503.03978	599.93172	-6535.31175
0.84941	1.48887E5	3502.03978	589.54149	-7062.59943
0.83833	1.48308E5	3501.03978	579.39847	-7579.94433
0.82746	1.47738E5	3500.03978	569.49555	-8087.58303
0.81678	1.47178E5	3499.03978	559.82585	-8585.74527
0.80630	1.46628E5	3498.03978	550.38272	-9074.65425
0.79600	1.46087E5	3497.03978	541.15973	-9554.52683
0.78589	1.45555E5	3496.03978	532.15068	-10025.57372
0.77596	1.45031E5	3495.03978	523.34955	-10487.99971
0.76620	1.44517E5	3494.03978	514.75054	-10942.00384
0.75662	1.44010E5	3493.03978	506.34803	-11387.77961
0.74720	1.43512E5	3492.03978	498.13659	-11825.51517
0.73794	1.43022E5	3491.03978	490.11094	-12255.39345
0.72885	1.42540E5	3490.03978	482.26601	-12677.59236
0.71991	1.42065E5	3489.03978	474.59686	-13092.28496
0.71112	1.41598E5	3488.03978	467.09874	-13499.63961
0.70249	1.41138E5	3487.03978	459.76701	-13899.82007
0.69400	1.40686E5	3486.03978	452.59721	-14292.98574
0.68565	1.40240E5	3485.03978	445.58501	-14679.29171
0.67745	1.39801E5	3484.03978	438.72620	-15058.88894
0.66938	1.39369E5	3483.03978	432.01674	-15431.92438
0.66145	1.38944E5	3482.03978	425.45267	-15798.54111
0.65364	1.38525E5	3481.03978	419.03019	-16158.87840
0.64597	1.38112E5	3480.03978	412.74559	-16513.07193
0.63842	1.37705E5	3479.03978	406.59529	-16861.25379
0.63100	1.37305E5	3478.03978	400.57582	-17203.55268
0.62369	1.36910E5	3477.03978	394.68379	-17540.09395
0.61651	1.36521E5	3476.03978	388.91594	-17870.99973
