Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.33764E5	3115.89535	56.20355	0.00000
0.99998	1.33759E5	3115.79973	56.20355	-0.95617
0.99554	1.33534E5	3114.79973	224.98679	-170.51101
0.99114	1.33310E5	3113.79973	223.81609	-338.95135
0.98676	1.33087E5	3112.79973	222.65481	-506.28627
0.98241	1.32866E5	3111.79973	221.50286	-672.52479
0.97808	1.32645E5	3110.79973	220.36014	-837.67580
0.97378	1.32426E5	3109.79973	219.22658	-1001.74814
0.96951	1.32208E5	3108.79973	218.10207	-1164.75055
0.96526	1.31991E5	3107.79973	216.98653	-1326.69169
0.96104	1.31775E5	3106.79973	215.87988	-1487.58012
0.95684	1.31560E5	3105.79973	214.78204	-1647.42434
0.95267	1.31347E5	3104.79973	213.69290	-1806.23275
0.94852	1.31134E5	3103.79973	212.61240	-1964.01368
0.94439	1.30923E5	3102.79973	211.54045	-2120.77537
0.94029	1.30712E5	3101.79973	210.47696	-2276.52599
0.93622	1.30503E5	3100.79973	209.42186	-2431.27363
0.93216	1.30294E5	3099.79973	208.37507	-2585.02630
0.92814	1.30087E5	3098.79973	207.33650	-2737.79193
0.92413	1.29881E5	3097.79973	206.30608	-2889.57837
0.92015	1.29675E5	3096.79973	205.28374	-3040.39342
0.91619	1.29471E5	3095.79973	204.26939	-3190.24478
0.91226	1.29268E5	3094.79973	203.26296	-3339.14009
0.90835	1.29066E5	3093.79973	202.26438	-3487.08690
0.90446	1.28864E5	3092.79973	201.27357	-3634.09271
0.90059	1.28664E5	3091.79973	200.29045	-3780.16494
0.89675	1.28465E5	3090.79973	199.31496	-3925.31094
0.89292	1.28266E5	3089.79973	198.34703	-4069.53799
0.88912	1.28069E5	3088.79973	197.38658	-4212.85331
0.88534	1.27873E5	3087.79973	196.43354	-4355.26403
0.88159	1.27677E5	3086.79973	195.48785	-4496.77724
0.87785	1.27483E5	3085.79973	194.54943	-4637.39994
0.87414	1.27289E5	3084.79973	193.61822	-4777.13908
0.87045	1.27096E5	3083.79973	192.69415	-4916.00154
0.86678	1.26904E5	3082.79973	191.77716	-5053.99414
0.86312	1.26714E5	3081.79973	190.86718	-5191.12363
0.85950	1.26524E5	3080.79973	189.96414	-5327.39670
0.85589	1.26335E5	3079.79973	189.06798	-5462.81998
0.85230	1.26146E5	3078.79973	188.17864	-5597.40003
0.84873	1.25959E5	3077.79973	187.29606	-5731.14336
0.84518	1.25773E5	3076.79973	186.42016	-5864.05642
0.84165	1.25587E5	3075.79973	185.55090	-5996.14559
0.83814	1.25402E5	3074.79973	184.68821	-6127.41720
0.83466	1.25219E5	3073.79973	183.83203	-6257.87752
0.83119	1.25036E5	3072.79973	182.98230	-6387.53275
0.82774	1.24853E5	3071.79973	182.13896	-6516.38907
0.82431	1.24672E5	3070.79973	181.30196	-6644.45255
0.82090	1.24492E5	3069.79973	180.47123	-6771.72925
0.81750	1.24312E5	3068.79973	179.64672	-6898.22515
0.81413	1.24133E5	3067.79973	178.82838	-7023.94619
0.81078	1.23955E5	3066.79973	178.01614	-7148.89824
0.80744	1.23778E5	3065.79973	177.20996	-7273.08713
0.80412	1.23602E5	3064.79973	176.40977	-7396.51863
0.80082	1.23426E5	3063.79973	175.61553	-7519.19846
0.79754	1.23251E5	3062.79973	174.82718	-7641.13230
0.79428	1.23077E5	3061.79973	174.04467	-7762.32575
0.79104	1.22904E5	3060.79973	173.26794	-7882.78439
0.78781	1.22731E5	3059.79973	172.49694	-8002.51374
0.78460	1.22560E5	3058.79973	171.73163	-8121.51925
0.78141	1.22389E5	3057.79973	170.97195	-8239.80635
0.77823	1.22218E5	3056.79973	170.21785	-8357.38040
0.77508	1.22049E5	3055.79973	169.46928	-8474.24674
0.77194	1.21880E5	3054.79973	168.72620	-8590.41063
0.76881	1.21712E5	3053.79973	167.98855	-8705.87730
0.76571	1.21545E5	3052.79973	167.25628	-8820.65192
0.76262	1.21378E5	3051.79973	166.52936	-8934.73965
0.75955	1.21213E5	3050.79973	165.80773	-9048.14555
0.75649	1.21048E5	3049.79973	165.09134	-9160.87469
0.75345	1.20883E5	3048.79973	164.38015	-9272.93205
