Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	78494.53492	2092.64418	217.70232	0.00000
0.99912	78473.71714	2092.54856	217.70232	-16.37217
0.84579	75556.21289	2091.54856	2917.50425	-2875.94245
0.71677	73098.49075	2090.54856	2457.72214	-5278.20095
0.60808	71024.50627	2089.54856	2073.98448	-7298.80221
0.51639	69271.24092	2088.54856	1753.26535	-9000.43896
0.43896	67786.39015	2087.54856	1484.85077	-10435.14316
0.37349	66526.47665	2086.54856	1259.91350	-11646.16373
0.31808	65455.30776	2085.54856	1071.16888	-12669.50172
0.27114	64542.71208	2084.54856	912.59568	-13535.16756
0.23131	63763.50288	2083.54856	779.20920	-14268.21259
0.19750	63096.62627	2082.54856	666.87662	-14889.57668
0.16877	62524.45995	2081.54856	572.16632	-15416.78596
0.14433	62032.23512	2080.54856	492.22483	-15864.52810
0.12352	61607.55902	2079.54856	424.67610	-16245.12728
0.10578	61240.02010	2078.54856	367.53892	-16568.93700
0.09066	60920.86103	2077.54856	319.15907	-16844.66546
0.07774	60642.70743	2076.54856	278.15360	-17079.64538
0.06671	60399.34255	2075.54856	243.36488	-17280.05816
0.05728	60185.51990	2074.54856	213.82266	-17451.12025
0.04921	59996.80711	2073.54856	188.71279	-17597.23849
0.04230	59829.45580	2072.54856	167.35131	-17722.13952
0.03638	59680.29286	2071.54856	149.16294	-17828.97794
0.03131	59546.62954	2070.54856	133.66332	-17920.42671
0.02695	59426.18540	2069.54856	120.44414	-17998.75283
0.02321	59317.02449	2068.54856	109.16091	-18065.88072
0.02000	59217.50189	2067.54856	99.52260	-18123.44550
0.01724	59126.21872	2066.54856	91.28317	-18172.83763
0.01487	59041.98437	2065.54856	84.23436	-18215.24055
0.01283	58963.78461	2064.54856	78.19976	-18251.66230
0.01107	58890.75484	2063.54856	73.02977	-18282.96221
0.00956	58822.15741	2062.54856	68.59743	-18309.87341
