Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.10461E5	2697.60080	50.48351	0.00000
0.99998	1.10457E5	2697.50517	50.48351	-0.45657
0.99721	1.10322E5	2696.50517	134.54438	-81.49139
0.99444	1.10188E5	2695.50517	134.19477	-162.20720
0.99168	1.10054E5	2694.50517	133.84685	-242.60559
0.98893	1.09920E5	2693.50517	133.50060	-322.68814
0.98619	1.09787E5	2692.50517	133.15601	-402.45643
0.98346	1.09654E5	2691.50517	132.81308	-481.91200
0.98074	1.09522E5	2690.50517	132.47179	-561.05641
0.97802	1.09390E5	2689.50517	132.13214	-639.89120
0.97532	1.09258E5	2688.50517	131.79412	-718.41790
0.97262	1.09127E5	2687.50517	131.45771	-796.63805
0.96993	1.08995E5	2686.50517	131.12291	-874.55314
0.96725	1.08865E5	2685.50517	130.78970	-952.16470
0.96458	1.08734E5	2684.50517	130.45809	-1029.47422
0.96192	1.08604E5	2683.50517	130.12806	-1106.48318
0.95927	1.08474E5	2682.50517	129.79960	-1183.19308
0.95662	1.08345E5	2681.50517	129.47270	-1259.60538
0.95399	1.08216E5	2680.50517	129.14735	-1335.72155
0.95136	1.08087E5	2679.50517	128.82356	-1411.54305
0.94874	1.07958E5	2678.50517	128.50129	-1487.07131
0.94613	1.07830E5	2677.50517	128.18056	-1562.30780
0.94353	1.07702E5	2676.50517	127.86134	-1637.25392
0.94094	1.07575E5	2675.50517	127.54364	-1711.91112
0.93835	1.07448E5	2674.50517	127.22743	-1786.28080
0.93577	1.07321E5	2673.50517	126.91273	-1860.36438
0.93320	1.07194E5	2672.50517	126.59950	-1934.16324
0.93064	1.07068E5	2671.50517	126.28776	-2007.67880
0.92809	1.06942E5	2670.50517	125.97748	-2080.91242
0.92555	1.06816E5	2669.50517	125.66866	-2153.86549
0.92301	1.06691E5	2668.50517	125.36130	-2226.53938
0.92048	1.06566E5	2667.50517	125.05538	-2298.93544
0.91796	1.06441E5	2666.50517	124.75090	-2371.05503
0.91545	1.06317E5	2665.50517	124.44784	-2442.89950
0.91294	1.06192E5	2664.50517	124.14621	-2514.47019
0.91045	1.06069E5	2663.50517	123.84599	-2585.76842
0.90796	1.05945E5	2662.50517	123.54717	-2656.79552
0.90548	1.05822E5	2661.50517	123.24975	-2727.55282
0.90300	1.05699E5	2660.50517	122.95372	-2798.04160
0.90054	1.05576E5	2659.50517	122.65907	-2868.26319
0.89808	1.05454E5	2658.50517	122.36580	-2938.21887
0.89563	1.05332E5	2657.50517	122.07389	-3007.90993
0.89319	1.05210E5	2656.50517	121.78334	-3077.33766
0.89075	1.05088E5	2655.50517	121.49415	-3146.50332
0.88832	1.04967E5	2654.50517	121.20630	-3215.40818
0.88591	1.04846E5	2653.50517	120.91978	-3284.05350
0.88349	1.04726E5	2652.50517	120.63459	-3352.44054
0.88109	1.04605E5	2651.50517	120.35073	-3420.57054
0.87869	1.04485E5	2650.50517	120.06818	-3488.44474
0.87630	1.04365E5	2649.50517	119.78694	-3556.06436
0.87392	1.04246E5	2648.50517	119.50700	-3623.43065
0.87154	1.04127E5	2647.50517	119.22835	-3690.54481
0.86918	1.04008E5	2646.50517	118.95099	-3757.40806
0.86681	1.03889E5	2645.50517	118.67491	-3824.02161
0.86446	1.03771E5	2644.50517	118.40010	-3890.38664
0.86212	1.03653E5	2643.50517	118.12656	-3956.50436
0.85978	1.03535E5	2642.50517	117.85427	-4022.37596
0.85744	1.03417E5	2641.50517	117.58324	-4088.00260
0.85512	1.03300E5	2640.50517	117.31345	-4153.38547
0.85280	1.03183E5	2639.50517	117.04491	-4218.52573
0.85049	1.03066E5	2638.50517	116.77759	-4283.42454
0.84819	1.02949E5	2637.50517	116.51150	-4348.08305
0.84589	1.02833E5	2636.50517	116.24662	-4412.50242
0.84360	1.02717E5	2635.50517	115.98296	-4476.68379
0.84132	1.02601E5	2634.50517	115.72051	-4540.62829
0.83904	1.02486E5	2633.50517	115.45925	-4604.33704
0.83678	1.02371E5	2632.50517	115.19919	-4667.81119
0.83451	1.02256E5	2631.50517	114.94031	-4731.05183
0.83226	1.02141E5	2630.50517	114.68261	-4794.06009
0.83001	1.02027E5	2629.50517	114.42609	-4856.83707
0.82777	1.01913E5	2628.50517	114.17073	-4919.38387
0.82553	1.01799E5	2627.50517	113.91654	-4981.70159
0.82331	1.01685E5	2626.50517	113.66350	-5043.79130
0.82108	1.01572E5	2625.50517	113.41160	-5105.65410
0.81887	1.01458E5	2624.50517	113.16085	-5167.29106
0.81666	1.01346E5	2623.50517	112.91124	-5228.70325
0.81446	1.01233E5	2622.50517	112.66276	-5289.89173
0.81226	1.01120E5	2621.50517	112.41540	-5350.85758
0.81008	1.01008E5	2620.50517	112.16916	-5411.60183
0.80789	1.00896E5	2619.50517	111.92403	-5472.12554
0.80572	1.00785E5	2618.50517	111.68001	-5532.42975
0.80355	1.00673E5	2617.50517	111.43710	-5592.51550
0.80139	1.00562E5	2616.50517	111.19527	-5652.38382
0.79923	1.00451E5	2615.50517	110.95454	-5712.03574
0.79708	1.00340E5	2614.50517	110.71489	-5771.47227
0.79494	1.00230E5	2613.50517	110.47631	-5830.69444
0.79280	1.00120E5	2612.50517	110.23881	-5889.70325
0.79067	1.00010E5	2611.50517	110.00238	-5948.49971
