Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.17377E5	2810.91379	51.97513	-1.45519E-11
0.99998	1.17372E5	2810.81817	51.97513	-0.57951
0.99679	1.17216E5	2809.81817	156.57397	-103.44880
0.99362	1.17059E5	2808.81817	156.08334	-205.86104
0.99046	1.16904E5	2807.81817	155.59536	-307.81877
0.98730	1.16749E5	2806.81817	155.11003	-409.32449
0.98417	1.16594E5	2805.81817	154.62732	-510.38072
0.98104	1.16440E5	2804.81817	154.14722	-610.98992
0.97792	1.16286E5	2803.81817	153.66972	-711.15458
0.97482	1.16133E5	2802.81817	153.19478	-810.87713
0.97173	1.15980E5	2801.81817	152.72241	-910.16002
0.96865	1.15828E5	2800.81817	152.25258	-1009.00567
0.96558	1.15676E5	2799.81817	151.78527	-1107.41648
0.96253	1.15525E5	2798.81817	151.32048	-1205.39483
0.95948	1.15374E5	2797.81817	150.85818	-1302.94311
0.95645	1.15224E5	2796.81817	150.39835	-1400.06366
0.95343	1.15074E5	2795.81817	149.94099	-1496.75884
0.95042	1.14924E5	2794.81817	149.48608	-1593.03097
0.94742	1.14775E5	2793.81817	149.03359	-1688.88236
0.94443	1.14627E5	2792.81817	148.58352	-1784.31532
0.94145	1.14479E5	2791.81817	148.13586	-1879.33212
0.93849	1.14331E5	2790.81817	147.69057	-1973.93503
0.93553	1.14184E5	2789.81817	147.24766	-2068.12632
0.93259	1.14037E5	2788.81817	146.80710	-2161.90822
0.92966	1.13890E5	2787.81817	146.36889	-2255.28296
0.92674	1.13745E5	2786.81817	145.93299	-2348.25274
0.92383	1.13599E5	2785.81817	145.49941	-2440.81978
0.92093	1.13454E5	2784.81817	145.06813	-2532.98624
0.91804	1.13309E5	2783.81817	144.63913	-2624.75431
0.91516	1.13165E5	2782.81817	144.21239	-2716.12614
0.91229	1.13021E5	2781.81817	143.78791	-2807.10386
0.90944	1.12878E5	2780.81817	143.36567	-2897.68962
0.90659	1.12735E5	2779.81817	142.94566	-2987.88553
0.90375	1.12593E5	2778.81817	142.52785	-3077.69369
0.90093	1.12450E5	2777.81817	142.11225	-3167.11619
0.89811	1.12309E5	2776.81817	141.69882	-3256.15511
0.89531	1.12167E5	2775.81817	141.28757	-3344.81251
0.89252	1.12027E5	2774.81817	140.87848	-3433.09045
0.88973	1.11886E5	2773.81817	140.47153	-3520.99095
0.88696	1.11746E5	2772.81817	140.06671	-3608.51605
0.88419	1.11606E5	2771.81817	139.66400	-3695.66775
0.88144	1.11467E5	2770.81817	139.26340	-3782.44807
0.87870	1.11328E5	2769.81817	138.86490	-3868.85898
0.87596	1.11190E5	2768.81817	138.46847	-3954.90246
0.87324	1.11052E5	2767.81817	138.07410	-4040.58048
0.87053	1.10914E5	2766.81817	137.68179	-4125.89498
0.86782	1.10777E5	2765.81817	137.29152	-4210.84790
0.86513	1.10640E5	2764.81817	136.90327	-4295.44118
0.86244	1.10503E5	2763.81817	136.51704	-4379.67672
0.85977	1.10367E5	2762.81817	136.13282	-4463.55643
0.85711	1.10231E5	2761.81817	135.75058	-4547.08221
0.85445	1.10096E5	2760.81817	135.37032	-4630.25592
0.85180	1.09961E5	2759.81817	134.99203	-4713.07944
0.84917	1.09826E5	2758.81817	134.61570	-4795.55462
0.84654	1.09692E5	2757.81817	134.24130	-4877.68332
0.84392	1.09558E5	2756.81817	133.86884	-4959.46736
0.84132	1.09425E5	2755.81817	133.49829	-5040.90857
0.83872	1.09292E5	2754.81817	133.12965	-5122.00875
0.83613	1.09159E5	2753.81817	132.76291	-5202.76972
0.83355	1.09027E5	2752.81817	132.39805	-5283.19325
0.83098	1.08894E5	2751.81817	132.03506	-5363.28113
0.82842	1.08763E5	2750.81817	131.67394	-5443.03513
0.82586	1.08631E5	2749.81817	131.31466	-5522.45700
0.82332	1.08501E5	2748.81817	130.95722	-5601.54849
0.82079	1.08370E5	2747.81817	130.60161	-5680.31134
0.81826	1.08240E5	2746.81817	130.24782	-5758.74726
0.81574	1.08110E5	2745.81817	129.89584	-5836.85798
0.81324	1.07980E5	2744.81817	129.54564	-5914.64520
0.81074	1.07851E5	2743.81817	129.19724	-5992.11061
0.80825	1.07722E5	2742.81817	128.85060	-6069.25590
0.80577	1.07594E5	2741.81817	128.50573	-6146.08274
0.80329	1.07466E5	2740.81817	128.16261	-6222.59280
0.80083	1.07338E5	2739.81817	127.82124	-6298.78773
0.79837	1.07210E5	2738.81817	127.48159	-6374.66917
0.79593	1.07083E5	2737.81817	127.14367	-6450.23875
0.79349	1.06956E5	2736.81817	126.80746	-6525.49811
0.79106	1.06830E5	2735.81817	126.47294	-6600.44885
0.78864	1.06704E5	2734.81817	126.14012	-6675.09259
0.78623	1.06578E5	2733.81817	125.80898	-6749.43090
0.78382	1.06452E5	2732.81817	125.47951	-6823.46539
0.78142	1.06327E5	2731.81817	125.15170	-6897.19763
