Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.40882E5	3243.30001	60.52312	0.00000
0.99997	1.40876E5	3243.20439	60.52312	-1.29686
0.99436	1.40590E5	3242.20439	286.90993	-231.19571
0.98880	1.40305E5	3241.20439	284.92816	-459.18962
0.98327	1.40022E5	3240.20439	282.96666	-685.29830
0.97780	1.39741E5	3239.20439	281.02520	-909.54121
0.97236	1.39462E5	3238.20439	279.10353	-1131.93757
0.96696	1.39184E5	3237.20439	277.20139	-1352.50637
0.96161	1.38909E5	3236.20439	275.31855	-1571.26634
0.95630	1.38636E5	3235.20439	273.45478	-1788.23602
0.95102	1.38364E5	3234.20439	271.60983	-2003.43367
0.94579	1.38094E5	3233.20439	269.78348	-2216.87738
0.94060	1.37826E5	3232.20439	267.97551	-2428.58497
0.93545	1.37560E5	3231.20439	266.18568	-2638.57408
0.93033	1.37296E5	3230.20439	264.41378	-2846.86211
0.92526	1.37033E5	3229.20439	262.65959	-3053.46626
0.92022	1.36772E5	3228.20439	260.92289	-3258.40351
0.91522	1.36513E5	3227.20439	259.20348	-3461.69064
0.91026	1.36255E5	3226.20439	257.50114	-3663.34424
0.90533	1.35999E5	3225.20439	255.81568	-3863.38068
0.90045	1.35745E5	3224.20439	254.14688	-4061.81614
0.89559	1.35493E5	3223.20439	252.49455	-4258.66660
0.89078	1.35242E5	3222.20439	250.85849	-4453.94786
0.88600	1.34993E5	3221.20439	249.23851	-4647.67551
0.88125	1.34745E5	3220.20439	247.63442	-4839.86499
0.87654	1.34499E5	3219.20439	246.04602	-5030.53152
0.87187	1.34255E5	3218.20439	244.47313	-5219.69015
0.86723	1.34012E5	3217.20439	242.91558	-5407.35575
0.86262	1.33770E5	3216.20439	241.37317	-5593.54303
0.85805	1.33530E5	3215.20439	239.84572	-5778.26650
0.85351	1.33292E5	3214.20439	238.33307	-5961.54051
0.84900	1.33055E5	3213.20439	236.83504	-6143.37925
0.84453	1.32820E5	3212.20439	235.35146	-6323.79673
0.84009	1.32586E5	3211.20439	233.88215	-6502.80680
0.83568	1.32354E5	3210.20439	232.42696	-6680.42315
0.83130	1.32123E5	3209.20439	230.98572	-6856.65930
0.82696	1.31893E5	3208.20439	229.55826	-7031.52863
0.82264	1.31665E5	3207.20439	228.14443	-7205.04435
0.81836	1.31438E5	3206.20439	226.74406	-7377.21952
0.81411	1.31213E5	3205.20439	225.35702	-7548.06704
0.80989	1.30989E5	3204.20439	223.98313	-7717.59969
0.80569	1.30766E5	3203.20439	222.62225	-7885.83007
0.80153	1.30545E5	3202.20439	221.27423	-8052.77064
0.79740	1.30325E5	3201.20439	219.93892	-8218.43374
0.79330	1.30106E5	3200.20439	218.61618	-8382.83154
0.78922	1.29889E5	3199.20439	217.30586	-8545.97608
0.78518	1.29673E5	3198.20439	216.00782	-8707.87927
0.78116	1.29458E5	3197.20439	214.72193	-8868.55287
0.77717	1.29245E5	3196.20439	213.44804	-9028.00853
0.77321	1.29033E5	3195.20439	212.18602	-9186.25774
0.76928	1.28822E5	3194.20439	210.93574	-9343.31187
0.76537	1.28612E5	3193.20439	209.69706	-9499.18217
0.76150	1.28404E5	3192.20439	208.46985	-9653.87975
0.75764	1.28196E5	3191.20439	207.25399	-9807.41560
0.75382	1.27990E5	3190.20439	206.04934	-9959.80059
0.75002	1.27785E5	3189.20439	204.85578	-10111.04546
0.74625	1.27582E5	3188.20439	203.67319	-10261.16083
0.74251	1.27379E5	3187.20439	202.50145	-10410.15721
0.73879	1.27178E5	3186.20439	201.34043	-10558.04499
0.73509	1.26978E5	3185.20439	200.19001	-10704.83443
0.73142	1.26779E5	3184.20439	199.05009	-10850.53570
0.72778	1.26581E5	3183.20439	197.92053	-10995.15884
0.72416	1.26384E5	3182.20439	196.80124	-11138.71378
0.72057	1.26188E5	3181.20439	195.69208	-11281.21034
0.71700	1.25994E5	3180.20439	194.59296	-11422.65823
0.71345	1.25800E5	3179.20439	193.50377	-11563.06707
0.70993	1.25608E5	3178.20439	192.42439	-11702.44636
0.70644	1.25416E5	3177.20439	191.35471	-11840.80548
0.70296	1.25226E5	3176.20439	190.29464	-11978.15374
0.69951	1.25037E5	3175.20439	189.24406	-12114.50033
0.69609	1.24849E5	3174.20439	188.20288	-12249.85434
0.69268	1.24662E5	3173.20439	187.17099	-12384.22476
0.68930	1.24475E5	3172.20439	186.14829	-12517.62048
0.68594	1.24290E5	3171.20439	185.13469	-12650.05031
0.68261	1.24106E5	3170.20439	184.13007	-12781.52294
0.67929	1.23923E5	3169.20439	183.13436	-12912.04699
0.67600	1.23741E5	3168.20439	182.14744	-13041.63097
0.67273	1.23560E5	3167.20439	181.16923	-13170.28330
0.66948	1.23379E5	3166.20439	180.19964	-13298.01232
0.66626	1.23200E5	3165.20439	179.23857	-13424.82627
0.66305	1.23022E5	3164.20439	178.28593	-13550.73330
0.65987	1.22845E5	3163.20439	177.34163	-13675.74148
0.65671	1.22668E5	3162.20439	176.40558	-13799.85880
0.65356	1.22493E5	3161.20439	175.47770	-13923.09315
0.65044	1.22318E5	3160.20439	174.55789	-14045.45234
0.64734	1.22144E5	3159.20439	173.64608	-14166.94411
0.64426	1.21972E5	3158.20439	172.74218	-14287.57609
0.64120	1.21800E5	3157.20439	171.84610	-14407.35585
0.63816	1.21629E5	3156.20439	170.95777	-14526.29089
