Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	95847.56201	2433.92789	49.34783	0.00000
0.99999	95842.84313	2433.83226	49.34783	-0.32370
0.99755	95732.63260	2432.83226	110.21052	-57.85555
0.99513	95622.61911	2431.83226	110.01349	-115.21784
0.99271	95512.80185	2430.83226	109.81726	-172.41133
0.99029	95403.18004	2429.83226	109.62182	-229.43677
0.98788	95293.75287	2428.83226	109.42716	-286.29490
0.98547	95184.51958	2427.83226	109.23329	-342.98647
0.98307	95075.47938	2426.83226	109.04020	-399.51221
0.98068	94966.63149	2425.83226	108.84789	-455.87286
0.97829	94857.97513	2424.83226	108.65636	-512.06916
0.97590	94749.50954	2423.83226	108.46559	-568.10183
0.97352	94641.23394	2422.83226	108.27560	-623.97161
0.97115	94533.14757	2421.83226	108.08637	-679.67922
0.96878	94425.24967	2420.83226	107.89790	-735.22538
0.96641	94317.53947	2419.83226	107.71020	-790.61082
0.96405	94210.01622	2418.83226	107.52325	-845.83624
0.96170	94102.67917	2417.83226	107.33705	-900.90237
0.95935	93995.52757	2416.83226	107.15161	-955.80991
0.95700	93888.56066	2415.83226	106.96691	-1010.55958
0.95467	93781.77770	2414.83226	106.78295	-1065.15208
0.95233	93675.17796	2413.83226	106.59974	-1119.58812
0.95000	93568.76069	2412.83226	106.41727	-1173.86839
0.94768	93462.52516	2411.83226	106.23553	-1227.99359
0.94536	93356.47063	2410.83226	106.05453	-1281.96443
0.94304	93250.59637	2409.83226	105.87426	-1335.78159
0.94073	93144.90166	2408.83226	105.69471	-1389.44576
0.93843	93039.38577	2407.83226	105.51589	-1442.95764
0.93613	92934.04798	2406.83226	105.33779	-1496.31790
0.93383	92828.88757	2405.83226	105.16041	-1549.52724
0.93154	92723.90382	2404.83226	104.98375	-1602.58633
0.92925	92619.09602	2403.83226	104.80780	-1655.49585
0.92697	92514.46347	2402.83226	104.63256	-1708.25647
0.92469	92410.00544	2401.83226	104.45803	-1760.86888
0.92242	92305.72123	2400.83226	104.28420	-1813.33374
0.92015	92201.61015	2399.83226	104.11108	-1865.65171
0.91789	92097.67149	2398.83226	103.93866	-1917.82348
0.91563	91993.90456	2397.83226	103.76694	-1969.84969
0.91338	91890.30865	2396.83226	103.59591	-2021.73102
0.91113	91786.88308	2395.83226	103.42557	-2073.46812
0.90888	91683.62715	2394.83226	103.25593	-2125.06165
0.90664	91580.54019	2393.83226	103.08697	-2176.51226
0.90441	91477.62149	2392.83226	102.91869	-2227.82061
0.90218	91374.87039	2391.83226	102.75110	-2278.98734
0.89995	91272.28620	2390.83226	102.58419	-2330.01311
0.89773	91169.86824	2389.83226	102.41796	-2380.89856
0.89551	91067.61584	2388.83226	102.25240	-2431.64434
0.89330	90965.52833	2387.83226	102.08751	-2482.25108
0.89109	90863.60503	2386.83226	101.92330	-2532.71943
0.88888	90761.84528	2385.83226	101.75975	-2583.05002
0.88668	90660.24841	2384.83226	101.59687	-2633.24349
0.88449	90558.81376	2383.83226	101.43465	-2683.30048
0.88229	90457.54066	2382.83226	101.27309	-2733.22161
0.88011	90356.42847	2381.83226	101.11220	-2783.00751
0.87792	90255.47651	2380.83226	100.95195	-2832.65881
0.87574	90154.68415	2379.83226	100.79237	-2882.17614
0.87357	90054.05072	2378.83226	100.63343	-2931.56011
0.87140	89953.57557	2377.83226	100.47514	-2980.81136
0.86923	89853.25807	2376.83226	100.31750	-3029.93050
0.86707	89753.09756	2375.83226	100.16051	-3078.91814
0.86491	89653.09340	2374.83226	100.00416	-3127.77491
0.86276	89553.24495	2373.83226	99.84845	-3176.50141
0.86061	89453.55157	2372.83226	99.69338	-3225.09826
0.85846	89354.01262	2371.83226	99.53895	-3273.56607
0.85632	89254.62748	2370.83226	99.38515	-3321.90544
0.85418	89155.39550	2369.83226	99.23198	-3370.11699
0.85204	89056.31605	2368.83226	99.07944	-3418.20131
0.84991	88957.38852	2367.83226	98.92754	-3466.15901
0.84779	88858.61226	2366.83226	98.77625	-3513.99069
0.84567	88759.98666	2365.83226	98.62560	-3561.69696
0.84355	88661.51110	2364.83226	98.47556	-3609.27840
0.84143	88563.18495	2363.83226	98.32615	-3656.73561
0.83932	88465.00759	2362.83226	98.17736	-3704.06919
0.83722	88366.97841	2361.83226	98.02918	-3751.27973
0.83511	88269.09680	2360.83226	97.88161	-3798.36782
0.83301	88171.36214	2359.83226	97.73466	-3845.33405
0.83092	88073.77381	2358.83226	97.58832	-3892.17900
0.82883	87976.33122	2357.83226	97.44259	-3938.90327
0.82674	87879.03375	2356.83226	97.29747	-3985.50744
0.82465	87781.88079	2355.83226	97.15295	-4031.99209
0.82257	87684.87175	2354.83226	97.00904	-4078.35780
0.82050	87588.00602	2353.83226	96.86573	-4124.60515
0.81843	87491.28300	2352.83226	96.72302	-4170.73472
0.81636	87394.70210	2351.83226	96.58091	-4216.74709
0.81429	87298.26271	2350.83226	96.43939	-4262.64284
0.81223	87201.96423	2349.83226	96.29847	-4308.42253
0.81017	87105.80609	2348.83226	96.15814	-4354.08674
0.80811	87009.78768	2347.83226	96.01841	-4399.63604
0.80606	86913.90842	2346.83226	95.87927	-4445.07100
0.80402	86818.16771	2345.83226	95.74071	-4490.39219
0.80197	86722.56497	2344.83226	95.60274	-4535.60017
0.79993	86627.09961	2343.83226	95.46536	-4580.69552
0.79789	86531.77105	2342.83226	95.32856	-4625.67880
0.79586	86436.57871	2341.83226	95.19234	-4670.55056
0.79383	86341.52200	2340.83226	95.05671	-4715.31138
0.79180	86246.60036	2339.83226	94.92165	-4759.96181
0.78978	86151.81319	2338.83226	94.78717	-4804.50241
0.78776	86057.15992	2337.83226	94.65327	-4848.93374
0.78574	85962.63998	2336.83226	94.51994	-4893.25637
0.78373	85868.25279	2335.83226	94.38719	-4937.47083
0.78172	85773.99778	2334.83226	94.25501	-4981.57770
0.77971	85679.87438	2333.83226	94.12340	-5025.57752
0.77771	85585.88203	2332.83226	93.99236	-5069.47084
0.77571	85492.02014	2331.83226	93.86189	-5113.25823
0.77371	85398.28816	2330.83226	93.73198	-5156.94022
