Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.46205E5	3356.71792	65.95919	0.00000
0.99996	1.46199E5	3356.62229	65.95919	-1.72697
0.99271	1.45831E5	3355.62229	367.58579	-307.72403
0.98554	1.45467E5	3354.62229	364.11153	-610.38035
0.97844	1.45107E5	3353.62229	360.68452	-909.74179
0.97141	1.44749E5	3352.62229	357.30396	-1205.85348
0.96445	1.44395E5	3351.62229	353.96910	-1498.75976
0.95757	1.44045E5	3350.62229	350.67918	-1788.50427
0.95075	1.43697E5	3349.62229	347.43348	-2075.12993
0.94401	1.43353E5	3348.62229	344.23127	-2358.67895
0.93733	1.43012E5	3347.62229	341.07184	-2639.19285
0.93072	1.42674E5	3346.62229	337.95450	-2916.71248
0.92417	1.42339E5	3345.62229	334.87858	-3191.27802
0.91769	1.42007E5	3344.62229	331.84340	-3462.92901
0.91128	1.41678E5	3343.62229	328.84831	-3731.70435
0.90493	1.41352E5	3342.62229	325.89267	-3997.64229
0.89864	1.41029E5	3341.62229	322.97585	-4260.78051
0.89241	1.40709E5	3340.62229	320.09722	-4521.15605
0.88625	1.40392E5	3339.62229	317.25620	-4778.80537
0.88014	1.40078E5	3338.62229	314.45217	-5033.76435
0.87410	1.39766E5	3337.62229	311.68455	-5286.06831
0.86812	1.39457E5	3336.62229	308.95277	-5535.75200
0.86219	1.39151E5	3335.62229	306.25627	-5782.84961
0.85632	1.38847E5	3334.62229	303.59450	-6027.39482
0.85051	1.38546E5	3333.62229	300.96691	-6269.42076
0.84475	1.38248E5	3332.62229	298.37297	-6508.96005
0.83905	1.37952E5	3331.62229	295.81215	-6746.04480
0.83341	1.37659E5	3330.62229	293.28395	-6980.70662
0.82781	1.37368E5	3329.62229	290.78786	-7212.97661
0.82228	1.37080E5	3328.62229	288.32338	-7442.88543
0.81679	1.36794E5	3327.62229	285.89004	-7670.46323
0.81136	1.36510E5	3326.62229	283.48735	-7895.73971
