Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.29444E5	3043.46817	54.27467	0.00000
0.99998	1.29439E5	3043.37254	54.27467	-0.80483
0.99605	1.29241E5	3042.37254	197.77835	-143.54296
0.99215	1.29044E5	3041.37254	196.88809	-285.44060
0.98827	1.28848E5	3040.37254	196.00422	-426.50388
0.98441	1.28653E5	3039.37254	195.12669	-566.73888
0.98057	1.28459E5	3038.37254	194.25543	-706.15161
0.97675	1.28265E5	3037.37254	193.39041	-844.74805
0.97295	1.28073E5	3036.37254	192.53155	-982.53411
0.96917	1.27881E5	3035.37254	191.67881	-1119.51567
0.96541	1.27690E5	3034.37254	190.83214	-1255.69855
0.96167	1.27500E5	3033.37254	189.99148	-1391.08849
0.95795	1.27311E5	3032.37254	189.15678	-1525.69123
0.95424	1.27123E5	3031.37254	188.32800	-1659.51243
0.95056	1.26935E5	3030.37254	187.50507	-1792.55771
0.94690	1.26749E5	3029.37254	186.68796	-1924.83264
0.94325	1.26563E5	3028.37254	185.87660	-2056.34273
0.93963	1.26378E5	3027.37254	185.07096	-2187.09347
0.93602	1.26194E5	3026.37254	184.27098	-2317.09028
0.93244	1.26010E5	3025.37254	183.47662	-2446.33854
0.92887	1.25827E5	3024.37254	182.68782	-2574.84360
0.92532	1.25645E5	3023.37254	181.90454	-2702.61073
0.92178	1.25464E5	3022.37254	181.12674	-2829.64519
0.91827	1.25284E5	3021.37254	180.35436	-2955.95216
0.91477	1.25104E5	3020.37254	179.58737	-3081.53682
0.91130	1.24926E5	3019.37254	178.82571	-3206.40428
0.90783	1.24748E5	3018.37254	178.06934	-3330.55959
0.90439	1.24570E5	3017.37254	177.31822	-3454.00779
0.90097	1.24394E5	3016.37254	176.57231	-3576.75387
0.89756	1.24218E5	3015.37254	175.83155	-3698.80275
0.89417	1.24043E5	3014.37254	175.09591	-3820.15936
0.89080	1.23868E5	3013.37254	174.36534	-3940.82853
0.88744	1.23695E5	3012.37254	173.63980	-4060.81510
0.88410	1.23522E5	3011.37254	172.91925	-4180.12384
0.88078	1.23350E5	3010.37254	172.20365	-4298.75949
0.87747	1.23178E5	3009.37254	171.49296	-4416.72674
