Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	79774.47690	2114.56965	257.50629	0.00000
0.99896	79749.85286	2114.47402	257.50629	-20.15410
0.81586	76154.46833	2113.47402	3595.38452	-3556.76263
0.66784	73244.23674	2112.47402	2910.23160	-6411.19821
0.54789	70881.20232	2111.47402	2363.03441	-8720.84702
0.45044	68956.38557	2110.47402	1924.81675	-10594.23337
0.37108	67383.44251	2109.47402	1572.94306	-12117.33640
0.30631	66093.76744	2108.47402	1289.67506	-13358.46864
0.25334	65032.69782	2107.47402	1061.06962	-14372.05645
0.20991	64156.56356	2106.47402	876.13426	-15201.57914
0.17424	63430.38578	2105.47402	726.17778	-15881.86116
0.14488	62826.07642	2104.47402	604.30936	-16440.86522
0.12067	62321.02562	2103.47402	505.05080	-16901.09923
0.10067	61896.99012	2102.47402	424.03550	-17280.72336
0.08412	61539.21606	2101.47402	357.77405	-17594.42357
0.07039	61235.74497	2100.47402	303.47109	-17854.10278
0.05899	60976.86306	2099.47402	258.88191	-18069.42919
0.04951	60754.66331	2098.47402	222.19975	-18248.27235
0.04161	60562.69625	2097.47402	191.96705	-18397.05088
0.03502	60395.69085	2096.47402	167.00540	-18521.01040
0.02950	60249.33085	2095.47402	146.36000	-18624.44612
0.02489	60120.07521	2094.47402	129.25563	-18710.88167
0.02102	60005.01361	2093.47402	115.06160	-18783.21295
0.01778	59901.74982	2092.47402	103.26379	-18843.82420
0.01505	59808.30754	2091.47402	93.44229	-18894.68176
0.01276	59723.05403	2090.47402	85.25351	-18937.41004
0.01082	59644.63822	2089.47402	78.41580	-18973.35318
0.00919	59571.94036	2088.47402	72.69786	-19003.62516
