Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.32768E5	3110.79821	55.40725	0.00000
0.99998	1.32763E5	3110.70259	55.40725	-0.90059
0.99570	1.32547E5	3109.70259	215.68212	-160.61065
0.99146	1.32333E5	3108.70259	214.58411	-319.28202
0.98723	1.32119E5	3107.70259	213.49486	-476.92310
0.98304	1.31907E5	3106.70259	212.41426	-633.54220
0.97886	1.31696E5	3105.70259	211.34224	-789.14756
0.97472	1.31485E5	3104.70259	210.27872	-943.74734
0.97059	1.31276E5	3103.70259	209.22361	-1097.34961
0.96649	1.31068E5	3102.70259	208.17684	-1249.96237
0.96242	1.30861E5	3101.70259	207.13832	-1401.59354
0.95837	1.30655E5	3100.70259	206.10798	-1552.25098
0.95434	1.30450E5	3099.70259	205.08573	-1701.94244
0.95033	1.30246E5	3098.70259	204.07150	-1850.67563
0.94635	1.30042E5	3097.70259	203.06522	-1998.45817
0.94239	1.29840E5	3096.70259	202.06681	-2145.29760
0.93846	1.29639E5	3095.70259	201.07619	-2291.20142
0.93454	1.29439E5	3094.70259	200.09329	-2436.17701
0.93065	1.29240E5	3093.70259	199.11804	-2580.23173
0.92679	1.29042E5	3092.70259	198.15037	-2723.37283
0.92294	1.28845E5	3091.70259	197.19020	-2865.60752
0.91912	1.28649E5	3090.70259	196.23746	-3006.94293
0.91532	1.28453E5	3089.70259	195.29209	-3147.38611
0.91154	1.28259E5	3088.70259	194.35401	-3286.94406
0.90778	1.28065E5	3087.70259	193.42316	-3425.62372
0.90404	1.27873E5	3086.70259	192.49947	-3563.43195
0.90033	1.27681E5	3085.70259	191.58287	-3700.37555
0.89663	1.27491E5	3084.70259	190.67330	-3836.46126
0.89296	1.27301E5	3083.70259	189.77069	-3971.69575
0.88931	1.27112E5	3082.70259	188.87498	-4106.08563
0.88567	1.26924E5	3081.70259	187.98610	-4239.63746
0.88206	1.26737E5	3080.70259	187.10399	-4372.35772
