Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.22682E5	2948.82375	51.27944	0.00000
0.99998	1.22677E5	2948.72812	51.27944	-0.58932
0.99679	1.22518E5	2947.72812	159.47757	-105.13279
0.99360	1.22359E5	2946.72812	158.89329	-209.13734
0.99044	1.22201E5	2945.72812	158.31266	-312.60643
0.98728	1.22043E5	2944.72812	157.73566	-415.54345
0.98415	1.21886E5	2943.72812	157.16224	-517.95181
0.98102	1.21729E5	2942.72812	156.59240	-619.83485
0.97791	1.21573E5	2941.72812	156.02609	-721.19593
0.97481	1.21418E5	2940.72812	155.46330	-822.03836
0.97173	1.21263E5	2939.72812	154.90399	-922.36542
0.96866	1.21109E5	2938.72812	154.34814	-1022.18037
0.96561	1.20955E5	2937.72812	153.79573	-1121.48645
0.96256	1.20801E5	2936.72812	153.24672	-1220.28688
0.95954	1.20649E5	2935.72812	152.70110	-1318.58483
0.95652	1.20497E5	2934.72812	152.15883	-1416.38349
0.95352	1.20345E5	2933.72812	151.61989	-1513.68599
0.95053	1.20194E5	2932.72812	151.08427	-1610.49544
0.94756	1.20043E5	2931.72812	150.55192	-1706.81493
0.94460	1.19893E5	2930.72812	150.02283	-1802.64755
0.94165	1.19744E5	2929.72812	149.49698	-1897.99634
0.93871	1.19595E5	2928.72812	148.97433	-1992.86431
0.93579	1.19446E5	2927.72812	148.45487	-2087.25448
0.93288	1.19298E5	2926.72812	147.93858	-2181.16982
0.92998	1.19151E5	2925.72812	147.42542	-2274.61329
0.92710	1.19004E5	2924.72812	146.91537	-2367.58782
0.92422	1.18858E5	2923.72812	146.40842	-2460.09632
0.92136	1.18712E5	2922.72812	145.90454	-2552.14170
0.91852	1.18566E5	2921.72812	145.40370	-2643.72682
0.91568	1.18422E5	2920.72812	144.90589	-2734.85452
0.91286	1.18277E5	2919.72812	144.41108	-2825.52763
0.91005	1.18133E5	2918.72812	143.91925	-2915.74897
0.90725	1.17990E5	2917.72812	143.43037	-3005.52131
0.90447	1.17847E5	2916.72812	142.94444	-3094.84743
0.90169	1.17704E5	2915.72812	142.46141	-3183.73006
0.89893	1.17562E5	2914.72812	141.98128	-3272.17193
0.89618	1.17421E5	2913.72812	141.50403	-3360.17575
0.89344	1.17280E5	2912.72812	141.02962	-3447.74420
0.89072	1.17139E5	2911.72812	140.55805	-3534.87995
0.88800	1.16999E5	2910.72812	140.08928	-3621.58563
0.88530	1.16860E5	2909.72812	139.62331	-3707.86389
0.88261	1.16720E5	2908.72812	139.16010	-3793.71732
0.87993	1.16582E5	2907.72812	138.69964	-3879.14851
0.87726	1.16443E5	2906.72812	138.24191	-3964.16003
0.87460	1.16306E5	2905.72812	137.78689	-4048.75443
0.87196	1.16168E5	2904.72812	137.33456	-4132.93425
0.86932	1.16031E5	2903.72812	136.88490	-4216.70199
0.86670	1.15895E5	2902.72812	136.43789	-4300.06016
0.86409	1.15759E5	2901.72812	135.99352	-4383.01122
0.86149	1.15623E5	2900.72812	135.55176	-4465.55764
0.85890	1.15488E5	2899.72812	135.11259	-4547.70186
0.85632	1.15354E5	2898.72812	134.67599	-4629.44630
0.85375	1.15219E5	2897.72812	134.24196	-4710.79338
0.85119	1.15086E5	2896.72812	133.81046	-4791.74547
0.84865	1.14952E5	2895.72812	133.38148	-4872.30494
0.84611	1.14819E5	2894.72812	132.95501	-4952.47417
0.84358	1.14687E5	2893.72812	132.53102	-5032.25547
0.84107	1.14555E5	2892.72812	132.10950	-5111.65117
0.83856	1.14423E5	2891.72812	131.69043	-5190.66359
0.83607	1.14292E5	2890.72812	131.27379	-5269.29500
0.83359	1.14161E5	2889.72812	130.85957	-5347.54767
0.83111	1.14030E5	2888.72812	130.44774	-5425.42387
0.82865	1.13900E5	2887.72812	130.03829	-5502.92582
0.82620	1.13771E5	2886.72812	129.63121	-5580.05576
0.82376	1.13641E5	2885.72812	129.22648	-5656.81589
0.82132	1.13513E5	2884.72812	128.82408	-5733.20841
0.81890	1.13384E5	2883.72812	128.42399	-5809.23548
0.81649	1.13256E5	2882.72812	128.02620	-5884.89928
0.81409	1.13129E5	2881.72812	127.63069	-5960.20194
0.81170	1.13001E5	2880.72812	127.23744	-6035.14560
0.80931	1.12874E5	2879.72812	126.84645	-6109.73237
0.80694	1.12748E5	2878.72812	126.45769	-6183.96435
0.80458	1.12622E5	2877.72812	126.07115	-6257.84363
0.80222	1.12496E5	2876.72812	125.68682	-6331.37228
0.79988	1.12371E5	2875.72812	125.30467	-6404.55236
0.79755	1.12246E5	2874.72812	124.92469	-6477.38590
0.79522	1.12121E5	2873.72812	124.54687	-6549.87494
0.79291	1.11997E5	2872.72812	124.17119	-6622.02149
0.79060	1.11874E5	2871.72812	123.79764	-6693.82754
0.78830	1.11750E5	2870.72812	123.42621	-6765.29509
0.78602	1.11627E5	2869.72812	123.05687	-6836.42611
0.78374	1.11504E5	2868.72812	122.68961	-6907.22254
0.78147	1.11382E5	2867.72812	122.32443	-6977.68635
0.77921	1.11260E5	2866.72812	121.96130	-7047.81946
0.77696	1.11138E5	2865.72812	121.60021	-7117.62378
0.77472	1.11017E5	2864.72812	121.24114	-7187.10122
0.77249	1.10896E5	2863.72812	120.88409	-7256.25367
0.77027	1.10776E5	2862.72812	120.52904	-7325.08301
0.76805	1.10656E5	2861.72812	120.17597	-7393.59111
0.76585	1.10536E5	2860.72812	119.82487	-7461.77981
0.76365	1.10416E5	2859.72812	119.47574	-7529.65095
0.76146	1.10297E5	2858.72812	119.12854	-7597.20637
0.75928	1.10178E5	2857.72812	118.78328	-7664.44787
0.75711	1.10060E5	2856.72812	118.43994	-7731.37726
0.75495	1.09942E5	2855.72812	118.09850	-7797.99633
0.75280	1.09824E5	2854.72812	117.75895	-7864.30685
0.75065	1.09707E5	2853.72812	117.42128	-7930.31059
0.74852	1.09590E5	2852.72812	117.08548	-7996.00930
0.74639	1.09473E5	2851.72812	116.75153	-8061.40472
0.74427	1.09356E5	2850.72812	116.41942	-8126.49858
0.74216	1.09240E5	2849.72812	116.08914	-8191.29260
0.74006	1.09125E5	2848.72812	115.76068	-8255.78848
0.73796	1.09009E5	2847.72812	115.43402	-8319.98792
0.73588	1.08894E5	2846.72812	115.10916	-8383.89260
0.73380	1.08779E5	2845.72812	114.78607	-8447.50419
0.73173	1.08665E5	2844.72812	114.46475	-8510.82435
0.72967	1.08551E5	2843.72812	114.14519	-8573.85473
0.72762	1.08437E5	2842.72812	113.82737	-8636.59696
0.72557	1.08323E5	2841.72812	113.51128	-8699.05267
0.72353	1.08210E5	2840.72812	113.19692	-8761.22349
0.72150	1.08097E5	2839.72812	112.88426	-8823.11100
0.71948	1.07985E5	2838.72812	112.57330	-8884.71681
0.71747	1.07872E5	2837.72812	112.26403	-8946.04249
0.71546	1.07760E5	2836.72812	111.95643	-9007.08963
0.71346	1.07649E5	2835.72812	111.65050	-9067.85978
0.71147	1.07537E5	2834.72812	111.34622	-9128.35449
0.70949	1.07426E5	2833.72812	111.04358	-9188.57530
0.70752	1.07316E5	2832.72812	110.74257	-9248.52375
0.70555	1.07205E5	2831.72812	110.44318	-9308.20135
0.70359	1.07095E5	2830.72812	110.14540	-9367.60962
0.70164	1.06985E5	2829.72812	109.84922	-9426.75006
0.69969	1.06876E5	2828.72812	109.55463	-9485.62415
0.69776	1.06766E5	2827.72812	109.26162	-9544.23337
0.69583	1.06657E5	2826.72812	108.97017	-9602.57920
0.69390	1.06549E5	2825.72812	108.68028	-9660.66310
0.69199	1.06440E5	2824.72812	108.39194	-9718.48652
0.69008	1.06332E5	2823.72812	108.10513	-9776.05090
0.68818	1.06224E5	2822.72812	107.81985	-9833.35766
0.68629	1.06117E5	2821.72812	107.53609	-9890.40825
0.68440	1.06010E5	2820.72812	107.25383	-9947.20406
0.68252	1.05903E5	2819.72812	106.97307	-10003.74650
0.68065	1.05796E5	2818.72812	106.69380	-10060.03696
0.67879	1.05690E5	2817.72812	106.41600	-10116.07684
0.67693	1.05583E5	2816.72812	106.13967	-10171.86750
0.67508	1.05478E5	2815.72812	105.86480	-10227.41032
0.67324	1.05372E5	2814.72812	105.59137	-10282.70666
0.67140	1.05267E5	2813.72812	105.31939	-10337.75785
0.66957	1.05162E5	2812.72812	105.04883	-10392.56525
0.66775	1.05057E5	2811.72812	104.77970	-10447.13018
0.66593	1.04952E5	2810.72812	104.51198	-10501.45398
0.66412	1.04848E5	2809.72812	104.24565	-10555.53794
0.66232	1.04744E5	2808.72812	103.98072	-10609.38339
0.66053	1.04640E5	2807.72812	103.71718	-10662.99161
0.65874	1.04537E5	2806.72812	103.45501	-10716.36390
0.65696	1.04434E5	2805.72812	103.19420	-10769.50153
0.65518	1.04331E5	2804.72812	102.93476	-10822.40579
0.65341	1.04228E5	2803.72812	102.67666	-10875.07793
0.65165	1.04126E5	2802.72812	102.41990	-10927.51920
0.64989	1.04024E5	2801.72812	102.16447	-10979.73087
0.64814	1.03922E5	2800.72812	101.91036	-11031.71417
0.64640	1.03820E5	2799.72812	101.65757	-11083.47032
0.64466	1.03719E5	2798.72812	101.40609	-11135.00056
0.64294	1.03617E5	2797.72812	101.15590	-11186.30610
0.64121	1.03516E5	2796.72812	100.90700	-11237.38815
0.63949	1.03416E5	2795.72812	100.65938	-11288.24790
0.63778	1.03315E5	2794.72812	100.41304	-11338.88656
0.63608	1.03215E5	2793.72812	100.16795	-11389.30531
0.63438	1.03115E5	2792.72812	99.92413	-11439.50533
0.63269	1.03016E5	2791.72812	99.68155	-11489.48778
0.63100	1.02916E5	2790.72812	99.44022	-11539.25382
0.62932	1.02817E5	2789.72812	99.20011	-11588.80463
