Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.56308E5	3514.53167	88.86810	0.00000
0.99992	1.56299E5	3514.43604	88.86810	-3.66475
0.98603	1.55586E5	3513.43604	713.82440	-650.75433
0.97241	1.54885E5	3512.43604	700.55030	-1284.84980
0.95906	1.54197E5	3511.43604	687.61079	-1906.28037
0.94596	1.53522E5	3510.43604	674.99567	-2515.36520
0.93311	1.52860E5	3509.43604	662.69512	-3112.41373
0.92051	1.52209E5	3508.43604	650.69964	-3697.72606
0.90814	1.51570E5	3507.43604	639.00007	-4271.59325
0.89601	1.50942E5	3506.43604	627.58760	-4834.29765
0.88410	1.50326E5	3505.43604	616.45369	-5386.11322
0.87242	1.49720E5	3504.43604	605.59013	-5927.30579
0.86095	1.49125E5	3503.43604	594.98896	-6458.13336
0.84970	1.48541E5	3502.43604	584.64253	-6978.84638
0.83865	1.47966E5	3501.43604	574.54342	-7489.68798
0.82780	1.47402E5	3500.43604	564.68448	-7990.89426
0.81715	1.46846E5	3499.43604	555.05880	-8482.69449
0.80670	1.46301E5	3498.43604	545.65971	-8965.31136
0.79643	1.45764E5	3497.43604	536.48074	-9438.96119
0.78634	1.45237E5	3496.43604	527.51567	-9903.85418
0.77643	1.44718E5	3495.43604	518.75845	-10360.19455
0.76670	1.44208E5	3494.43604	510.20325	-10808.18079
0.75714	1.43706E5	3493.43604	501.84444	-11248.00583
0.74775	1.43212E5	3492.43604	493.67655	-11679.85721
0.73852	1.42727E5	3491.43604	485.69431	-12103.91729
0.72945	1.42249E5	3490.43604	477.89261	-12520.36338
0.72054	1.41778E5	3489.43604	470.26651	-12929.36793
0.71178	1.41316E5	3488.43604	462.81121	-13331.09867
0.70317	1.40860E5	3487.43604	455.52210	-13725.71878
0.69470	1.40412E5	3486.43604	448.39468	-14113.38700
0.68638	1.39970E5	3485.43604	441.42462	-14494.25782
0.67820	1.39536E5	3484.43604	434.60769	-14868.48156
0.67016	1.39108E5	3483.43604	427.93984	-15236.20454
0.66225	1.38686E5	3482.43604	421.41711	-15597.56921
0.65447	1.38271E5	3481.43604	415.03568	-15952.71422
0.64682	1.37863E5	3480.43604	408.79184	-16301.77460
0.63930	1.37460E5	3479.43604	402.68199	-16644.88182
0.63190	1.37063E5	3478.43604	396.70266	-16982.16394
0.62462	1.36672E5	3477.43604	390.85046	-17313.74568
0.61745	1.36287E5	3476.43604	385.12213	-17639.74854
0.61041	1.35908E5	3475.43604	379.51448	-17960.29092
0.60347	1.35534E5	3474.43604	374.02443	-18275.48814
0.59665	1.35165E5	3473.43604	368.64901	-18585.45262
0.58994	1.34802E5	3472.43604	363.38530	-18890.29391
0.58333	1.34443E5	3471.43604	358.23049	-19190.11880
0.57682	1.34090E5	3470.43604	353.18186	-19485.03139
0.57042	1.33742E5	3469.43604	348.23675	-19775.13316
0.56412	1.33399E5	3468.43604	343.39260	-20060.52308
0.55792	1.33060E5	3467.43604	338.64689	-20341.29765
0.55181	1.32726E5	3466.43604	333.99721	-20617.55099
0.54580	1.32396E5	3465.43604	329.44121	-20889.37490
0.53988	1.32071E5	3464.43604	324.97659	-21156.85893
0.53405	1.31751E5	3463.43604	320.60113	-21420.09046
0.52830	1.31435E5	3462.43604	316.31267	-21679.15473
0.52265	1.31122E5	3461.43604	312.10912	-21934.13491
0.51708	1.30814E5	3460.43604	307.98844	-22185.11218
0.51159	1.30511E5	3459.43604	303.94865	-22432.16579
0.50619	1.30211E5	3458.43604	299.98781	-22675.37306
0.50087	1.29914E5	3457.43604	296.10406	-22914.80949
0.49562	1.29622E5	3456.43604	292.29559	-23150.54880
0.49045	1.29334E5	3455.43604	288.56061	-23382.66295
0.48536	1.29049E5	3454.43604	284.89742	-23611.22222
0.48035	1.28767E5	3453.43604	281.30432	-23836.29525
0.47540	1.28490E5	3452.43604	277.77971	-24057.94907
0.47053	1.28215E5	3451.43604	274.32199	-24276.24917
0.46573	1.27944E5	3450.43604	270.92963	-24491.25951
0.46100	1.27677E5	3449.43604	267.60112	-24703.04259
0.45633	1.27412E5	3448.43604	264.33501	-24911.65946
0.45174	1.27151E5	3447.43604	261.12987	-25117.16980
0.44720	1.26893E5	3446.43604	257.98433	-25319.63191
0.44273	1.26638E5	3445.43604	254.89704	-25519.10278
0.43833	1.26387E5	3444.43604	251.86669	-25715.63812
0.43399	1.26138E5	3443.43604	248.89201	-25909.29238
0.42970	1.25892E5	3442.43604	245.97175	-26100.11879
0.42548	1.25649E5	3441.43604	243.10471	-26288.16939
0.42132	1.25408E5	3440.43604	240.28970	-26473.49508
0.41721	1.25171E5	3439.43604	237.52559	-26656.14561
0.41316	1.24936E5	3438.43604	234.81124	-26836.16965
0.40916	1.24704E5	3437.43604	232.14559	-27013.61481
0.40522	1.24474E5	3436.43604	229.52755	-27188.52764
0.40134	1.24247E5	3435.43604	226.95611	-27360.95367
0.39750	1.24023E5	3434.43604	224.43025	-27530.93747
0.39372	1.23801E5	3433.43604	221.94899	-27698.52262
0.38999	1.23581E5	3432.43604	219.51138	-27863.75178
0.38631	1.23364E5	3431.43604	217.11647	-28026.66669
0.38268	1.23150E5	3430.43604	214.76337	-28187.30817
0.37909	1.22937E5	3429.43604	212.45119	-28345.71622
0.37555	1.22727E5	3428.43604	210.17905	-28501.92996
0.37206	1.22519E5	3427.43604	207.94613	-28655.98768
0.36862	1.22313E5	3426.43604	205.75158	-28807.92687
0.36522	1.22110E5	3425.43604	203.59462	-28957.78425
0.36187	1.21908E5	3424.43604	201.47446	-29105.59574
0.35856	1.21709E5	3423.43604	199.39033	-29251.39654
0.35529	1.21511E5	3422.43604	197.34150	-29395.22111
0.35206	1.21316E5	3421.43604	195.32722	-29537.10319
0.34888	1.21123E5	3420.43604	193.34681	-29677.07583
0.34573	1.20931E5	3419.43604	191.39955	-29815.17141
0.34263	1.20742E5	3418.43604	189.48479	-29951.42162
