Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	77156.61456	2069.41115	202.17017	0.00000
0.99917	77137.28204	2069.31552	202.17017	-14.89980
0.86069	74594.11616	2068.31552	2543.16588	-2500.85851
0.74171	72407.03938	2067.31552	2187.07678	-4632.95181
0.63945	70524.33843	2066.31552	1882.70095	-6462.58179
0.55150	68901.99007	2065.31552	1622.34837	-8033.50532
0.47581	67502.48712	2064.31552	1399.50294	-9383.00135
0.41066	66293.84894	2063.31552	1208.63818	-10542.85493
0.35454	65248.78623	2062.31552	1045.06271	-11540.18754
0.30618	64343.99567	2061.31552	904.79057	-12398.15849
0.26449	63559.56337	2060.31552	784.43229	-13136.55792
0.22853	62878.46014	2059.31552	681.10323	-13772.30873
0.19751	62286.11373	2058.31552	592.34641	-14319.89175
0.17074	61770.04627	2057.31552	516.06746	-14791.70619
0.14762	61319.56652	2056.31552	450.47974	-15198.37558
0.12765	60925.50848	2055.31552	394.05804	-15549.00762
0.11040	60580.00916	2054.31552	345.49933	-15851.41506
0.09550	60276.31951	2053.31552	303.68965	-16112.30362
0.08261	60008.64348	2052.31552	267.67602	-16337.43200
0.07147	59772.00082	2051.31552	236.64267	-16531.74824
0.06184	59562.11003	2050.31552	209.89078	-16699.50598
0.05351	59375.28863	2049.31552	186.82140	-16844.36371
0.04630	59208.36778	2048.31552	166.92085	-16969.46950
0.04006	59058.61948	2047.31552	149.74830	-17077.53344
0.03466	58923.69419	2046.31552	134.92529	-17170.88955
0.02999	58801.56754	2045.31552	122.12665	-17251.54881
0.02594	58690.49462	2044.31552	111.07292	-17321.24454
0.02244	58588.97086	2043.31552	101.52376	-17381.47129
0.01941	58495.69846	2042.31552	93.27241	-17433.51818
0.01679	58409.55760	2041.31552	86.14086	-17478.49752
0.01452	58329.58175	2040.31552	79.97584	-17517.36933
0.01255	58254.93644	2039.31552	74.64532	-17550.96248
0.01085	58184.90098	2038.31552	70.03546	-17579.99277
0.00938	58118.85284	2037.31552	66.04814	-17605.07851
