Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.21108E5	2889.07121	52.12070	-1.45519E-11
0.99998	1.21103E5	2888.97558	52.12070	-0.61636
0.99669	1.20939E5	2887.97558	163.52890	-110.06310
0.99342	1.20776E5	2886.97558	162.96099	-218.97992
0.99016	1.20614E5	2885.97558	162.39640	-327.36997
0.98692	1.20452E5	2884.97558	161.83513	-435.23642
0.98369	1.20291E5	2883.97558	161.27714	-542.58239
0.98047	1.20130E5	2882.97558	160.72241	-649.41099
0.97726	1.19970E5	2881.97558	160.17093	-755.72530
0.97407	1.19810E5	2880.97558	159.62266	-861.52839
0.97089	1.19651E5	2879.97558	159.07758	-966.82329
0.96773	1.19493E5	2878.97558	158.53568	-1071.61302
0.96458	1.19335E5	2877.97558	157.99692	-1175.90059
0.96144	1.19177E5	2876.97558	157.46130	-1279.68897
0.95832	1.19020E5	2875.97558	156.92878	-1382.98112
0.95521	1.18864E5	2874.97558	156.39934	-1485.77996
0.95211	1.18708E5	2873.97558	155.87297	-1588.08843
0.94902	1.18553E5	2872.97558	155.34964	-1689.90941
0.94595	1.18398E5	2871.97558	154.82933	-1791.24577
0.94289	1.18244E5	2870.97558	154.31201	-1892.10038
0.93984	1.18090E5	2869.97558	153.79768	-1992.47606
0.93681	1.17936E5	2868.97558	153.28631	-2092.37562
0.93378	1.17784E5	2867.97558	152.77787	-2191.80188
0.93077	1.17631E5	2866.97558	152.27235	-2290.75759
0.92778	1.17480E5	2865.97558	151.76973	-2389.24552
0.92479	1.17328E5	2864.97558	151.26998	-2487.26840
0.92182	1.17178E5	2863.97558	150.77309	-2584.82895
0.91886	1.17027E5	2862.97558	150.27904	-2681.92988
0.91591	1.16878E5	2861.97558	149.78781	-2778.57385
0.91297	1.16728E5	2860.97558	149.29938	-2874.76354
0.91005	1.16579E5	2859.97558	148.81373	-2970.50159
0.90714	1.16431E5	2858.97558	148.33084	-3065.79062
0.90424	1.16283E5	2857.97558	147.85069	-3160.63324
0.90135	1.16136E5	2856.97558	147.37326	-3255.03204
0.89847	1.15989E5	2855.97558	146.89854	-3348.98960
0.89561	1.15843E5	2854.97558	146.42650	-3442.50846
0.89275	1.15697E5	2853.97558	145.95713	-3535.59116
0.88991	1.15551E5	2852.97558	145.49042	-3628.24023
0.88708	1.15406E5	2851.97558	145.02633	-3720.45817
0.88426	1.15261E5	2850.97558	144.56486	-3812.24745
0.88145	1.15117E5	2849.97558	144.10598	-3903.61055
0.87866	1.14974E5	2848.97558	143.64969	-3994.54993
0.87587	1.14831E5	2847.97558	143.19595	-4085.06800
0.87310	1.14688E5	2846.97558	142.74476	-4175.16720
0.87033	1.14546E5	2845.97558	142.29610	-4264.84993
0.86758	1.14404E5	2844.97558	141.84994	-4354.11857
0.86484	1.14262E5	2843.97558	141.40628	-4442.97548
0.86211	1.14121E5	2842.97558	140.96510	-4531.42303
0.85939	1.13981E5	2841.97558	140.52638	-4619.46356
0.85669	1.13841E5	2840.97558	140.09010	-4707.09937
0.85399	1.13701E5	2839.97558	139.65624	-4794.33278
0.85130	1.13562E5	2838.97558	139.22480	-4881.16609
0.84863	1.13423E5	2837.97558	138.79575	-4967.60155
0.84596	1.13285E5	2836.97558	138.36908	-5053.64145
0.84331	1.13147E5	2835.97558	137.94477	-5139.28801
0.84066	1.13009E5	2834.97558	137.52281	-5224.54347
0.83803	1.12872E5	2833.97558	137.10319	-5309.41005
0.83541	1.12735E5	2832.97558	136.68587	-5393.88993
0.83279	1.12599E5	2831.97558	136.27086	-5477.98532
0.83019	1.12463E5	2830.97558	135.85814	-5561.69838
0.82760	1.12328E5	2829.97558	135.44768	-5645.03127
0.82501	1.12193E5	2828.97558	135.03948	-5727.98612
0.82244	1.12058E5	2827.97558	134.63352	-5810.56507
0.81988	1.11924E5	2826.97558	134.22979	-5892.77023
0.81733	1.11790E5	2825.97558	133.82826	-5974.60370
0.81479	1.11657E5	2824.97558	133.42894	-6056.06757
0.81225	1.11524E5	2823.97558	133.03179	-6137.16390
0.80973	1.11391E5	2822.97558	132.63682	-6217.89476
0.80722	1.11259E5	2821.97558	132.24399	-6298.26219
0.80472	1.11127E5	2820.97558	131.85331	-6378.26822
0.80222	1.10995E5	2819.97558	131.46475	-6457.91487
0.79974	1.10864E5	2818.97558	131.07831	-6537.20414
0.79727	1.10734E5	2817.97558	130.69396	-6616.13803
0.79480	1.10603E5	2816.97558	130.31169	-6694.71851
0.79235	1.10473E5	2815.97558	129.93150	-6772.94755
0.78990	1.10344E5	2814.97558	129.55336	-6850.82710
0.78747	1.10215E5	2813.97558	129.17727	-6928.35910
0.78504	1.10086E5	2812.97558	128.80321	-7005.54548
0.78262	1.09957E5	2811.97558	128.43116	-7082.38816
0.78022	1.09829E5	2810.97558	128.06112	-7158.88902
0.77782	1.09702E5	2809.97558	127.69307	-7235.04998
0.77543	1.09574E5	2808.97558	127.32700	-7310.87289
0.77305	1.09447E5	2807.97558	126.96289	-7386.35963
0.77068	1.09321E5	2806.97558	126.60074	-7461.51205
0.76831	1.09195E5	2805.97558	126.24053	-7536.33199
0.76596	1.09069E5	2804.97558	125.88225	-7610.82127
0.76362	1.08943E5	2803.97558	125.52588	-7684.98173
0.76128	1.08818E5	2802.97558	125.17141	-7758.81516
0.75895	1.08693E5	2801.97558	124.81884	-7832.32335
0.75664	1.08569E5	2800.97558	124.46814	-7905.50810
0.75433	1.08445E5	2799.97558	124.11931	-7978.37116
0.75203	1.08321E5	2798.97558	123.77234	-8050.91430
0.74973	1.08197E5	2797.97558	123.42721	-8123.13927
0.74745	1.08074E5	2796.97558	123.08391	-8195.04780
0.74518	1.07952E5	2795.97558	122.74243	-8266.64162
0.74291	1.07829E5	2794.97558	122.40276	-8337.92245
0.74065	1.07707E5	2793.97558	122.06489	-8408.89199
0.73840	1.07585E5	2792.97558	121.72880	-8479.55193
0.73616	1.07464E5	2791.97558	121.39448	-8549.90395
0.73393	1.07343E5	2790.97558	121.06193	-8619.94972
0.73171	1.07222E5	2789.97558	120.73113	-8689.69091
0.72949	1.07102E5	2788.97558	120.40207	-8759.12917
0.72729	1.06982E5	2787.97558	120.07474	-8828.26613
0.72509	1.06862E5	2786.97558	119.74913	-8897.10343
0.72290	1.06742E5	2785.97558	119.42522	-8965.64268
0.72071	1.06623E5	2784.97558	119.10302	-9033.88550
0.71854	1.06505E5	2783.97558	118.78250	-9101.83347
0.71637	1.06386E5	2782.97558	118.46365	-9169.48820
0.71421	1.06268E5	2781.97558	118.14647	-9236.85125
