Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	80395.92552	2125.09441	290.33770	0.00000
0.99882	80368.16198	2124.99878	290.33770	-23.27786
0.79168	76241.30582	2123.99878	4126.85616	-4090.89362
0.62964	73008.25917	2122.99878	3233.04665	-7268.09595
0.50240	70464.17259	2121.99878	2544.08658	-9758.99634
0.40213	68453.27027	2120.99878	2010.90232	-11718.80142
0.32285	66856.58677	2119.99878	1596.68350	-13266.03592
0.25995	65582.89399	2118.99878	1273.69278	-14491.58534
0.20989	64561.95615	2117.99878	1020.93784	-15465.41816
0.16993	63739.49216	2116.99878	822.46399	-16241.60615
0.13793	63073.39638	2115.99878	666.09579	-16862.09050
0.11224	62530.89112	2114.99878	542.50526	-17359.51924
0.09155	62086.37233	2113.99878	444.51879	-17759.39386
0.07486	61719.77305	2112.99878	366.59929	-18081.70000
0.06134	61415.31537	2111.99878	304.45768	-18342.15079
0.05037	61160.55518	2110.99878	254.76019	-18553.13871
0.04145	60945.64818	2109.99878	214.90699	-18724.46668
0.03418	60762.78412	2108.99878	182.86406	-18863.91179
0.02824	60605.74902	2107.99878	157.03511	-18977.66134
0.02338	60469.58542	2106.99878	136.16360	-19070.65122
0.01939	60350.32789	2105.99878	119.25753	-19146.82947
0.01611	60244.79634	2104.99878	105.53155	-19209.36206
0.01340	60150.43419	2103.99878	94.36216	-19260.79412
0.01117	60065.18112	2102.99878	85.25307	-19303.17661
0.00933	59987.37290	2101.99878	77.80821	-19338.16614
