Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.23505E5	2955.04479	51.79881	0.00000
0.99998	1.23500E5	2954.94916	51.79881	-0.62146
0.99668	1.23335E5	2953.94916	165.12874	-110.90213
0.99339	1.23170E5	2952.94916	164.50946	-220.60842
0.99011	1.23007E5	2951.94916	163.89408	-329.74403
0.98685	1.22843E5	2950.94916	163.28258	-438.31265
0.98360	1.22681E5	2949.94916	162.67494	-546.31791
0.98037	1.22519E5	2948.94916	162.07112	-653.76344
0.97716	1.22357E5	2947.94916	161.47109	-760.65283
0.97395	1.22196E5	2946.94916	160.87482	-866.98965
0.97077	1.22036E5	2945.94916	160.28229	-972.77742
0.96760	1.21876E5	2944.94916	159.69347	-1078.01965
0.96444	1.21717E5	2943.94916	159.10832	-1182.71984
0.96129	1.21559E5	2942.94916	158.52683	-1286.88143
0.95816	1.21401E5	2941.94916	157.94896	-1390.50786
0.95505	1.21243E5	2940.94916	157.37468	-1493.60253
0.95195	1.21086E5	2939.94916	156.80397	-1596.16881
0.94886	1.20930E5	2938.94916	156.23681	-1698.21006
0.94578	1.20775E5	2937.94916	155.67316	-1799.72960
0.94272	1.20619E5	2936.94916	155.11299	-1900.73074
0.93968	1.20465E5	2935.94916	154.55629	-2001.21675
0.93665	1.20311E5	2934.94916	154.00303	-2101.19088
0.93363	1.20157E5	2933.94916	153.45317	-2200.65636
0.93062	1.20004E5	2932.94916	152.90670	-2299.61639
0.92763	1.19852E5	2931.94916	152.36359	-2398.07415
0.92465	1.19700E5	2930.94916	151.82382	-2496.03279
0.92168	1.19549E5	2929.94916	151.28735	-2593.49545
0.91873	1.19398E5	2928.94916	150.75417	-2690.46523
0.91579	1.19248E5	2927.94916	150.22425	-2786.94522
0.91286	1.19098E5	2926.94916	149.69757	-2882.93848
0.90995	1.18949E5	2925.94916	149.17409	-2978.44804
0.90705	1.18800E5	2924.94916	148.65381	-3073.47692
0.90416	1.18652E5	2923.94916	148.13669	-3168.02812
0.90129	1.18505E5	2922.94916	147.62272	-3262.10460
0.89842	1.18358E5	2921.94916	147.11186	-3355.70931
0.89557	1.18211E5	2920.94916	146.60409	-3448.84518
0.89273	1.18065E5	2919.94916	146.09940	-3541.51512
0.88991	1.17919E5	2918.94916	145.59776	-3633.72200
0.88710	1.17774E5	2917.94916	145.09915	-3725.46870
0.88429	1.17630E5	2916.94916	144.60354	-3816.75804
0.88151	1.17486E5	2915.94916	144.11091	-3907.59286
0.87873	1.17342E5	2914.94916	143.62125	-3997.97595
0.87596	1.17199E5	2913.94916	143.13452	-4087.91008
0.87321	1.17056E5	2912.94916	142.65072	-4177.39802
0.87047	1.16914E5	2911.94916	142.16981	-4266.44251
0.86774	1.16772E5	2910.94916	141.69177	-4355.04626
0.86503	1.16631E5	2909.94916	141.21660	-4443.21197
0.86232	1.16490E5	2908.94916	140.74425	-4530.94232
0.85963	1.16350E5	2907.94916	140.27472	-4618.23997
0.85694	1.16210E5	2906.94916	139.80798	-4705.10755
0.85427	1.16071E5	2905.94916	139.34402	-4791.54770
0.85161	1.15932E5	2904.94916	138.88281	-4877.56300
0.84897	1.15794E5	2903.94916	138.42433	-4963.15604
0.84633	1.15656E5	2902.94916	137.96856	-5048.32938
0.84371	1.15518E5	2901.94916	137.51549	-5133.08557
0.84109	1.15381E5	2900.94916	137.06510	-5217.42714
0.83849	1.15244E5	2899.94916	136.61736	-5301.35658
0.83590	1.15108E5	2898.94916	136.17225	-5384.87640
0.83332	1.14972E5	2897.94916	135.72976	-5467.98907
0.83075	1.14837E5	2896.94916	135.28987	-5550.69703
0.82819	1.14702E5	2895.94916	134.85256	-5633.00273
0.82564	1.14568E5	2894.94916	134.41782	-5714.90858
0.82310	1.14434E5	2893.94916	133.98561	-5796.41699
0.82057	1.14300E5	2892.94916	133.55593	-5877.53034
0.81806	1.14167E5	2891.94916	133.12876	-5958.25099
0.81555	1.14035E5	2890.94916	132.70408	-6038.58130
0.81306	1.13902E5	2889.94916	132.28187	-6118.52361
0.81057	1.13770E5	2888.94916	131.86211	-6198.08022
0.80810	1.13639E5	2887.94916	131.44479	-6277.25344
0.80563	1.13508E5	2886.94916	131.02989	-6356.04555
0.80318	1.13377E5	2885.94916	130.61739	-6434.45882
0.80074	1.13247E5	2884.94916	130.20728	-6512.49550
0.79830	1.13117E5	2883.94916	129.79954	-6590.15783
0.79588	1.12988E5	2882.94916	129.39415	-6667.44803
0.79347	1.12859E5	2881.94916	128.99109	-6744.36830
0.79106	1.12730E5	2880.94916	128.59035	-6820.92083
0.78867	1.12602E5	2879.94916	128.19192	-6897.10779
0.78629	1.12474E5	2878.94916	127.79577	-6972.93134
0.78392	1.12347E5	2877.94916	127.40189	-7048.39362
0.78155	1.12220E5	2876.94916	127.01027	-7123.49677
0.77920	1.12093E5	2875.94916	126.62089	-7198.24289
0.77685	1.11967E5	2874.94916	126.23373	-7272.63408
0.77452	1.11841E5	2873.94916	125.84878	-7346.67243
0.77219	1.11716E5	2872.94916	125.46602	-7420.35999
0.76988	1.11591E5	2871.94916	125.08544	-7493.69884
0.76757	1.11466E5	2870.94916	124.70702	-7566.69100
0.76528	1.11342E5	2869.94916	124.33074	-7639.33850
0.76299	1.11218E5	2868.94916	123.95660	-7711.64335
0.76071	1.11094E5	2867.94916	123.58458	-7783.60756
0.75844	1.10971E5	2866.94916	123.21466	-7855.23310
0.75618	1.10848E5	2865.94916	122.84683	-7926.52194
0.75393	1.10726E5	2864.94916	122.48108	-7997.47604
0.75169	1.10603E5	2863.94916	122.11738	-8068.09734
0.74946	1.10482E5	2862.94916	121.75573	-8138.38778
0.74724	1.10360E5	2861.94916	121.39611	-8208.34926
0.74502	1.10239E5	2860.94916	121.03851	-8277.98369
0.74282	1.10119E5	2859.94916	120.68291	-8347.29295
0.74062	1.09998E5	2858.94916	120.32930	-8416.27893
0.73843	1.09878E5	2857.94916	119.97767	-8484.94349
0.73626	1.09759E5	2856.94916	119.62800	-8553.28848
0.73409	1.09639E5	2855.94916	119.28028	-8621.31574
0.73192	1.09520E5	2854.94916	118.93450	-8689.02708
0.72977	1.09402E5	2853.94916	118.59064	-8756.42433
0.72763	1.09284E5	2852.94916	118.24869	-8823.50929
0.72549	1.09166E5	2851.94916	117.90864	-8890.28374
0.72337	1.09048E5	2850.94916	117.57048	-8956.74946
0.72125	1.08931E5	2849.94916	117.23418	-9022.90821
0.71914	1.08814E5	2848.94916	116.89974	-9088.76174
0.71704	1.08697E5	2847.94916	116.56715	-9154.31180
0.71494	1.08581E5	2846.94916	116.23640	-9219.56011
0.71286	1.08465E5	2845.94916	115.90746	-9284.50840
0.71078	1.08350E5	2844.94916	115.58033	-9349.15835
0.70871	1.08234E5	2843.94916	115.25500	-9413.51167
0.70665	1.08119E5	2842.94916	114.93146	-9477.57004
0.70460	1.08005E5	2841.94916	114.60969	-9541.33514
0.70256	1.07891E5	2840.94916	114.28968	-9604.80860
0.70052	1.07777E5	2839.94916	113.97142	-9667.99210
0.69849	1.07663E5	2838.94916	113.65489	-9730.88726
0.69647	1.07550E5	2837.94916	113.34010	-9793.49570
0.69446	1.07437E5	2836.94916	113.02701	-9855.81905
0.69245	1.07324E5	2835.94916	112.71563	-9917.85891
0.69046	1.07211E5	2834.94916	112.40594	-9979.61687
0.68847	1.07099E5	2833.94916	112.09794	-10041.09452
0.68649	1.06988E5	2832.94916	111.79160	-10102.29342
0.68451	1.06876E5	2831.94916	111.48692	-10163.21514
0.68255	1.06765E5	2830.94916	111.18388	-10223.86123
0.68059	1.06654E5	2829.94916	110.88249	-10284.23323
0.67864	1.06543E5	2828.94916	110.58271	-10344.33267
0.67670	1.06433E5	2827.94916	110.28456	-10404.16107
0.67476	1.06323E5	2826.94916	109.98800	-10463.71994
0.67283	1.06213E5	2825.94916	109.69304	-10523.01078
0.67091	1.06104E5	2824.94916	109.39967	-10582.03509
0.66900	1.05995E5	2823.94916	109.10786	-10640.79434
0.66709	1.05886E5	2822.94916	108.81762	-10699.29000
0.66519	1.05778E5	2821.94916	108.52893	-10757.52354
0.66330	1.05669E5	2820.94916	108.24178	-10815.49641
0.66142	1.05561E5	2819.94916	107.95617	-10873.21004
0.65954	1.05454E5	2818.94916	107.67207	-10930.66588
0.65767	1.05346E5	2817.94916	107.38949	-10987.86534
0.65581	1.05239E5	2816.94916	107.10841	-11044.80983
0.65395	1.05132E5	2815.94916	106.82882	-11101.50077
0.65210	1.05026E5	2814.94916	106.55071	-11157.93955
0.65026	1.04920E5	2813.94916	106.27408	-11214.12755
0.64843	1.04814E5	2812.94916	105.99891	-11270.06614
0.64660	1.04708E5	2811.94916	105.72519	-11325.75671
0.64478	1.04602E5	2810.94916	105.45291	-11381.20061
0.64297	1.04497E5	2809.94916	105.18208	-11436.39918
0.64116	1.04392E5	2808.94916	104.91266	-11491.35377
0.63936	1.04288E5	2807.94916	104.64467	-11546.06571
0.63756	1.04183E5	2806.94916	104.37808	-11600.53633
0.63578	1.04079E5	2805.94916	104.11288	-11654.76694
0.63400	1.03975E5	2804.94916	103.84908	-11708.75885
0.63223	1.03872E5	2803.94916	103.58666	-11762.51336
0.63046	1.03768E5	2802.94916	103.32561	-11816.03175
0.62870	1.03665E5	2801.94916	103.06592	-11869.31532
0.62694	1.03563E5	2800.94916	102.80758	-11922.36532
0.62520	1.03460E5	2799.94916	102.55059	-11975.18303
0.62346	1.03358E5	2798.94916	102.29494	-12027.76971
0.62172	1.03256E5	2797.94916	102.04062	-12080.12661
0.62000	1.03154E5	2796.94916	101.78761	-12132.25496
0.61827	1.03052E5	2795.94916	101.53591	-12184.15599
0.61656	1.02951E5	2794.94916	101.28552	-12235.83095
0.61485	1.02850E5	2793.94916	101.03642	-12287.28103
0.61315	1.02749E5	2792.94916	100.78861	-12338.50745
0.61145	1.02649E5	2791.94916	100.54208	-12389.51142
0.60976	1.02548E5	2790.94916	100.29681	-12440.29413
0.60808	1.02448E5	2789.94916	100.05281	-12490.85676
0.60640	1.02349E5	2788.94916	99.81006	-12541.20049
0.60473	1.02249E5	2787.94916	99.56855	-12591.32650
0.60307	1.02150E5	2786.94916	99.32829	-12641.23594
0.60141	1.02051E5	2785.94916	99.08925	-12690.92998
0.59976	1.01952E5	2784.94916	98.85144	-12740.40977
0.59811	1.01853E5	2783.94916	98.61484	-12789.67644
0.59647	1.01755E5	2782.94916	98.37945	-12838.73114
0.59483	1.01657E5	2781.94916	98.14526	-12887.57499
0.59321	1.01559E5	2780.94916	97.91226	-12936.20910
0.59158	1.01461E5	2779.94916	97.68044	-12984.63461
0.58997	1.01364E5	2778.94916	97.44980	-13032.85260
0.58835	1.01266E5	2777.94916	97.22033	-13080.86418
0.58675	1.01169E5	2776.94916	96.99203	-13128.67045
0.58515	1.01073E5	2775.94916	96.76488	-13176.27249
0.58356	1.00976E5	2774.94916	96.53887	-13223.67137
0.58197	1.00880E5	2773.94916	96.31401	-13270.86818
0.58039	1.00784E5	2772.94916	96.09028	-13317.86397
0.57881	1.00688E5	2771.94916	95.86767	-13364.65980
0.57724	1.00592E5	2770.94916	95.64619	-13411.25674
0.57567	1.00497E5	2769.94916	95.42582	-13457.65582
0.57411	1.00401E5	2768.94916	95.20655	-13503.85808
0.57256	1.00306E5	2767.94916	94.98839	-13549.86456
0.57101	1.00212E5	2766.94916	94.77131	-13595.67627
0.56947	1.00117E5	2765.94916	94.55532	-13641.29426
0.56793	1.00023E5	2764.94916	94.34041	-13686.71951
0.56640	99928.66772	2763.94916	94.12657	-13731.95305
0.56487	99834.75392	2762.94916	93.91379	-13776.99588
0.56335	99741.05184	2761.94916	93.70208	-13821.84898
0.56184	99647.56043	2760.94916	93.49142	-13866.51335
0.56033	99554.27863	2759.94916	93.28180	-13910.98997
0.55882	99461.20541	2758.94916	93.07322	-13955.27982
0.55732	99368.33974	2757.94916	92.86567	-13999.38387
0.55583	99275.68058	2756.94916	92.65915	-14043.30308
0.55434	99183.22693	2755.94916	92.45365	-14087.03842
0.55285	99090.97776	2754.94916	92.24917	-14130.59082
0.55138	98998.93207	2753.94916	92.04569	-14173.96125
0.54990	98907.08885	2752.94916	91.84322	-14217.15065
0.54843	98815.44711	2751.94916	91.64174	-14260.15994
0.54697	98724.00586	2750.94916	91.44125	-14302.99006
0.54551	98632.76412	2749.94916	91.24174	-14345.64193
0.54406	98541.72091	2748.94916	91.04321	-14388.11648
0.54261	98450.87526	2747.94916	90.84565	-14430.41460
0.54117	98360.22619	2746.94916	90.64906	-14472.53722
0.53973	98269.77276	2745.94916	90.45343	-14514.48524
0.53830	98179.51401	2744.94916	90.25875	-14556.25954
0.53687	98089.44899	2743.94916	90.06502	-14597.86102
0.53545	97999.57676	2742.94916	89.87223	-14639.29057
0.53403	97909.89637	2741.94916	89.68038	-14680.54906
0.53262	97820.40691	2740.94916	89.48946	-14721.63738
0.53121	97731.10744	2739.94916	89.29947	-14762.55639
0.52981	97641.99704	2738.94916	89.11040	-14803.30695
0.52841	97553.07480	2737.94916	88.92224	-14843.88992
0.52702	97464.33981	2736.94916	88.73499	-14884.30616
0.52563	97375.79117	2735.94916	88.54864	-14924.55652
0.52424	97287.42798	2734.94916	88.36319	-14964.64184
0.52286	97199.24935	2733.94916	88.17864	-15004.56296
0.52149	97111.25438	2732.94916	87.99497	-15044.32072
0.52012	97023.44220	2731.94916	87.81218	-15083.91593
0.51875	96935.81193	2730.94916	87.63027	-15123.34943
0.51739	96848.36270	2729.94916	87.44923	-15162.62203
0.51604	96761.09363	2728.94916	87.26906	-15201.73455
0.51469	96674.00388	2727.94916	87.08975	-15240.68779
0.51334	96587.09259	2726.94916	86.91130	-15279.48257
