Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.14968E5	2788.21734	50.57943	0.00000
0.99998	1.14963E5	2788.12171	50.57943	-0.49275
0.99712	1.14821E5	2787.12171	141.25987	-87.95763
0.99427	1.14681E5	2786.12171	140.84777	-175.04437
0.99142	1.14540E5	2785.12171	140.43782	-261.75499
0.98859	1.14400E5	2784.12171	140.03000	-348.09151
0.98577	1.14261E5	2783.12171	139.62431	-434.05594
0.98296	1.14121E5	2782.12171	139.22072	-519.65025
0.98016	1.13983E5	2781.12171	138.81923	-604.87644
0.97737	1.13844E5	2780.12171	138.41983	-689.73645
0.97459	1.13706E5	2779.12171	138.02249	-774.23226
0.97182	1.13568E5	2778.12171	137.62721	-858.36579
0.96906	1.13431E5	2777.12171	137.23398	-942.13897
0.96630	1.13294E5	2776.12171	136.84278	-1025.55372
0.96356	1.13158E5	2775.12171	136.45359	-1108.61195
0.96083	1.13022E5	2774.12171	136.06641	-1191.31553
0.95811	1.12886E5	2773.12171	135.68123	-1273.66636
0.95540	1.12751E5	2772.12171	135.29802	-1355.66631
0.95270	1.12616E5	2771.12171	134.91679	-1437.31722
0.95001	1.12481E5	2770.12171	134.53751	-1518.62095
0.94733	1.12347E5	2769.12171	134.16018	-1599.57932
0.94466	1.12213E5	2768.12171	133.78477	-1680.19416
0.94199	1.12080E5	2767.12171	133.41129	-1760.46728
0.93934	1.11947E5	2766.12171	133.03972	-1840.40048
0.93670	1.11814E5	2765.12171	132.67005	-1919.99554
0.93406	1.11682E5	2764.12171	132.30226	-1999.25425
0.93144	1.11550E5	2763.12171	131.93634	-2078.17837
0.92883	1.11419E5	2762.12171	131.57228	-2156.76966
0.92622	1.11287E5	2761.12171	131.21008	-2235.02986
0.92362	1.11156E5	2760.12171	130.84972	-2312.96070
0.92104	1.11026E5	2759.12171	130.49118	-2390.56390
0.91846	1.10896E5	2758.12171	130.13446	-2467.84119
0.91589	1.10766E5	2757.12171	129.77955	-2544.79426
0.91333	1.10637E5	2756.12171	129.42643	-2621.42480
0.91078	1.10508E5	2755.12171	129.07509	-2697.73449
0.90824	1.10379E5	2754.12171	128.72553	-2773.72501
0.90571	1.10250E5	2753.12171	128.37773	-2849.39802
0.90318	1.10122E5	2752.12171	128.03168	-2924.75516
0.90067	1.09995E5	2751.12171	127.68737	-2999.79807
0.89816	1.09867E5	2750.12171	127.34480	-3074.52839
0.89566	1.09740E5	2749.12171	127.00394	-3148.94774
0.89318	1.09614E5	2748.12171	126.66479	-3223.05772
0.89070	1.09487E5	2747.12171	126.32734	-3296.85994
0.88823	1.09361E5	2746.12171	125.99158	-3370.35599
0.88576	1.09236E5	2745.12171	125.65749	-3443.54745
0.88331	1.09110E5	2744.12171	125.32508	-3516.43589
0.88086	1.08985E5	2743.12171	124.99432	-3589.02287
0.87843	1.08861E5	2742.12171	124.66521	-3661.30995
0.87600	1.08736E5	2741.12171	124.33774	-3733.29867
0.87358	1.08612E5	2740.12171	124.01190	-3804.99057
0.87117	1.08489E5	2739.12171	123.68768	-3876.38716
0.86877	1.08365E5	2738.12171	123.36507	-3947.48996
0.86637	1.08242E5	2737.12171	123.04405	-4018.30049
0.86398	1.08120E5	2736.12171	122.72463	-4088.82023
0.86161	1.07997E5	2735.12171	122.40678	-4159.05069
0.85924	1.07875E5	2734.12171	122.09051	-4228.99332
0.85688	1.07753E5	2733.12171	121.77580	-4298.64962
0.85452	1.07632E5	2732.12171	121.46264	-4368.02103
0.85218	1.07511E5	2731.12171	121.15102	-4437.10901
0.84984	1.07390E5	2730.12171	120.84094	-4505.91501
0.84751	1.07269E5	2729.12171	120.53238	-4574.44046
0.84519	1.07149E5	2728.12171	120.22533	-4642.68680
0.84287	1.07029E5	2727.12171	119.91980	-4710.65542
0.84057	1.06910E5	2726.12171	119.61576	-4778.34776
0.83827	1.06790E5	2725.12171	119.31321	-4845.76521
0.83598	1.06671E5	2724.12171	119.01214	-4912.90916
0.83370	1.06553E5	2723.12171	118.71254	-4979.78100
0.83142	1.06434E5	2722.12171	118.41440	-5046.38210
0.82916	1.06316E5	2721.12171	118.11772	-5112.71384
0.82690	1.06198E5	2720.12171	117.82248	-5178.77758
0.82465	1.06081E5	2719.12171	117.52868	-5244.57466
0.82240	1.05963E5	2718.12171	117.23631	-5310.10644
0.82017	1.05846E5	2717.12171	116.94536	-5375.37425
0.81794	1.05730E5	2716.12171	116.65582	-5440.37942
0.81572	1.05613E5	2715.12171	116.36768	-5505.12327
0.81350	1.05497E5	2714.12171	116.08094	-5569.60711
0.81130	1.05382E5	2713.12171	115.79559	-5633.83226
0.80910	1.05266E5	2712.12171	115.51161	-5697.80000
0.80691	1.05151E5	2711.12171	115.22901	-5761.51163
0.80472	1.05036E5	2710.12171	114.94776	-5824.96844
0.80254	1.04921E5	2709.12171	114.66788	-5888.17169
0.80037	1.04807E5	2708.12171	114.38934	-5951.12265
0.79821	1.04693E5	2707.12171	114.11214	-6013.82260
0.79606	1.04579E5	2706.12171	113.83627	-6076.27277
0.79391	1.04465E5	2705.12171	113.56173	-6138.47442
0.79177	1.04352E5	2704.12171	113.28850	-6200.42878
0.78963	1.04239E5	2703.12171	113.01658	-6262.13709
0.78751	1.04126E5	2702.12171	112.74596	-6323.60057
0.78539	1.04014E5	2701.12171	112.47663	-6384.82043
0.78327	1.03902E5	2700.12171	112.20859	-6445.79790
0.78117	1.03790E5	2699.12171	111.94183	-6506.53416
0.77907	1.03678E5	2698.12171	111.67634	-6567.03043
0.77698	1.03567E5	2697.12171	111.41211	-6627.28788
0.77489	1.03455E5	2696.12171	111.14914	-6687.30770
0.77281	1.03345E5	2695.12171	110.88742	-6747.09106
0.77074	1.03234E5	2694.12171	110.62695	-6806.63915
0.76868	1.03124E5	2693.12171	110.36770	-6865.95310
0.76662	1.03013E5	2692.12171	110.10969	-6925.03409
0.76457	1.02904E5	2691.12171	109.85289	-6983.88326
0.76252	1.02794E5	2690.12171	109.59731	-7042.50176
0.76049	1.02685E5	2689.12171	109.34294	-7100.89071
0.75845	1.02576E5	2688.12171	109.08977	-7159.05126
0.75643	1.02467E5	2687.12171	108.83779	-7216.98451
0.75441	1.02358E5	2686.12171	108.58700	-7274.69160
0.75240	1.02250E5	2685.12171	108.33738	-7332.17362
0.75040	1.02142E5	2684.12171	108.08894	-7389.43169
0.74840	1.02034E5	2683.12171	107.84167	-7446.46690
0.74640	1.01926E5	2682.12171	107.59556	-7503.28034
0.74442	1.01819E5	2681.12171	107.35060	-7559.87310
0.74244	1.01712E5	2680.12171	107.10678	-7616.24625
0.74047	1.01605E5	2679.12171	106.86411	-7672.40087
0.73850	1.01498E5	2678.12171	106.62257	-7728.33803
0.73654	1.01392E5	2677.12171	106.38216	-7784.05878
0.73459	1.01286E5	2676.12171	106.14287	-7839.56418
0.73264	1.01180E5	2675.12171	105.90469	-7894.85529
0.73070	1.01074E5	2674.12171	105.66763	-7949.93314
0.72876	1.00969E5	2673.12171	105.43166	-8004.79877
0.72683	1.00864E5	2672.12171	105.19679	-8059.45321
0.72491	1.00759E5	2671.12171	104.96301	-8113.89748
0.72299	1.00654E5	2670.12171	104.73032	-8168.13262
0.72108	1.00549E5	2669.12171	104.49870	-8222.15962
0.71918	1.00445E5	2668.12171	104.26815	-8275.97951
0.71728	1.00341E5	2667.12171	104.03868	-8329.59327
0.71538	1.00237E5	2666.12171	103.81026	-8383.00192
0.71350	1.00134E5	2665.12171	103.58289	-8436.20644
0.71162	1.00030E5	2664.12171	103.35657	-8489.20781
0.70974	99927.18431	2663.12171	103.13130	-8542.00702
0.70787	99824.27725	2662.12171	102.90706	-8594.60504
0.70601	99721.59341	2661.12171	102.68385	-8647.00284
0.70415	99619.13174	2660.12171	102.46166	-8699.20139
0.70230	99516.89124	2659.12171	102.24050	-8751.20165
0.70045	99414.87089	2658.12171	102.02035	-8803.00456
0.69861	99313.06969	2657.12171	101.80121	-8854.61108
0.69678	99211.48662	2656.12171	101.58307	-8906.02215
0.69495	99110.12070	2655.12171	101.36592	-8957.23871
0.69313	99008.97093	2654.12171	101.14977	-9008.26169
0.69131	98908.03632	2653.12171	100.93461	-9059.09202
0.68950	98807.31590	2652.12171	100.72042	-9109.73062
0.68769	98706.80869	2651.12171	100.50721	-9160.17841
0.68589	98606.51372	2650.12171	100.29497	-9210.43630
0.68410	98506.43003	2649.12171	100.08369	-9260.50519
0.68231	98406.55665	2648.12171	99.87338	-9310.38600
0.68052	98306.89264	2647.12171	99.66401	-9360.07962
0.67875	98207.43704	2646.12171	99.45560	-9409.58693
0.67697	98108.18891	2645.12171	99.24813	-9458.90884
0.67521	98009.14731	2644.12171	99.04160	-9508.04621
0.67344	97910.31131	2643.12171	98.83600	-9556.99994
0.67169	97811.67998	2642.12171	98.63133	-9605.77088
0.66994	97713.25240	2641.12171	98.42758	-9654.35992
0.66819	97615.02765	2640.12171	98.22475	-9702.76791
0.66645	97517.00481	2639.12171	98.02284	-9750.99572
0.66471	97419.18298	2638.12171	97.82183	-9799.04420
0.66298	97321.56126	2637.12171	97.62172	-9846.91419
0.66126	97224.13874	2636.12171	97.42252	-9894.60654
0.65954	97126.91454	2635.12171	97.22421	-9942.12210
0.65783	97029.88776	2634.12171	97.02678	-9989.46170
0.65612	96933.05751	2633.12171	96.83024	-10036.62618
0.65441	96836.42294	2632.12171	96.63458	-10083.61635
0.65271	96739.98314	2631.12171	96.43979	-10130.43304
0.65102	96643.73727	2630.12171	96.24588	-10177.07707
0.64933	96547.68444	2629.12171	96.05282	-10223.54926
0.64765	96451.82381	2628.12171	95.86063	-10269.85041
0.64597	96356.15451	2627.12171	95.66930	-10315.98133
0.64430	96260.67570	2626.12171	95.47881	-10361.94281
0.64263	96165.38653	2625.12171	95.28917	-10407.73567
0.64096	96070.28615	2624.12171	95.10038	-10453.36068
0.63931	95975.37373	2623.12171	94.91242	-10498.81863
0.63765	95880.64844	2622.12171	94.72529	-10544.11032
0.63600	95786.10944	2621.12171	94.53900	-10589.23652
0.63436	95691.75592	2620.12171	94.35352	-10634.19800
0.63272	95597.58705	2619.12171	94.16887	-10678.99555
0.63109	95503.60201	2618.12171	93.98503	-10723.62991
0.62946	95409.80001	2617.12171	93.80201	-10768.10186
0.62783	95316.18022	2616.12171	93.61979	-10812.41216
0.62621	95222.74185	2615.12171	93.43837	-10856.56157
0.62460	95129.48410	2614.12171	93.25775	-10900.55082
0.62299	95036.40617	2613.12171	93.07793	-10944.38068
0.62138	94943.50728	2612.12171	92.89889	-10988.05188
0.61978	94850.78663	2611.12171	92.72064	-11031.56517
