Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.24051E5	2959.10807	52.15646	-1.45519E-11
0.99998	1.24046E5	2959.01244	52.15646	-0.64409
0.99660	1.23877E5	2958.01244	169.00605	-114.87984
0.99324	1.23709E5	2957.01244	168.36251	-228.51657
0.98989	1.23541E5	2956.01244	167.72306	-341.55818
0.98655	1.23374E5	2955.01244	167.08768	-454.00851
0.98323	1.23207E5	2954.01244	166.45632	-565.87140
0.97993	1.23042E5	2953.01244	165.82897	-677.15065
0.97664	1.22876E5	2952.01244	165.20559	-787.85001
0.97337	1.22712E5	2951.01244	164.58614	-897.97324
0.97011	1.22548E5	2950.01244	163.97060	-1007.52404
0.96687	1.22384E5	2949.01244	163.35895	-1116.50609
0.96364	1.22222E5	2948.01244	162.75114	-1224.92305
0.96043	1.22060E5	2947.01244	162.14715	-1332.77854
0.95723	1.21898E5	2946.01244	161.54695	-1440.07616
0.95405	1.21737E5	2945.01244	160.95051	-1546.81949
0.95088	1.21577E5	2944.01244	160.35781	-1653.01205
0.94772	1.21417E5	2943.01244	159.76881	-1758.65738
0.94458	1.21258E5	2942.01244	159.18349	-1863.75895
0.94145	1.21099E5	2941.01244	158.60182	-1968.32023
0.93834	1.20941E5	2940.01244	158.02377	-2072.34466
0.93524	1.20784E5	2939.01244	157.44931	-2175.83565
0.93216	1.20627E5	2938.01244	156.87842	-2278.79658
0.92909	1.20470E5	2937.01244	156.31107	-2381.23080
0.92603	1.20315E5	2936.01244	155.74724	-2483.14166
0.92299	1.20160E5	2935.01244	155.18689	-2584.53246
0.91996	1.20005E5	2934.01244	154.63000	-2685.40648
0.91694	1.19851E5	2933.01244	154.07655	-2785.76698
0.91394	1.19697E5	2932.01244	153.52651	-2885.61719
0.91095	1.19544E5	2931.01244	152.97985	-2984.96033
0.90797	1.19392E5	2930.01244	152.43655	-3083.79958
0.90501	1.19240E5	2929.01244	151.89658	-3182.13809
0.90206	1.19089E5	2928.01244	151.35992	-3279.97902
0.89913	1.18938E5	2927.01244	150.82655	-3377.32546
0.89620	1.18787E5	2926.01244	150.29644	-3474.18052
0.89329	1.18638E5	2925.01244	149.76956	-3570.54725
0.89039	1.18488E5	2924.01244	149.24590	-3666.42872
0.88751	1.18340E5	2923.01244	148.72542	-3761.82793
0.88464	1.18192E5	2922.01244	148.20811	-3856.74788
0.88178	1.18044E5	2921.01244	147.69394	-3951.19156
0.87893	1.17897E5	2920.01244	147.18289	-4045.16192
0.87610	1.17750E5	2919.01244	146.67493	-4138.66189
0.87327	1.17604E5	2918.01244	146.17004	-4231.69439
0.87046	1.17458E5	2917.01244	145.66821	-4324.26230
0.86767	1.17313E5	2916.01244	145.16940	-4416.36850
0.86488	1.17168E5	2915.01244	144.67360	-4508.01583
0.86211	1.17024E5	2914.01244	144.18078	-4599.20712
0.85935	1.16880E5	2913.01244	143.69092	-4689.94517
0.85660	1.16737E5	2912.01244	143.20401	-4780.23277
0.85386	1.16595E5	2911.01244	142.72001	-4870.07269
0.85114	1.16452E5	2910.01244	142.23891	-4959.46767
0.84842	1.16311E5	2909.01244	141.76068	-5048.42043
0.84572	1.16169E5	2908.01244	141.28531	-5136.93368
0.84303	1.16028E5	2907.01244	140.81278	-5225.01011
0.84035	1.15888E5	2906.01244	140.34306	-5312.65238
0.83769	1.15748E5	2905.01244	139.87613	-5399.86313
0.83503	1.15609E5	2904.01244	139.41198	-5486.64500
0.83239	1.15470E5	2903.01244	138.95058	-5573.00059
0.82975	1.15331E5	2902.01244	138.49191	-5658.93249
0.82713	1.15193E5	2901.01244	138.03596	-5744.44326
0.82452	1.15056E5	2900.01244	137.58271	-5829.53547
0.82192	1.14919E5	2899.01244	137.13213	-5914.21164
0.81934	1.14782E5	2898.01244	136.68420	-5998.47430
0.81676	1.14646E5	2897.01244	136.23891	-6082.32593
0.81419	1.14510E5	2896.01244	135.79625	-6165.76901
0.81164	1.14375E5	2895.01244	135.35618	-6248.80601
0.80909	1.14240E5	2894.01244	134.91869	-6331.43937
0.80656	1.14105E5	2893.01244	134.48376	-6413.67151
0.80404	1.13971E5	2892.01244	134.05138	-6495.50484
0.80152	1.13837E5	2891.01244	133.62153	-6576.94176
0.79902	1.13704E5	2890.01244	133.19418	-6657.98464
0.79653	1.13571E5	2889.01244	132.76932	-6738.63583
0.79405	1.13439E5	2888.01244	132.34694	-6818.89768
0.79158	1.13307E5	2887.01244	131.92701	-6898.77250
