Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.25408E5	2968.98338	53.06101	0.00000
0.99998	1.25402E5	2968.88776	53.06101	-0.70226
0.99641	1.25223E5	2967.88776	179.09563	-125.29687
0.99285	1.25045E5	2966.88776	178.38815	-249.22725
0.98931	1.24867E5	2965.88776	177.68526	-372.49779
0.98579	1.24690E5	2964.88776	176.98691	-495.11282
0.98229	1.24514E5	2963.88776	176.29307	-617.07666
0.97880	1.24338E5	2962.88776	175.60370	-738.39359
0.97533	1.24163E5	2961.88776	174.91878	-859.06783
0.97187	1.23989E5	2960.88776	174.23825	-979.10360
0.96843	1.23816E5	2959.88776	173.56210	-1098.50509
0.96501	1.23643E5	2958.88776	172.89028	-1217.27641
0.96160	1.23471E5	2957.88776	172.22277	-1335.42170
0.95821	1.23299E5	2956.88776	171.55952	-1452.94503
0.95483	1.23128E5	2955.88776	170.90051	-1569.85044
0.95147	1.22958E5	2954.88776	170.24571	-1686.14195
0.94813	1.22788E5	2953.88776	169.59508	-1801.82355
0.94480	1.22619E5	2952.88776	168.94858	-1916.89919
0.94149	1.22451E5	2951.88776	168.30620	-2031.37279
0.93819	1.22283E5	2950.88776	167.66789	-2145.24824
0.93491	1.22116E5	2949.88776	167.03362	-2258.52941
0.93164	1.21950E5	2948.88776	166.40337	-2371.22013
0.92839	1.21784E5	2947.88776	165.77711	-2483.32421
0.92515	1.21619E5	2946.88776	165.15479	-2594.84542
0.92193	1.21454E5	2945.88776	164.53640	-2705.78750
0.91872	1.21291E5	2944.88776	163.92191	-2816.15417
0.91553	1.21127E5	2943.88776	163.31128	-2925.94912
0.91235	1.20965E5	2942.88776	162.70448	-3035.17601
0.90919	1.20802E5	2941.88776	162.10148	-3143.83848
0.90604	1.20641E5	2940.88776	161.50227	-3251.94012
0.90290	1.20480E5	2939.88776	160.90680	-3359.48451
0.89978	1.20320E5	2938.88776	160.31505	-3466.47522
0.89668	1.20160E5	2937.88776	159.72699	-3572.91574
0.89358	1.20001E5	2936.88776	159.14260	-3678.80960
0.89051	1.19842E5	2935.88776	158.56184	-3784.16025
0.88744	1.19684E5	2934.88776	157.98470	-3888.97113
0.88439	1.19527E5	2933.88776	157.41113	-3993.24567
0.88135	1.19370E5	2932.88776	156.84112	-4096.98727
0.87833	1.19214E5	2931.88776	156.27464	-4200.19927
0.87532	1.19058E5	2930.88776	155.71166	-4302.88503
0.87233	1.18903E5	2929.88776	155.15216	-4405.04787
0.86934	1.18748E5	2928.88776	154.59611	-4506.69106
0.86638	1.18594E5	2927.88776	154.04348	-4607.81789
0.86342	1.18441E5	2926.88776	153.49425	-4708.43159
0.86048	1.18288E5	2925.88776	152.94840	-4808.53538
0.85755	1.18135E5	2924.88776	152.40589	-4908.13245
0.85463	1.17984E5	2923.88776	151.86671	-5007.22598
0.85173	1.17832E5	2922.88776	151.33083	-5105.81911
0.84884	1.17681E5	2921.88776	150.79822	-5203.91496
0.84596	1.17531E5	2920.88776	150.26887	-5301.51663
0.84310	1.17381E5	2919.88776	149.74274	-5398.62721
0.84024	1.17232E5	2918.88776	149.21981	-5495.24974
0.83741	1.17083E5	2917.88776	148.70007	-5591.38726
0.83458	1.16935E5	2916.88776	148.18348	-5687.04277
0.83176	1.16788E5	2915.88776	147.67003	-5782.21927
0.82896	1.16640E5	2914.88776	147.15968	-5876.91972
0.82617	1.16494E5	2913.88776	146.65243	-5971.14705
0.82340	1.16348E5	2912.88776	146.14823	-6064.90420
0.82063	1.16202E5	2911.88776	145.64709	-6158.19406
0.81788	1.16057E5	2910.88776	145.14896	-6251.01951
0.81514	1.15912E5	2909.88776	144.65383	-6343.38342
0.81241	1.15768E5	2908.88776	144.16168	-6435.28860
