Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.27363E5	3030.38626	52.78086	-1.45519E-11
0.99998	1.27357E5	3030.29063	52.78086	-0.70622
0.99636	1.27176E5	3029.29063	180.96662	-126.00755
0.99276	1.26996E5	3028.29063	180.19373	-250.58902
0.98918	1.26817E5	3027.29063	179.42625	-374.45577
0.98562	1.26638E5	3026.29063	178.66414	-497.61290
0.98207	1.26460E5	3025.29063	177.90735	-620.06544
0.97855	1.26283E5	3024.29063	177.15584	-741.81842
0.97504	1.26107E5	3023.29063	176.40956	-862.87680
0.97155	1.25931E5	3022.29063	175.66847	-983.24549
0.96808	1.25756E5	3021.29063	174.93252	-1102.92938
0.96462	1.25582E5	3020.29063	174.20168	-1221.93331
0.96118	1.25408E5	3019.29063	173.47589	-1340.26208
0.95776	1.25236E5	3018.29063	172.75512	-1457.92043
0.95436	1.25064E5	3017.29063	172.03932	-1574.91310
0.95097	1.24892E5	3016.29063	171.32845	-1691.24475
0.94760	1.24722E5	3015.29063	170.62247	-1806.92003
0.94425	1.24552E5	3014.29063	169.92134	-1921.94353
0.94091	1.24383E5	3013.29063	169.22502	-2036.31981
0.93759	1.24214E5	3012.29063	168.53347	-2150.05340
0.93429	1.24046E5	3011.29063	167.84665	-2263.14878
0.93101	1.23879E5	3010.29063	167.16451	-2375.61039
0.92774	1.23713E5	3009.29063	166.48703	-2487.44264
0.92448	1.23547E5	3008.29063	165.81416	-2598.64992
0.92124	1.23382E5	3007.29063	165.14587	-2709.23654
0.91802	1.23217E5	3006.29063	164.48211	-2819.20682
0.91482	1.23053E5	3005.29063	163.82285	-2928.56501
0.91163	1.22890E5	3004.29063	163.16805	-3037.31535
0.90845	1.22728E5	3003.29063	162.51768	-3145.46203
0.90530	1.22566E5	3002.29063	161.87170	-3253.00921
0.90215	1.22404E5	3001.29063	161.23007	-3359.96101
0.89903	1.22244E5	3000.29063	160.59275	-3466.32152
0.89591	1.22084E5	2999.29063	159.95972	-3572.09480
0.89282	1.21925E5	2998.29063	159.33094	-3677.28487
0.88973	1.21766E5	2997.29063	158.70636	-3781.89573
0.88667	1.21608E5	2996.29063	158.08597	-3885.93132
0.88362	1.21450E5	2995.29063	157.46972	-3989.39559
0.88058	1.21293E5	2994.29063	156.85758	-4092.29241
0.87756	1.21137E5	2993.29063	156.24951	-4194.62566
0.87455	1.20982E5	2992.29063	155.64549	-4296.39915
0.87156	1.20827E5	2991.29063	155.04548	-4397.61669
0.86858	1.20672E5	2990.29063	154.44945	-4498.28205
0.86561	1.20518E5	2989.29063	153.85737	-4598.39896
0.86266	1.20365E5	2988.29063	153.26920	-4697.97114
0.85973	1.20212E5	2987.29063	152.68491	-4797.00224
0.85681	1.20060E5	2986.29063	152.10448	-4895.49594
0.85390	1.19909E5	2985.29063	151.52787	-4993.45583
0.85100	1.19758E5	2984.29063	150.95504	-5090.88551
0.84812	1.19607E5	2983.29063	150.38598	-5187.78854
0.84526	1.19457E5	2982.29063	149.82065	-5284.16845
0.84240	1.19308E5	2981.29063	149.25902	-5380.02874
0.83957	1.19160E5	2980.29063	148.70106	-5475.37288
0.83674	1.19011E5	2979.29063	148.14674	-5570.20433
0.83393	1.18864E5	2978.29063	147.59603	-5664.52650
0.83113	1.18717E5	2977.29063	147.04891	-5758.34278
0.82834	1.18570E5	2976.29063	146.50534	-5851.65653
0.82557	1.18424E5	2975.29063	145.96531	-5944.47110
0.82281	1.18279E5	2974.29063	145.42877	-6036.78979
0.82007	1.18134E5	2973.29063	144.89570	-6128.61589
0.81733	1.17990E5	2972.29063	144.36608	-6219.95265
0.81461	1.17846E5	2971.29063	143.83987	-6310.80332
0.81190	1.17702E5	2970.29063	143.31705	-6401.17109
0.80921	1.17560E5	2969.29063	142.79760	-6491.05915
0.80652	1.17417E5	2968.29063	142.28149	-6580.47066
0.80385	1.17276E5	2967.29063	141.76869	-6669.40874
0.80120	1.17134E5	2966.29063	141.25917	-6757.87651
0.79855	1.16994E5	2965.29063	140.75292	-6845.87704
0.79592	1.16853E5	2964.29063	140.24989	-6933.41340
0.79330	1.16714E5	2963.29063	139.75008	-7020.48862
0.79069	1.16574E5	2962.29063	139.25345	-7107.10570
