Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	99057.86210	2477.22752	50.81294	0.00000
0.99998	99053.00311	2477.13190	50.81294	-0.41631
0.99709	98925.79236	2476.13190	127.21075	-74.45204
0.99420	98798.82676	2475.13190	126.96560	-148.27125
0.99131	98672.10519	2474.13190	126.72156	-221.87500
0.98843	98545.62655	2473.13190	126.47864	-295.26434
0.98556	98419.38974	2472.13190	126.23682	-368.44032
0.98270	98293.39364	2471.13190	125.99610	-441.40398
0.97984	98167.63717	2470.13190	125.75647	-514.15638
0.97699	98042.11922	2469.13190	125.51794	-586.69854
0.97414	97916.83872	2468.13190	125.28050	-659.03150
0.97130	97791.79457	2467.13190	125.04415	-731.15630
0.96847	97666.98569	2466.13190	124.80888	-803.07395
0.96564	97542.41101	2465.13190	124.57468	-874.78549
0.96282	97418.06945	2464.13190	124.34156	-946.29193
0.96001	97293.95995	2463.13190	124.10950	-1017.59429
0.95720	97170.08143	2462.13190	123.87852	-1088.69358
0.95439	97046.43284	2461.13190	123.64859	-1159.59081
0.95160	96923.01312	2460.13190	123.41972	-1230.28699
0.94881	96799.82122	2459.13190	123.19191	-1300.78312
0.94602	96676.85607	2458.13190	122.96514	-1371.08019
0.94324	96554.11665	2457.13190	122.73942	-1441.17921
0.94047	96431.60190	2456.13190	122.51475	-1511.08117
0.93770	96309.31078	2455.13190	122.29111	-1580.78706
0.93494	96187.24227	2454.13190	122.06852	-1650.29785
0.93219	96065.39532	2453.13190	121.84695	-1719.61455
0.92944	95943.76891	2452.13190	121.62641	-1788.73811
0.92669	95822.36202	2451.13190	121.40690	-1857.66953
0.92395	95701.17361	2450.13190	121.18840	-1926.40977
0.92122	95580.20268	2449.13190	120.97093	-1994.95980
0.91850	95459.44821	2448.13190	120.75447	-2063.32060
0.91577	95338.90918	2447.13190	120.53902	-2131.49312
0.91306	95218.58460	2446.13190	120.32459	-2199.47832
0.91035	95098.47345	2445.13190	120.11115	-2267.27718
0.90764	94978.57473	2444.13190	119.89872	-2334.89063
0.90495	94858.88744	2443.13190	119.68729	-2402.31963
0.90225	94739.41059	2442.13190	119.47685	-2469.56513
0.89956	94620.14319	2441.13190	119.26740	-2536.62808
0.89688	94501.08425	2440.13190	119.05894	-2603.50943
