Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	90040.43204	2312.31725	51.12185	-1.45519E-11
0.99998	90035.54351	2312.22163	51.12185	-0.41822
0.99665	89908.33608	2311.22163	127.20743	-74.91603
0.99333	89781.28792	2310.22163	127.04816	-149.28792
0.99000	89654.39779	2309.22163	126.89013	-223.53512
0.98668	89527.66446	2308.22163	126.73334	-297.65884
0.98337	89401.08667	2307.22163	126.57778	-371.66033
0.98005	89274.66320	2306.22163	126.42348	-445.54080
0.97674	89148.39278	2305.22163	126.27042	-519.30149
0.97344	89022.27417	2304.22163	126.11861	-592.94366
0.97013	88896.30610	2303.22163	125.96807	-666.46854
0.96683	88770.48732	2302.22163	125.81878	-739.87739
0.96353	88644.81656	2301.22163	125.67076	-813.17147
0.96023	88519.29255	2300.22163	125.52401	-886.35203
0.95694	88393.91400	2299.22163	125.37854	-959.42034
0.95365	88268.67965	2298.22163	125.23435	-1032.37768
0.95036	88143.58821	2297.22163	125.09145	-1105.22533
0.94707	88018.63837	2296.22163	124.94983	-1177.96457
0.94379	87893.82885	2295.22163	124.80952	-1250.59668
0.94051	87769.15835	2294.22163	124.67050	-1323.12298
0.93723	87644.62555	2293.22163	124.53280	-1395.54476
0.93395	87520.22914	2292.22163	124.39641	-1467.86333
0.93067	87395.96781	2291.22163	124.26134	-1540.08002
0.92740	87271.84021	2290.22163	124.12760	-1612.19613
0.92413	87147.84502	2289.22163	123.99519	-1684.21302
0.92086	87023.98090	2288.22163	123.86412	-1756.13201
0.91759	86900.24650	2287.22163	123.73440	-1827.95445
0.91433	86776.64047	2286.22163	123.60603	-1899.68170
0.91106	86653.16144	2285.22163	123.47903	-1971.31511
0.90780	86529.80804	2284.22163	123.35340	-2042.85607
0.90454	86406.57889	2283.22163	123.22915	-2114.30595
0.90128	86283.47261	2282.22163	123.10628	-2185.66615
0.89803	86160.48781	2281.22163	122.98481	-2256.93805
0.89477	86037.62307	2280.22163	122.86474	-2328.12306
0.89152	85914.87698	2279.22163	122.74608	-2399.22261
0.88826	85792.24814	2278.22163	122.62885	-2470.23812
0.88501	85669.73509	2277.22163	122.51305	-2541.17102
0.88176	85547.33640	2276.22163	122.39868	-2612.02277
0.87852	85425.05063	2275.22163	122.28577	-2682.79482
0.87527	85302.87631	2274.22163	122.17432	-2753.48864
0.87202	85180.81196	2273.22163	122.06435	-2824.10572
0.86878	85058.85610	2272.22163	121.95585	-2894.64754
0.86553	84937.00725	2271.22163	121.84885	-2965.11561
0.86229	84815.26389	2270.22163	121.74336	-3035.51144
0.85905	84693.62451	2269.22163	121.63938	-3105.83657
0.85580	84572.08758	2268.22163	121.53693	-3176.09254
0.85256	84450.65155	2267.22163	121.43603	-3246.28089
0.84932	84329.31487	2266.22163	121.33668	-3316.40321
0.84608	84208.07598	2265.22163	121.23890	-3386.46108
0.84284	84086.93328	2264.22163	121.14270	-3456.45608
0.83960	83965.88518	2263.22163	121.04809	-3526.38984
0.83636	83844.93008	2262.22163	120.95510	-3596.26398
0.83313	83724.06635	2261.22163	120.86373	-3666.08015
0.82989	83603.29234	2260.22163	120.77401	-3735.84000
0.82665	83482.60641	2259.22163	120.68594	-3805.54521
0.82341	83362.00687	2258.22163	120.59954	-3875.19748
0.82017	83241.49204	2257.22163	120.51483	-3944.79851
0.81693	83121.06021	2256.22163	120.43183	-4014.35003
0.81369	83000.70967	2255.22163	120.35055	-4083.85379
0.81045	82880.43866	2254.22163	120.27101	-4153.31155
0.80721	82760.24543	2253.22163	120.19323	-4222.72510
0.80397	82640.12820	2252.22163	120.11723	-4292.09625
0.80073	82520.08516	2251.22163	120.04303	-4361.42682
0.79749	82400.11451	2250.22163	119.97065	-4430.71865
0.79425	82280.21441	2249.22163	119.90011	-4499.97361
0.79101	82160.38298	2248.22163	119.83143	-4569.19360
0.78776	82040.61835	2247.22163	119.76463	-4638.38053
0.78452	81920.91861	2246.22163	119.69974	-4707.53633
0.78127	81801.28184	2245.22163	119.63677	-4776.66296
0.77802	81681.70607	2244.22163	119.57576	-4845.76242
0.77478	81562.18935	2243.22163	119.51673	-4914.83671
0.77153	81442.72965	2242.22163	119.45970	-4983.88787
0.76827	81323.32495	2241.22163	119.40469	-5052.91797
0.76502	81203.97321	2240.22163	119.35175	-5121.92909
0.76177	81084.67233	2239.22163	119.30088	-5190.92336
0.75851	80965.42020	2238.22163	119.25213	-5259.90294
0.75525	80846.21468	2237.22163	119.20551	-5328.86999
0.75199	80727.05361	2236.22163	119.16107	-5397.82674
0.74873	80607.93478	2235.22163	119.11883	-5466.77543
0.74546	80488.85596	2234.22163	119.07882	-5535.71833
0.74220	80369.81488	2233.22163	119.04108	-5604.65777
0.73893	80250.80924	2232.22163	119.00564	-5673.59607
0.73565	80131.83671	2231.22163	118.97253	-5742.53564
0.73238	80012.89491	2230.22163	118.94180	-5811.47888
0.72910	79893.98143	2229.22163	118.91347	-5880.42826
0.72582	79775.09384	2228.22163	118.88759	-5949.38627
0.72254	79656.22964	2227.22163	118.86420	-6018.35545
0.71925	79537.38631	2226.22163	118.84333	-6087.33839
0.71596	79418.56128	2225.22163	118.82503	-6156.33770
0.71267	79299.75193	2224.22163	118.80934	-6225.35606
0.70937	79180.95562	2223.22163	118.79631	-6294.39617
0.70607	79062.16964	2222.22163	118.78598	-6363.46081
0.70276	78943.39123	2221.22163	118.77840	-6432.55277
0.69945	78824.61761	2220.22163	118.77362	-6501.67493
0.69614	78705.84592	2219.22163	118.77169	-6570.83019
0.69282	78587.07325	2218.22163	118.77266	-6640.02152
0.68950	78468.29666	2217.22163	118.77659	-6709.25195
0.68618	78349.51313	2216.22163	118.78353	-6778.52455
0.68284	78230.71960	2215.22163	118.79353	-6847.84246
0.67951	78111.91293	2214.22163	118.80667	-6917.20888
0.67617	77993.08994	2213.22163	118.82299	-6986.62708
0.67282	77874.24737	2212.22163	118.84257	-7056.10037
0.66947	77755.38190	2211.22163	118.86547	-7125.63217
0.66611	77636.49014	2210.22163	118.89176	-7195.22592
0.66275	77517.56864	2209.22163	118.92150	-7264.88518
0.65938	77398.61387	2208.22163	118.95477	-7334.61355
0.65600	77279.62221	2207.22163	118.99165	-7404.41472
0.65262	77160.59000	2206.22163	119.03222	-7474.29246
0.64923	77041.51345	2205.22163	119.07655	-7544.25063
0.64584	76922.38872	2204.22163	119.12473	-7614.29315
0.64244	76803.21188	2203.22163	119.17684	-7684.42406
0.63903	76683.97889	2202.22163	119.23298	-7754.64748
0.63561	76564.68565	2201.22163	119.29324	-7824.96762
0.63219	76445.32793	2200.22163	119.35772	-7895.38879
0.62875	76325.90142	2199.22163	119.42651	-7965.91541
0.62531	76206.40169	2198.22163	119.49973	-8036.55200
0.62187	76086.82423	2197.22163	119.57747	-8107.30319
0.61841	75967.16437	2196.22163	119.65985	-8178.17373
0.61494	75847.41738	2195.22163	119.74699	-8249.16848
0.61147	75727.57837	2194.22163	119.83901	-8320.29244
0.60798	75607.64233	2193.22163	119.93604	-8391.55072
0.60449	75487.60413	2192.22163	120.03820	-8462.94858
0.60099	75367.45849	2191.22163	120.14564	-8534.49140
0.59747	75247.20000	2190.22163	120.25849	-8606.18472
0.59395	75126.82310	2189.22163	120.37690	-8678.03422
0.59041	75006.32207	2188.22163	120.50103	-8750.04575
0.58687	74885.69103	2187.22163	120.63104	-8822.22532
0.58331	74764.92395	2186.22163	120.76709	-8894.57909
0.57974	74644.01459	2185.22163	120.90935	-8967.11342
0.57616	74522.95657	2184.22163	121.05802	-9039.83485
0.57257	74401.74329	2183.22163	121.21328	-9112.75010
0.56896	74280.37263	2182.22163	121.37067	-9185.86450
0.56534	74158.84111	2181.22163	121.53151	-9259.18849
0.56171	74037.14319	2180.22163	121.69792	-9332.72789
0.55806	73915.27125	2179.22163	121.87194	-9406.49037
0.55440	73793.21743	2178.22163	122.05382	-9480.48384
0.55073	73670.97362	2177.22163	122.24381	-9554.71646
0.54703	73548.53146	2176.22163	122.44216	-9629.19666
0.54333	73425.88231	2175.22163	122.64915	-9703.93314
0.53960	73303.01724	2174.22163	122.86507	-9778.93488
0.53586	73179.92701	2173.22163	123.09022	-9854.21120
0.53211	73056.60209	2172.22163	123.32492	-9929.77169
0.52833	72933.03260	2171.22163	123.56949	-10005.62632
0.52454	72809.20831	2170.22163	123.82429	-10081.78539
0.52073	72685.11863	2169.22163	124.08968	-10158.25956
0.51690	72560.75258	2168.22163	124.36605	-10235.05990
0.51305	72436.09879	2167.22163	124.65379	-10312.19788
0.50918	72311.14544	2166.22163	124.95335	-10389.68540
0.50529	72185.88027	2165.22163	125.26517	-10467.53481
0.50137	72060.29055	2164.22163	125.58972	-10545.75894
0.49743	71934.36305	2163.22163	125.92750	-10624.37114
0.49347	71808.08400	2162.22163	126.27905	-10703.38527
0.48949	71681.43908	2161.22163	126.64492	-10782.81576
0.48548	71554.41339	2160.22163	127.02569	-10862.67765
0.48145	71426.99138	2159.22163	127.42201	-10942.98659
0.47739	71299.15685	2158.22163	127.83453	-11023.75891
0.47330	71170.89290	2157.22163	128.26395	-11105.01165
0.46918	71042.18188	2156.22163	128.71102	-11186.76259
0.46503	70913.00536	2155.22163	129.17652	-11269.03030
0.46086	70783.34405	2154.22163	129.66131	-11351.83423
0.45665	70653.17778	2153.22163	130.16627	-11435.19469
0.45241	70522.48542	2152.22163	130.69236	-11519.13298
0.44813	70391.24482	2151.22163	131.24059	-11603.67140
0.44382	70259.43277	2150.22163	131.81205	-11688.83337
0.43948	70127.02487	2149.22163	132.40790	-11774.64343
0.43509	69993.99550	2148.22163	133.02937	-11861.12741
0.43067	69860.31772	2147.22163	133.67778	-11948.31245
0.42621	69725.96315	2146.22163	134.35456	-12036.22711
0.42170	69590.90192	2145.22163	135.06123	-12124.90149
0.41715	69455.10249	2144.22163	135.79943	-12214.36735
0.41256	69318.53158	2143.22163	136.57090	-12304.65819
0.40791	69181.15403	2142.22163	137.37756	-12395.80943
0.40322	69042.93261	2141.22163	138.22142	-12487.85852
0.39848	68903.82790	2140.22163	139.10471	-12580.84515
0.39368	68763.79811	2139.22163	140.02979	-12674.81138
0.38882	68622.79887	2138.22163	140.99924	-12769.80188
0.38391	68480.78300	2137.22163	142.01587	-12865.86409
0.37893	68337.70032	2136.22163	143.08268	-12963.04852
0.37389	68193.49734	2135.22163	144.20298	-13061.40897
0.36879	68048.11698	2134.22163	145.38036	-13161.00285
0.36361	67901.49827	2133.22163	146.61871	-13261.89148
0.35836	67753.57597	2132.22163	147.92230	-13364.14047
0.35303	67604.28018	2131.22163	149.29579	-13467.82009
0.34762	67453.53589	2130.22163	150.74429	-13573.00575
0.34212	67301.26250	2129.22163	152.27339	-13679.77846
0.33653	67147.37328	2128.22163	153.88922	-13788.22539
0.33085	66991.77473	2127.22163	155.59855	-13898.44048
0.32506	66834.36592	2126.22163	157.40880	-14010.52513
0.31917	66675.03776	2125.22163	159.32816	-14124.58895
0.31316	66513.67210	2124.22163	161.36566	-14240.75060
0.30703	66350.14085	2123.22163	163.53125	-14359.13870
0.30078	66184.30494	2122.22163	165.83592	-14479.89291
0.29439	66016.01316	2121.22163	168.29178	-14603.16503
0.28785	65845.10097	2120.22163	170.91219	-14729.12024
0.28116	65671.38916	2119.22163	173.71181	-14857.93840
0.27431	65494.68245	2118.22163	176.70671	-14989.81550
