Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.10136E5	2694.10529	50.31423	-2.91038E-11
0.99998	1.10131E5	2694.00966	50.31423	-0.44632
0.99725	1.09999E5	2693.00966	132.70331	-79.65864
0.99452	1.09866E5	2692.00966	132.36189	-158.56009
0.99181	1.09734E5	2691.00966	132.02211	-237.15223
0.98910	1.09603E5	2690.00966	131.68395	-315.43657
0.98640	1.09471E5	2689.00966	131.34740	-393.41464
0.98371	1.09340E5	2688.00966	131.01246	-471.08795
0.98103	1.09210E5	2687.00966	130.67911	-548.45801
0.97835	1.09079E5	2686.00966	130.34736	-625.52630
0.97569	1.08949E5	2685.00966	130.01718	-702.29432
0.97303	1.08820E5	2684.00966	129.68857	-778.76355
0.97038	1.08690E5	2683.00966	129.36152	-854.93545
0.96775	1.08561E5	2682.00966	129.03602	-930.81148
0.96512	1.08432E5	2681.00966	128.71207	-1006.39311
0.96249	1.08304E5	2680.00966	128.38965	-1081.68176
0.95988	1.08176E5	2679.00966	128.06876	-1156.67889
0.95728	1.08048E5	2678.00966	127.74938	-1231.38591
0.95468	1.07921E5	2677.00966	127.43151	-1305.80426
0.95209	1.07794E5	2676.00966	127.11514	-1379.93534
0.94951	1.07667E5	2675.00966	126.80027	-1453.78055
0.94694	1.07540E5	2674.00966	126.48687	-1527.34130
0.94437	1.07414E5	2673.00966	126.17495	-1600.61896
0.94182	1.07288E5	2672.00966	125.86450	-1673.61494
0.93927	1.07163E5	2671.00966	125.55551	-1746.33058
0.93673	1.07038E5	2670.00966	125.24797	-1818.76727
0.93420	1.06913E5	2669.00966	124.94186	-1890.92636
0.93168	1.06788E5	2668.00966	124.63720	-1962.80920
0.92916	1.06664E5	2667.00966	124.33396	-2034.41713
0.92666	1.06540E5	2666.00966	124.03213	-2105.75150
0.92416	1.06416E5	2665.00966	123.73172	-2176.81361
0.92166	1.06292E5	2664.00966	123.43271	-2247.60481
0.91918	1.06169E5	2663.00966	123.13510	-2318.12640
0.91671	1.06047E5	2662.00966	122.83887	-2388.37968
0.91424	1.05924E5	2661.00966	122.54402	-2458.36595
0.91178	1.05802E5	2660.00966	122.25054	-2528.08652
0.90932	1.05680E5	2659.00966	121.95843	-2597.54265
0.90688	1.05558E5	2658.00966	121.66768	-2666.73563
0.90444	1.05437E5	2657.00966	121.37827	-2735.66673
0.90201	1.05316E5	2656.00966	121.09020	-2804.33721
0.89959	1.05195E5	2655.00966	120.80347	-2872.74833
0.89718	1.05074E5	2654.00966	120.51807	-2940.90133
0.89477	1.04954E5	2653.00966	120.23399	-3008.79746
0.89237	1.04834E5	2652.00966	119.95122	-3076.43796
0.88998	1.04714E5	2651.00966	119.66975	-3143.82405
0.88759	1.04595E5	2650.00966	119.38958	-3210.95696
0.88522	1.04476E5	2649.00966	119.11070	-3277.83790
0.88285	1.04357E5	2648.00966	118.83311	-3344.46808
0.88048	1.04239E5	2647.00966	118.55680	-3410.84870
0.87813	1.04120E5	2646.00966	118.28175	-3476.98095
0.87578	1.04002E5	2645.00966	118.00797	-3542.86604
0.87344	1.03885E5	2644.00966	117.73544	-3608.50513
0.87110	1.03767E5	2643.00966	117.46416	-3673.89941
0.86878	1.03650E5	2642.00966	117.19413	-3739.05005
0.86646	1.03533E5	2641.00966	116.92533	-3803.95820
0.86415	1.03416E5	2640.00966	116.65776	-3868.62503
0.86184	1.03300E5	2639.00966	116.39142	-3933.05168
0.85954	1.03184E5	2638.00966	116.12629	-3997.23931
0.85725	1.03068E5	2637.00966	115.86236	-4061.18905
0.85497	1.02952E5	2636.00966	115.59965	-4124.90202
0.85269	1.02837E5	2635.00966	115.33812	-4188.37937
0.85042	1.02722E5	2634.00966	115.07779	-4251.62221
0.84815	1.02607E5	2633.00966	114.81864	-4314.63164
0.84590	1.02493E5	2632.00966	114.56067	-4377.40879
0.84365	1.02378E5	2631.00966	114.30387	-4439.95476
0.84140	1.02264E5	2630.00966	114.04824	-4502.27063
0.83917	1.02150E5	2629.00966	113.79376	-4564.35750
0.83694	1.02037E5	2628.00966	113.54043	-4626.21646
0.83471	1.01924E5	2627.00966	113.28826	-4687.84857
0.83250	1.01811E5	2626.00966	113.03722	-4749.25493
0.83029	1.01698E5	2625.00966	112.78731	-4810.43659
0.82808	1.01585E5	2624.00966	112.53853	-4871.39461
0.82589	1.01473E5	2623.00966	112.29088	-4932.13006
0.82370	1.01361E5	2622.00966	112.04434	-4992.64398
0.82151	1.01249E5	2621.00966	111.79891	-5052.93741
0.81933	1.01137E5	2620.00966	111.55458	-5113.01140
0.81716	1.01026E5	2619.00966	111.31135	-5172.86698
0.81500	1.00915E5	2618.00966	111.06922	-5232.50518
0.81284	1.00804E5	2617.00966	110.82817	-5291.92702
0.81069	1.00694E5	2616.00966	110.58820	-5351.13352
0.80854	1.00583E5	2615.00966	110.34931	-5410.12569
0.80641	1.00473E5	2614.00966	110.11149	-5468.90453
0.80427	1.00363E5	2613.00966	109.87473	-5527.47106
0.80215	1.00254E5	2612.00966	109.63902	-5585.82626
0.80003	1.00144E5	2611.00966	109.40438	-5643.97113
0.79791	1.00035E5	2610.00966	109.17077	-5701.90664
0.79580	99926.20292	2609.00966	108.93822	-5759.63380
0.79370	99817.49623	2608.00966	108.70669	-5817.15356
0.79161	99709.02003	2607.00966	108.47620	-5874.46690
0.78952	99600.77329	2606.00966	108.24673	-5931.57479
0.78743	99492.75501	2605.00966	108.01829	-5988.47818
0.78536	99384.96416	2604.00966	107.79085	-6045.17803
0.78329	99277.39973	2603.00966	107.56443	-6101.67529
0.78122	99170.06072	2602.00966	107.33901	-6157.97091
0.77916	99062.94612	2601.00966	107.11459	-6214.06582
0.77711	98956.05496	2600.00966	106.89117	-6269.96097
0.77506	98849.38623	2599.00966	106.66873	-6325.65729
0.77302	98742.93895	2598.00966	106.44728	-6381.15569
0.77098	98636.71215	2597.00966	106.22680	-6436.45711
0.76895	98530.70485	2596.00966	106.00730	-6491.56245
0.76693	98424.91609	2595.00966	105.78877	-6546.47263
0.76491	98319.34489	2594.00966	105.57120	-6601.18856
0.76290	98213.99031	2593.00966	105.35458	-6655.71114
0.76089	98108.85138	2592.00966	105.13893	-6710.04127
0.75889	98003.92717	2591.00966	104.92422	-6764.17984
0.75690	97899.21671	2590.00966	104.71045	-6818.12774
0.75491	97794.71909	2589.00966	104.49762	-6871.88586
0.75292	97690.43336	2588.00966	104.28573	-6925.45507
0.75094	97586.35859	2587.00966	104.07477	-6978.83624
0.74897	97482.49386	2586.00966	103.86473	-7032.03026
0.74700	97378.83825	2585.00966	103.65561	-7085.03799
0.74504	97275.39084	2584.00966	103.44741	-7137.86028
0.74309	97172.15072	2583.00966	103.24011	-7190.49800
0.74114	97069.11699	2582.00966	103.03373	-7242.95200
0.73919	96966.28875	2581.00966	102.82824	-7295.22313
0.73725	96863.66510	2580.00966	102.62365	-7347.31223
0.73532	96761.24514	2579.00966	102.41996	-7399.22015
0.73339	96659.02800	2578.00966	102.21715	-7450.94771
0.73146	96557.01278	2577.00966	102.01522	-7502.49576
0.72955	96455.19861	2576.00966	101.81417	-7553.86512
0.72763	96353.58461	2575.00966	101.61400	-7605.05661
0.72573	96252.16991	2574.00966	101.41470	-7656.07106
0.72382	96150.95366	2573.00966	101.21626	-7706.90927
0.72193	96049.93498	2572.00966	101.01868	-7757.57207
0.72003	95949.11302	2571.00966	100.82196	-7808.06025
0.71815	95848.48692	2570.00966	100.62609	-7858.37462
0.71627	95748.05585	2569.00966	100.43107	-7908.51599
0.71439	95647.81895	2568.00966	100.23690	-7958.48514
0.71252	95547.77539	2567.00966	100.04356	-8008.28286
0.71065	95447.92433	2566.00966	99.85106	-8057.90996
0.70879	95348.26493	2565.00966	99.65939	-8107.36720
0.70694	95248.79638	2564.00966	99.46855	-8156.65537
0.70509	95149.51785	2563.00966	99.27853	-8205.77524
0.70324	95050.42851	2562.00966	99.08934	-8254.72759
0.70140	94951.52756	2561.00966	98.90095	-8303.51319
0.69957	94852.81418	2560.00966	98.71338	-8352.13279
0.69774	94754.28757	2559.00966	98.52661	-8400.58717
0.69591	94655.94692	2558.00966	98.34065	-8448.87707
0.69409	94557.79143	2557.00966	98.15549	-8497.00326
0.69227	94459.82031	2556.00966	97.97112	-8544.96647
0.69046	94362.03277	2555.00966	97.78754	-8592.76746
0.68866	94264.42802	2554.00966	97.60475	-8640.40697
0.68686	94167.00528	2553.00966	97.42274	-8687.88574
0.68506	94069.76376	2552.00966	97.24152	-8735.20450
0.68327	93972.70270	2551.00966	97.06106	-8782.36398
0.68148	93875.82132	2550.00966	96.88138	-8829.36492
0.67970	93779.11884	2549.00966	96.70247	-8876.20804
0.67792	93682.59452	2548.00966	96.52433	-8922.89405
0.67615	93586.24757	2547.00966	96.34694	-8969.42368
0.67438	93490.07726	2546.00966	96.17031	-9015.79764
0.67262	93394.08283	2545.00966	95.99444	-9062.01665
0.67086	93298.26352	2544.00966	95.81931	-9108.08140
0.66911	93202.61859	2543.00966	95.64493	-9153.99260
0.66736	93107.14729	2542.00966	95.47129	-9199.75096
0.66561	93011.84890	2541.00966	95.29839	-9245.35717
0.66387	92916.72267	2540.00966	95.12623	-9290.81192
