Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.16178E5	2799.76222	51.26322	0.00000
0.99998	1.16174E5	2799.66660	51.26322	-0.53458
0.99696	1.16025E5	2798.66660	148.70580	-95.45826
0.99395	1.15877E5	2797.66660	148.25586	-189.96586
0.99095	1.15729E5	2796.66660	147.80831	-284.05964
0.98796	1.15581E5	2795.66660	147.36314	-377.74187
0.98498	1.15434E5	2794.66660	146.92033	-471.01478
0.98202	1.15288E5	2793.66660	146.47987	-563.88060
0.97906	1.15142E5	2792.66660	146.04174	-656.34153
0.97612	1.14996E5	2791.66660	145.60594	-748.39978
0.97319	1.14851E5	2790.66660	145.17243	-840.05753
0.97026	1.14706E5	2789.66660	144.74122	-931.31694
0.96735	1.14562E5	2788.66660	144.31228	-1022.18017
0.96445	1.14418E5	2787.66660	143.88560	-1112.64937
0.96156	1.14275E5	2786.66660	143.46117	-1202.72666
0.95868	1.14132E5	2785.66660	143.03896	-1292.41415
0.95582	1.13989E5	2784.66660	142.61898	-1381.71395
0.95296	1.13847E5	2783.66660	142.20120	-1470.62814
0.95011	1.13705E5	2782.66660	141.78561	-1559.15880
0.94727	1.13564E5	2781.66660	141.37220	-1647.30799
0.94445	1.13423E5	2780.66660	140.96095	-1735.07776
0.94163	1.13282E5	2779.66660	140.55184	-1822.47014
0.93883	1.13142E5	2778.66660	140.14488	-1909.48716
0.93603	1.13002E5	2777.66660	139.74004	-1996.13083
0.93325	1.12863E5	2776.66660	139.33730	-2082.40314
0.93047	1.12724E5	2775.66660	138.93666	-2168.30608
0.92771	1.12586E5	2774.66660	138.53811	-2253.84162
0.92495	1.12447E5	2773.66660	138.14162	-2339.01172
0.92221	1.12310E5	2772.66660	137.74720	-2423.81833
0.91947	1.12172E5	2771.66660	137.35481	-2508.26339
0.91675	1.12035E5	2770.66660	136.96446	-2592.34882
0.91403	1.11899E5	2769.66660	136.57613	-2676.07652
0.91133	1.11763E5	2768.66660	136.18980	-2759.44841
0.90863	1.11627E5	2767.66660	135.80547	-2842.46637
0.90595	1.11491E5	2766.66660	135.42312	-2925.13227
0.90327	1.11356E5	2765.66660	135.04275	-3007.44798
0.90061	1.11222E5	2764.66660	134.66432	-3089.41535
0.89795	1.11087E5	2763.66660	134.28785	-3171.03623
0.89530	1.10953E5	2762.66660	133.91331	-3252.31245
0.89267	1.10820E5	2761.66660	133.54069	-3333.24581
0.89004	1.10687E5	2760.66660	133.16998	-3413.83814
0.88742	1.10554E5	2759.66660	132.80116	-3494.09123
0.88481	1.10421E5	2758.66660	132.43424	-3574.00686
0.88221	1.10289E5	2757.66660	132.06919	-3653.58681
0.87962	1.10158E5	2756.66660	131.70600	-3732.83284
0.87704	1.10026E5	2755.66660	131.34467	-3811.74671
0.87447	1.09895E5	2754.66660	130.98518	-3890.33015
0.87190	1.09765E5	2753.66660	130.62751	-3968.58490
0.86935	1.09634E5	2752.66660	130.27167	-4046.51268
0.86681	1.09505E5	2751.66660	129.91764	-4124.11520
0.86427	1.09375E5	2750.66660	129.56540	-4201.39417
0.86174	1.09246E5	2749.66660	129.21494	-4278.35126
0.85922	1.09117E5	2748.66660	128.86627	-4354.98816
0.85672	1.08988E5	2747.66660	128.51935	-4431.30653
0.85422	1.08860E5	2746.66660	128.17419	-4507.30805
0.85172	1.08732E5	2745.66660	127.83077	-4582.99435
0.84924	1.08605E5	2744.66660	127.48909	-4658.36708
0.84677	1.08478E5	2743.66660	127.14913	-4733.42786
0.84430	1.08351E5	2742.66660	126.81088	-4808.17831
0.84184	1.08224E5	2741.66660	126.47433	-4882.62005
0.83940	1.08098E5	2740.66660	126.13947	-4956.75467
0.83696	1.07973E5	2739.66660	125.80630	-5030.58376
0.83453	1.07847E5	2738.66660	125.47479	-5104.10890
0.83210	1.07722E5	2737.66660	125.14495	-5177.33167
0.82969	1.07597E5	2736.66660	124.81676	-5250.25363
0.82728	1.07473E5	2735.66660	124.49021	-5322.87632
0.82489	1.07348E5	2734.66660	124.16529	-5395.20129
0.82250	1.07225E5	2733.66660	123.84199	-5467.23007
0.82012	1.07101E5	2732.66660	123.52030	-5538.96420
0.81774	1.06978E5	2731.66660	123.20022	-5610.40518
0.81538	1.06855E5	2730.66660	122.88173	-5681.55452
0.81302	1.06732E5	2729.66660	122.56483	-5752.41371
0.81067	1.06610E5	2728.66660	122.24950	-5822.98425
0.80833	1.06488E5	2727.66660	121.93573	-5893.26762
0.80600	1.06367E5	2726.66660	121.62352	-5963.26529
0.80368	1.06245E5	2725.66660	121.31285	-6032.97871
0.80136	1.06124E5	2724.66660	121.00373	-6102.40934
0.79905	1.06004E5	2723.66660	120.69613	-6171.55863
0.79675	1.05883E5	2722.66660	120.39005	-6240.42801
0.79446	1.05763E5	2721.66660	120.08548	-6309.01892
0.79218	1.05643E5	2720.66660	119.78242	-6377.33276
0.78990	1.05524E5	2719.66660	119.48084	-6445.37096
0.78763	1.05405E5	2718.66660	119.18075	-6513.13490
0.78537	1.05286E5	2717.66660	118.88214	-6580.62600
0.78311	1.05167E5	2716.66660	118.58499	-6647.84563
0.78087	1.05049E5	2715.66660	118.28930	-6714.79517
0.77863	1.04931E5	2714.66660	117.99506	-6781.47599
0.77640	1.04813E5	2713.66660	117.70226	-6847.88945
0.77417	1.04696E5	2712.66660	117.41089	-6914.03692
0.77196	1.04579E5	2711.66660	117.12095	-6979.91973
0.76975	1.04462E5	2710.66660	116.83242	-7045.53921
0.76755	1.04345E5	2709.66660	116.54530	-7110.89672
0.76535	1.04229E5	2708.66660	116.25959	-7175.99355
0.76317	1.04113E5	2707.66660	115.97526	-7240.83104
0.76099	1.03997E5	2706.66660	115.69231	-7305.41048
0.75882	1.03882E5	2705.66660	115.41075	-7369.73318
