Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.33516E5	3114.63544	56.00370	-2.91038E-11
0.99998	1.33510E5	3114.53981	56.00370	-0.94214
0.99558	1.33288E5	3113.53981	222.62854	-167.99608
0.99122	1.33066E5	3112.53981	221.47634	-333.95484
0.98688	1.32846E5	3111.53981	220.33338	-498.82732
0.98257	1.32627E5	3110.53981	219.19959	-662.62236
0.97828	1.32409E5	3109.53981	218.07486	-825.34870
0.97402	1.32192E5	3108.53981	216.95911	-987.01498
0.96978	1.31976E5	3107.53981	215.85226	-1147.62979
0.96557	1.31761E5	3106.53981	214.75422	-1307.20162
0.96139	1.31547E5	3105.53981	213.66490	-1465.73885
0.95722	1.31335E5	3104.53981	212.58422	-1623.24983
0.95309	1.31123E5	3103.53981	211.51210	-1779.74279
0.94897	1.30913E5	3102.53981	210.44846	-1935.22590
0.94489	1.30703E5	3101.53981	209.39321	-2089.70725
0.94082	1.30495E5	3100.53981	208.34627	-2243.19485
0.93678	1.30288E5	3099.53981	207.30757	-2395.69662
0.93276	1.30081E5	3098.53981	206.27703	-2547.22043
0.92877	1.29876E5	3097.53981	205.25457	-2697.77404
0.92480	1.29672E5	3096.53981	204.24011	-2847.36518
0.92085	1.29469E5	3095.53981	203.23357	-2996.00148
0.91693	1.29266E5	3094.53981	202.23489	-3143.69049
0.91303	1.29065E5	3093.53981	201.24399	-3290.43970
0.90915	1.28865E5	3092.53981	200.26079	-3436.25654
0.90529	1.28666E5	3091.53981	199.28523	-3581.14835
0.90146	1.28467E5	3090.53981	198.31722	-3725.12240
0.89765	1.28270E5	3089.53981	197.35671	-3868.18592
0.89386	1.28074E5	3088.53981	196.40362	-4010.34603
0.89009	1.27878E5	3087.53981	195.45787	-4151.60982
0.88634	1.27684E5	3086.53981	194.51941	-4291.98430
0.88262	1.27490E5	3085.53981	193.58816	-4431.47640
0.87891	1.27297E5	3084.53981	192.66406	-4570.09300
0.87523	1.27106E5	3083.53981	191.74704	-4707.84093
0.87157	1.26915E5	3082.53981	190.83703	-4844.72692
0.86793	1.26725E5	3081.53981	189.93398	-4980.75766
0.86431	1.26536E5	3080.53981	189.03781	-5115.93979
0.86071	1.26348E5	3079.53981	188.14846	-5250.27986
0.85713	1.26160E5	3078.53981	187.26587	-5383.78437
0.85357	1.25974E5	3077.53981	186.38998	-5516.45977
0.85003	1.25789E5	3076.53981	185.52073	-5648.31245
0.84651	1.25604E5	3075.53981	184.65805	-5779.34872
0.84301	1.25420E5	3074.53981	183.80188	-5909.57485
0.83953	1.25237E5	3073.53981	182.95217	-6038.99705
0.83607	1.25055E5	3072.53981	182.10886	-6167.62147
0.83263	1.24874E5	3071.53981	181.27189	-6295.45421
0.82921	1.24693E5	3070.53981	180.44119	-6422.50131
0.82580	1.24514E5	3069.53981	179.61672	-6548.76874
0.82242	1.24335E5	3068.53981	178.79842	-6674.26244
0.81905	1.24157E5	3067.53981	177.98622	-6798.98829
0.81571	1.23980E5	3066.53981	177.18009	-6922.95210
0.81238	1.23803E5	3065.53981	176.37995	-7046.15964
0.80907	1.23628E5	3064.53981	175.58576	-7168.61664
0.80578	1.23453E5	3063.53981	174.79747	-7290.32875
0.80251	1.23279E5	3062.53981	174.01502	-7411.30160
0.79925	1.23106E5	3061.53981	173.23835	-7531.54073
0.79601	1.22933E5	3060.53981	172.46742	-7651.05168
0.79279	1.22762E5	3059.53981	171.70218	-7769.83989
0.78959	1.22591E5	3058.53981	170.94257	-7887.91079
0.78641	1.22420E5	3057.53981	170.18855	-8005.26974
0.78324	1.22251E5	3056.53981	169.44006	-8121.92205
0.78009	1.22082E5	3055.53981	168.69706	-8237.87300
0.77696	1.21914E5	3054.53981	167.95949	-8353.12782
0.77384	1.21747E5	3053.53981	167.22731	-8467.69167
0.77074	1.21581E5	3052.53981	166.50047	-8581.56969
0.76766	1.21415E5	3051.53981	165.77893	-8694.76696
0.76459	1.21250E5	3050.53981	165.06263	-8807.28853
0.76155	1.21085E5	3049.53981	164.35154	-8919.13938
0.75851	1.20922E5	3048.53981	163.64560	-9030.32447
0.75550	1.20759E5	3047.53981	162.94477	-9140.84871
0.75250	1.20597E5	3046.53981	162.24900	-9250.71696
0.74951	1.20435E5	3045.53981	161.55826	-9359.93403
0.74654	1.20274E5	3044.53981	160.87249	-9468.50472
0.74359	1.20114E5	3043.53981	160.19166	-9576.43375
0.74066	1.19954E5	3042.53981	159.51572	-9683.72583
0.73774	1.19796E5	3041.53981	158.84463	-9790.38560
0.73483	1.19637E5	3040.53981	158.17834	-9896.41768
0.73194	1.19480E5	3039.53981	157.51681	-10001.82664
0.72907	1.19323E5	3038.53981	156.86001	-10106.61701
0.72621	1.19167E5	3037.53981	156.20789	-10210.79330
0.72336	1.19011E5	3036.53981	155.56042	-10314.35994
0.72053	1.18856E5	3035.53981	154.91754	-10417.32137
0.71772	1.18702E5	3034.53981	154.27923	-10519.68195
0.71492	1.18548E5	3033.53981	153.64544	-10621.44603
0.71213	1.18395E5	3032.53981	153.01613	-10722.61792
0.70936	1.18243E5	3031.53981	152.39127	-10823.20186
0.70661	1.18091E5	3030.53981	151.77082	-10923.20210
0.70387	1.17940E5	3029.53981	151.15474	-11022.62283
0.70114	1.17790E5	3028.53981	150.54299	-11121.46819
0.69843	1.17640E5	3027.53981	149.93553	-11219.74232
0.69573	1.17490E5	3026.53981	149.33234	-11317.44930
0.69304	1.17342E5	3025.53981	148.73336	-11414.59318
0.69037	1.17193E5	3024.53981	148.13858	-11511.17797
0.68771	1.17046E5	3023.53981	147.54795	-11607.20765
0.68507	1.16899E5	3022.53981	146.96143	-11702.68618
0.68244	1.16752E5	3021.53981	146.37900	-11797.61746
0.67982	1.16607E5	3020.53981	145.80061	-11892.00539
0.67722	1.16461E5	3019.53981	145.22623	-11985.85379
0.67463	1.16317E5	3018.53981	144.65584	-12079.16650
0.67206	1.16173E5	3017.53981	144.08939	-12171.94730
0.66949	1.16029E5	3016.53981	143.52686	-12264.19993
0.66694	1.15886E5	3015.53981	142.96820	-12355.92811
0.66441	1.15744E5	3014.53981	142.41340	-12447.13554
0.66188	1.15602E5	3013.53981	141.86241	-12537.82586
0.65937	1.15461E5	3012.53981	141.31520	-12628.00272
0.65687	1.15320E5	3011.53981	140.77175	-12717.66970
0.65439	1.15180E5	3010.53981	140.23201	-12806.83036
0.65191	1.15040E5	3009.53981	139.69597	-12895.48825
0.64945	1.14901E5	3008.53981	139.16359	-12983.64688
0.64701	1.14762E5	3007.53981	138.63483	-13071.30971
0.64457	1.14624E5	3006.53981	138.10968	-13158.48020
0.64215	1.14486E5	3005.53981	137.58810	-13245.16177
0.63973	1.14349E5	3004.53981	137.07005	-13331.35781
0.63733	1.14213E5	3003.53981	136.55552	-13417.07169
0.63495	1.14077E5	3002.53981	136.04447	-13502.30673
0.63257	1.13941E5	3001.53981	135.53688	-13587.06625
0.63021	1.13806E5	3000.53981	135.03270	-13671.35352
0.62786	1.13672E5	2999.53981	134.53193	-13755.17181
0.62552	1.13538E5	2998.53981	134.03453	-13838.52434
0.62319	1.13404E5	2997.53981	133.54047	-13921.41430
0.62087	1.13271E5	2996.53981	133.04972	-14003.84488
0.61857	1.13138E5	2995.53981	132.56226	-14085.81922
0.61627	1.13006E5	2994.53981	132.07807	-14167.34044
0.61399	1.12875E5	2993.53981	131.59711	-14248.41164
0.61172	1.12744E5	2992.53981	131.11935	-14329.03589
0.60946	1.12613E5	2991.53981	130.64478	-14409.21625
0.60721	1.12483E5	2990.53981	130.17337	-14488.95572
0.60497	1.12353E5	2989.53981	129.70509	-14568.25731
0.60274	1.12224E5	2988.53981	129.23991	-14647.12399
0.60053	1.12095E5	2987.53981	128.77782	-14725.55871
0.59832	1.11967E5	2986.53981	128.31878	-14803.56439
0.59613	1.11839E5	2985.53981	127.86277	-14881.14394
0.59395	1.11712E5	2984.53981	127.40977	-14958.30024
0.59177	1.11585E5	2983.53981	126.95976	-15035.03613
0.58961	1.11458E5	2982.53981	126.51270	-15111.35445
0.58746	1.11332E5	2981.53981	126.06858	-15187.25801
0.58532	1.11206E5	2980.53981	125.62738	-15262.74959
0.58318	1.11081E5	2979.53981	125.18906	-15337.83197
0.58106	1.10956E5	2978.53981	124.75361	-15412.50788
0.57895	1.10832E5	2977.53981	124.32100	-15486.78003
0.57685	1.10708E5	2976.53981	123.89121	-15560.65114
0.57476	1.10585E5	2975.53981	123.46423	-15634.12388
0.57268	1.10462E5	2974.53981	123.04002	-15707.20089
0.57061	1.10339E5	2973.53981	122.61856	-15779.88482
0.56855	1.10217E5	2972.53981	122.19984	-15852.17829
0.56650	1.10095E5	2971.53981	121.78383	-15924.08387
0.56446	1.09974E5	2970.53981	121.37051	-15995.60415
0.56243	1.09853E5	2969.53981	120.95986	-16066.74168
0.56041	1.09732E5	2968.53981	120.55186	-16137.49899
0.55839	1.09612E5	2967.53981	120.14648	-16207.87858
0.55639	1.09492E5	2966.53981	119.74371	-16277.88296
0.55440	1.09373E5	2965.53981	119.34353	-16347.51460
