Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.27624E5	3032.06697	52.96423	1.45519E-11
0.99998	1.27619E5	3031.97135	52.96423	-0.71811
0.99632	1.27436E5	3030.97135	182.99268	-128.10783
0.99269	1.27254E5	3029.97135	182.20580	-254.76338
0.98907	1.27072E5	3028.97135	181.42446	-380.69001
0.98547	1.26892E5	3027.97135	180.64860	-505.89294
0.98189	1.26712E5	3026.97135	179.87817	-630.37733
0.97833	1.26533E5	3025.97135	179.11313	-754.14829
0.97478	1.26354E5	3024.97135	178.35344	-877.21092
0.97126	1.26177E5	3023.97135	177.59904	-0999.57023
0.96775	1.26000E5	3022.97135	176.84990	-1121.23122
0.96426	1.25824E5	3021.97135	176.10596	-1242.19884
0.96079	1.25648E5	3020.97135	175.36719	-1362.47800
0.95733	1.25474E5	3019.97135	174.63354	-1482.07355
0.95389	1.25300E5	3018.97135	173.90497	-1600.99033
0.95047	1.25127E5	3017.97135	173.18144	-1719.23311
0.94707	1.24954E5	3016.97135	172.46289	-1836.80664
0.94368	1.24783E5	3015.97135	171.74930	-1953.71561
0.94032	1.24611E5	3014.97135	171.04062	-2069.96470
0.93696	1.24441E5	3013.97135	170.33681	-2185.55852
0.93363	1.24271E5	3012.97135	169.63782	-2300.50165
0.93031	1.24103E5	3011.97135	168.94363	-2414.79865
0.92701	1.23934E5	3010.97135	168.25418	-2528.45402
0.92372	1.23767E5	3009.97135	167.56944	-2641.47223
0.92045	1.23600E5	3008.97135	166.88937	-2753.85771
0.91720	1.23434E5	3007.97135	166.21393	-2865.61486
0.91396	1.23268E5	3006.97135	165.54309	-2976.74804
0.91074	1.23103E5	3005.97135	164.87680	-3087.26157
0.90754	1.22939E5	3004.97135	164.21502	-3197.15974
0.90435	1.22775E5	3003.97135	163.55773	-3306.44680
0.90118	1.22613E5	3002.97135	162.90488	-3415.12696
0.89802	1.22450E5	3001.97135	162.25643	-3523.20440
0.89488	1.22289E5	3000.97135	161.61236	-3630.68328
0.89175	1.22128E5	2999.97135	160.97262	-3737.56771
0.88864	1.21967E5	2998.97135	160.33718	-3843.86175
0.88554	1.21808E5	2997.97135	159.70601	-3949.56947
0.88246	1.21649E5	2996.97135	159.07906	-4054.69486
0.87940	1.21490E5	2995.97135	158.45631	-4159.24191
0.87635	1.21332E5	2994.97135	157.83772	-4263.21457
0.87331	1.21175E5	2993.97135	157.22326	-4366.61675
0.87029	1.21018E5	2992.97135	156.61289	-4469.45233
0.86728	1.20862E5	2991.97135	156.00658	-4571.72516
0.86429	1.20707E5	2990.97135	155.40430	-4673.43906
0.86131	1.20552E5	2989.97135	154.80601	-4774.59781
0.85835	1.20398E5	2988.97135	154.21169	-4875.20519
0.85540	1.20244E5	2987.97135	153.62129	-4975.26490
0.85247	1.20091E5	2986.97135	153.03480	-5074.78066
0.84955	1.19939E5	2985.97135	152.45217	-5173.75611
0.84664	1.19787E5	2984.97135	151.87339	-5272.19491
0.84375	1.19636E5	2983.97135	151.29840	-5370.10066
0.84087	1.19485E5	2982.97135	150.72720	-5467.47694
0.83800	1.19335E5	2981.97135	150.15973	-5564.32729
0.83515	1.19185E5	2980.97135	149.59599	-5660.65525
0.83231	1.19036E5	2979.97135	149.03593	-5756.46430
0.82949	1.18888E5	2978.97135	148.47953	-5851.75790
0.82668	1.18740E5	2977.97135	147.92675	-5946.53950
0.82388	1.18592E5	2976.97135	147.37757	-6040.81250
0.82110	1.18446E5	2975.97135	146.83197	-6134.58028
0.81832	1.18299E5	2974.97135	146.28990	-6227.84621
0.81557	1.18154E5	2973.97135	145.75135	-6320.61361
0.81282	1.18008E5	2972.97135	145.21629	-6412.88579
0.81009	1.17864E5	2971.97135	144.68469	-6504.66601
0.80737	1.17719E5	2970.97135	144.15652	-6595.95754
0.80466	1.17576E5	2969.97135	143.63175	-6686.76359
0.80197	1.17433E5	2968.97135	143.11036	-6777.08736
0.79929	1.17290E5	2967.97135	142.59232	-6866.93203
0.79662	1.17148E5	2966.97135	142.07761	-6956.30075
0.79396	1.17007E5	2965.97135	141.56619	-7045.19664
0.79132	1.16865E5	2964.97135	141.05805	-7133.62279
0.78869	1.16725E5	2963.97135	140.55316	-7221.58229
0.78607	1.16585E5	2962.97135	140.05149	-7309.07819
