Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.24866E5	2965.08081	52.69676	0.00000
0.99998	1.24861E5	2964.98519	52.69676	-0.67866
0.99649	1.24686E5	2963.98519	174.99083	-121.04764
0.99301	1.24512E5	2962.98519	174.30950	-240.77911
0.98955	1.24338E5	2961.98519	173.63256	-359.87724
0.98610	1.24165E5	2960.98519	172.95996	-478.34619
0.98267	1.23993E5	2959.98519	172.29167	-596.19005
0.97926	1.23821E5	2958.98519	171.62767	-713.41291
0.97586	1.23651E5	2957.98519	170.96791	-830.01882
0.97248	1.23480E5	2956.98519	170.31236	-946.01179
0.96911	1.23311E5	2955.98519	169.66099	-1061.39580
0.96576	1.23142E5	2954.98519	169.01377	-1176.17481
0.96243	1.22973E5	2953.98519	168.37067	-1290.35274
0.95911	1.22805E5	2952.98519	167.73165	-1403.93349
0.95580	1.22638E5	2951.98519	167.09669	-1516.92091
0.95251	1.22472E5	2950.98519	166.46575	-1629.31884
0.94924	1.22306E5	2949.98519	165.83880	-1741.13108
0.94598	1.22141E5	2948.98519	165.21581	-1852.36140
0.94274	1.21976E5	2947.98519	164.59676	-1963.01356
0.93951	1.21812E5	2946.98519	163.98160	-2073.09126
0.93630	1.21649E5	2945.98519	163.37032	-2182.59819
0.93310	1.21486E5	2944.98519	162.76287	-2291.53801
0.92991	1.21324E5	2943.98519	162.15924	-2399.91436
0.92674	1.21162E5	2942.98519	161.55940	-2507.73084
0.92359	1.21001E5	2941.98519	160.96331	-2614.99101
0.92045	1.20841E5	2940.98519	160.37094	-2721.69844
0.91732	1.20681E5	2939.98519	159.78228	-2827.85664
0.91421	1.20522E5	2938.98519	159.19728	-2933.46911
0.91111	1.20363E5	2937.98519	158.61593	-3038.53931
0.90802	1.20205E5	2936.98519	158.03819	-3143.07070
0.90495	1.20048E5	2935.98519	157.46404	-3247.06667
0.90190	1.19891E5	2934.98519	156.89345	-3350.53064
0.89885	1.19735E5	2933.98519	156.32640	-3453.46595
0.89582	1.19579E5	2932.98519	155.76286	-3555.87595
0.89281	1.19424E5	2931.98519	155.20280	-3657.76396
0.88981	1.19269E5	2930.98519	154.64619	-3759.13326
0.88682	1.19115E5	2929.98519	154.09301	-3859.98712
0.88384	1.18961E5	2928.98519	153.54324	-3960.32877
0.88088	1.18808E5	2927.98519	152.99685	-4060.16144
0.87793	1.18656E5	2926.98519	152.45381	-4159.48831
0.87500	1.18504E5	2925.98519	151.91410	-4258.31256
0.87207	1.18353E5	2924.98519	151.37770	-4356.63732
0.86916	1.18202E5	2923.98519	150.84458	-4454.46572
