Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	82198.65034	2155.11705	525.08993	-1.45519E-11
0.99778	82148.43862	2155.02142	525.08993	-45.66699
0.61661	74246.14663	2154.02142	7902.29198	-7887.15701
0.38822	69500.67220	2153.02142	4745.47443	-12578.27104
0.24865	66587.67695	2152.02142	2912.99525	-15440.76710
0.16179	64760.81039	2151.02142	1826.86656	-17219.49766
0.10682	63590.17043	2150.02142	1170.63995	-18343.47678
0.07148	62823.10033	2149.02142	767.07010	-19064.82462
0.04844	62308.32588	2148.02142	514.77445	-19534.48533
0.03321	61953.69973	2147.02142	354.62616	-19844.39990
0.02302	61702.18458	2146.02142	251.51515	-20051.47461
0.01612	61517.94431	2145.02142	184.24027	-20191.46119
0.01140	61378.14692	2144.02142	139.79739	-20287.13661
0.00813	61268.05426	2143.02142	110.09266	-20353.20263
