Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.16779E5	2805.38592	51.61790	0.00000
0.99998	1.16774E5	2805.29029	51.61790	-0.55685
0.99688	1.16622E5	2804.29029	152.58577	-099.39086
0.99379	1.16470E5	2803.29029	152.11584	-197.78869
0.99071	1.16318E5	2802.29029	151.64844	-295.75274
0.98764	1.16167E5	2801.29029	151.18355	-393.28540
0.98458	1.16016E5	2800.29029	150.72115	-490.38902
0.98153	1.15866E5	2799.29029	150.26123	-587.06597
0.97850	1.15716E5	2798.29029	149.80376	-683.31857
0.97548	1.15567E5	2797.29029	149.34874	-779.14915
0.97246	1.15418E5	2796.29029	148.89615	-874.56002
0.96946	1.15269E5	2795.29029	148.44597	-969.55346
0.96648	1.15121E5	2794.29029	147.99818	-1064.13176
0.96350	1.14974E5	2793.29029	147.55278	-1158.29717
0.96053	1.14827E5	2792.29029	147.10975	-1252.05195
0.95758	1.14680E5	2791.29029	146.66907	-1345.39832
0.95463	1.14534E5	2790.29029	146.23073	-1438.33851
0.95170	1.14388E5	2789.29029	145.79471	-1530.87471
0.94878	1.14243E5	2788.29029	145.36100	-1623.00914
0.94587	1.14098E5	2787.29029	144.92958	-1714.74395
0.94296	1.13953E5	2786.29029	144.50044	-1806.08131
0.94007	1.13809E5	2785.29029	144.07356	-1897.02338
0.93720	1.13665E5	2784.29029	143.64894	-1987.57229
0.93433	1.13522E5	2783.29029	143.22655	-2077.73016
0.93147	1.13379E5	2782.29029	142.80639	-2167.49910
0.92862	1.13237E5	2781.29029	142.38843	-2256.88121
0.92579	1.13095E5	2780.29029	141.97267	-2345.87857
0.92296	1.12953E5	2779.29029	141.55908	-2434.49325
0.92014	1.12812E5	2778.29029	141.14767	-2522.72731
0.91734	1.12672E5	2777.29029	140.73841	-2610.58278
0.91454	1.12531E5	2776.29029	140.33129	-2698.06171
0.91176	1.12391E5	2775.29029	139.92630	-2785.16611
0.90898	1.12252E5	2774.29029	139.52342	-2871.89798
0.90622	1.12113E5	2773.29029	139.12264	-2958.25932
0.90346	1.11974E5	2772.29029	138.72395	-3044.25212
0.90072	1.11836E5	2771.29029	138.32733	-3129.87832
0.89798	1.11698E5	2770.29029	137.93277	-3215.13991
0.89526	1.11560E5	2769.29029	137.54027	-3300.03881
0.89254	1.11423E5	2768.29029	137.14980	-3384.57696
0.88984	1.11286E5	2767.29029	136.76136	-3468.75628
0.88714	1.11150E5	2766.29029	136.37492	-3552.57867
0.88446	1.11014E5	2765.29029	135.99049	-3636.04605
0.88178	1.10878E5	2764.29029	135.60804	-3719.16027
0.87912	1.10743E5	2763.29029	135.22757	-3801.92323
0.87646	1.10608E5	2762.29029	134.84906	-3884.33678
0.87381	1.10474E5	2761.29029	134.47250	-3966.40278
0.87118	1.10340E5	2760.29029	134.09788	-4048.12305
0.86855	1.10206E5	2759.29029	133.72518	-4129.49943
0.86593	1.10073E5	2758.29029	133.35440	-4210.53373
0.86332	1.09940E5	2757.29029	132.98552	-4291.22776
0.86072	1.09807E5	2756.29029	132.61854	-4371.58331
0.85813	1.09675E5	2755.29029	132.25343	-4451.60216
0.85555	1.09543E5	2754.29029	131.89020	-4531.28609
0.85298	1.09411E5	2753.29029	131.52882	-4610.63686
0.85041	1.09280E5	2752.29029	131.16929	-4689.65621
0.84786	1.09149E5	2751.29029	130.81159	-4768.34589
0.84532	1.09019E5	2750.29029	130.45571	-4846.70762
0.84278	1.08889E5	2749.29029	130.10165	-4924.74313
0.84025	1.08759E5	2748.29029	129.74939	-5002.45411
0.83774	1.08630E5	2747.29029	129.39892	-5079.84228
0.83523	1.08501E5	2746.29029	129.05024	-5156.90931
0.83273	1.08372E5	2745.29029	128.70332	-5233.65688
0.83024	1.08243E5	2744.29029	128.35816	-5310.08666
0.82775	1.08115E5	2743.29029	128.01474	-5386.20031
0.82528	1.07988E5	2742.29029	127.67307	-5461.99947
0.82281	1.07860E5	2741.29029	127.33312	-5537.48578
0.82036	1.07733E5	2740.29029	126.99489	-5612.66087
0.81791	1.07607E5	2739.29029	126.65837	-5687.52636
0.81547	1.07480E5	2738.29029	126.32354	-5762.08384
0.81304	1.07354E5	2737.29029	125.99040	-5836.33492
0.81062	1.07229E5	2736.29029	125.65893	-5910.28119
0.80820	1.07104E5	2735.29029	125.32913	-5983.92423
