Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.37395E5	3181.29475	58.12699	-2.91038E-11
0.99997	1.37389E5	3181.19912	58.12699	-1.10849
0.99502	1.37136E5	3180.19912	252.70285	-197.65720
0.99009	1.36885E5	3179.19912	251.19358	-392.76203
0.98520	1.36635E5	3178.19912	249.69795	-586.43618
0.98035	1.36387E5	3177.19912	248.21580	-778.69271
0.97552	1.36140E5	3176.19912	246.74699	-969.54454
0.97073	1.35895E5	3175.19912	245.29137	-1159.00444
0.96597	1.35651E5	3174.19912	243.84880	-1347.08505
0.96125	1.35409E5	3173.19912	242.41914	-1533.79885
0.95655	1.35168E5	3172.19912	241.00225	-1719.15821
0.95189	1.34928E5	3171.19912	239.59798	-1903.17536
0.94725	1.34690E5	3170.19912	238.20621	-2085.86238
0.94265	1.34453E5	3169.19912	236.82680	-2267.23124
0.93808	1.34218E5	3168.19912	235.45962	-2447.29377
0.93354	1.33984E5	3167.19912	234.10453	-2626.06168
0.92903	1.33751E5	3166.19912	232.76140	-2803.54655
0.92455	1.33519E5	3165.19912	231.43012	-2979.75983
0.92010	1.33289E5	3164.19912	230.11055	-3154.71285
0.91568	1.33061E5	3163.19912	228.80256	-3328.41683
0.91128	1.32833E5	3162.19912	227.50604	-3500.88285
0.90692	1.32607E5	3161.19912	226.22086	-3672.12189
0.90258	1.32382E5	3160.19912	224.94690	-3842.14480
0.89828	1.32158E5	3159.19912	223.68404	-4010.96233
0.89400	1.31936E5	3158.19912	222.43218	-4178.58510
0.88975	1.31715E5	3157.19912	221.19118	-4345.02363
0.88552	1.31495E5	3156.19912	219.96094	-4510.28831
0.88133	1.31276E5	3155.19912	218.74134	-4674.38944
0.87716	1.31058E5	3154.19912	217.53228	-4837.33722
0.87302	1.30842E5	3153.19912	216.33364	-4999.14170
0.86890	1.30627E5	3152.19912	215.14531	-5159.81288
0.86481	1.30413E5	3151.19912	213.96718	-5319.36060
0.86075	1.30200E5	3150.19912	212.79916	-5477.79465
0.85672	1.29988E5	3149.19912	211.64113	-5635.12468
0.85271	1.29778E5	3148.19912	210.49299	-5791.36026
0.84872	1.29569E5	3147.19912	209.35465	-5946.51084
0.84476	1.29360E5	3146.19912	208.22599	-6100.58579
0.84083	1.29153E5	3145.19912	207.10692	-6253.59438
0.83692	1.28947E5	3144.19912	205.99734	-6405.54578
0.83304	1.28742E5	3143.19912	204.89715	-6556.44906
0.82918	1.28539E5	3142.19912	203.80625	-6706.31322
0.82534	1.28336E5	3141.19912	202.72456	-6855.14714
0.82153	1.28134E5	3140.19912	201.65198	-7002.95962
0.81774	1.27934E5	3139.19912	200.58841	-7149.75937
0.81398	1.27734E5	3138.19912	199.53376	-7295.55501
0.81024	1.27536E5	3137.19912	198.48794	-7440.35508
0.80652	1.27338E5	3136.19912	197.45087	-7584.16801
0.80283	1.27142E5	3135.19912	196.42245	-7727.00217
0.79916	1.26946E5	3134.19912	195.40259	-7868.86583
0.79552	1.26752E5	3133.19912	194.39122	-8009.76719
0.79189	1.26559E5	3132.19912	193.38824	-8149.71434
0.78829	1.26366E5	3131.19912	192.39357	-8288.71532
0.78471	1.26175E5	3130.19912	191.40712	-8426.77807
0.78115	1.25984E5	3129.19912	190.42883	-8563.91045
0.77762	1.25795E5	3128.19912	189.45859	-8700.12025
0.77410	1.25606E5	3127.19912	188.49634	-8835.41518
0.77061	1.25419E5	3126.19912	187.54199	-8969.80286
0.76714	1.25232E5	3125.19912	186.59546	-9103.29086
0.76369	1.25047E5	3124.19912	185.65668	-9235.88664
0.76027	1.24862E5	3123.19912	184.72557	-9367.59762
0.75686	1.24678E5	3122.19912	183.80205	-9498.43112
0.75347	1.24495E5	3121.19912	182.88606	-9628.39439
0.75011	1.24313E5	3120.19912	181.97750	-9757.49463
0.74676	1.24132E5	3119.19912	181.07632	-9885.73895
0.74344	1.23952E5	3118.19912	180.18244	-10013.13440
0.74013	1.23773E5	3117.19912	179.29578	-10139.68793
0.73685	1.23594E5	3116.19912	178.41629	-10265.40647
0.73358	1.23417E5	3115.19912	177.54387	-10390.29685
0.73034	1.23240E5	3114.19912	176.67848	-10514.36583
0.72711	1.23064E5	3113.19912	175.82003	-10637.62013
0.72391	1.22889E5	3112.19912	174.96847	-10760.06638
0.72072	1.22715E5	3111.19912	174.12372	-10881.71115
0.71755	1.22542E5	3110.19912	173.28572	-11002.56096
0.71440	1.22369E5	3109.19912	172.45440	-11122.62225
0.71127	1.22198E5	3108.19912	171.62970	-11241.90140
0.70816	1.22027E5	3107.19912	170.81155	-11360.40474
0.70507	1.21857E5	3106.19912	169.99990	-11478.13852
0.70199	1.21688E5	3105.19912	169.19467	-11595.10894
0.69893	1.21519E5	3104.19912	168.39581	-11711.32215
0.69590	1.21352E5	3103.19912	167.60326	-11826.78423
0.69287	1.21185E5	3102.19912	166.81696	-11941.50118
0.68987	1.21019E5	3101.19912	166.03684	-12055.47899
0.68689	1.20854E5	3100.19912	165.26284	-12168.72356
0.68392	1.20689E5	3099.19912	164.49492	-12281.24073
0.68097	1.20525E5	3098.19912	163.73301	-12393.03631
0.67803	1.20362E5	3097.19912	162.97705	-12504.11602
