Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.39951E5	3240.31194	59.65409	0.00000
0.99997	1.39945E5	3240.21631	59.65409	-1.23128
0.99452	1.39669E5	3239.21631	276.27772	-219.53735
0.98912	1.39395E5	3238.21631	274.39794	-436.04749
0.98376	1.39122E5	3237.21631	272.53727	-650.78016
0.97844	1.38852E5	3236.21631	270.69548	-863.75363
0.97316	1.38583E5	3235.21631	268.87233	-1074.98590
0.96792	1.38316E5	3234.21631	267.06760	-1284.49479
0.96272	1.38050E5	3233.21631	265.28106	-1492.29788
0.95756	1.37787E5	3232.21631	263.51249	-1698.41252
0.95243	1.37525E5	3231.21631	261.76166	-1902.85589
0.94735	1.37265E5	3230.21631	260.02837	-2105.64490
0.94230	1.37007E5	3229.21631	258.31240	-2306.79632
0.93730	1.36750E5	3228.21631	256.61354	-2506.32666
0.93233	1.36495E5	3227.21631	254.93159	-2704.25226
0.92739	1.36242E5	3226.21631	253.26633	-2900.58925
0.92249	1.35990E5	3225.21631	251.61757	-3095.35357
0.91763	1.35740E5	3224.21631	249.98512	-3288.56097
0.91281	1.35492E5	3223.21631	248.36877	-3480.22700
0.90802	1.35245E5	3222.21631	246.76833	-3670.36704
0.90327	1.35000E5	3221.21631	245.18362	-3858.99626
0.89855	1.34756E5	3220.21631	243.61444	-4046.12967
0.89386	1.34514E5	3219.21631	242.06061	-4231.78210
0.88921	1.34274E5	3218.21631	240.52195	-4415.96818
0.88460	1.34035E5	3217.21631	238.99828	-4598.70240
0.88001	1.33797E5	3216.21631	237.48942	-4779.99905
0.87546	1.33561E5	3215.21631	235.99520	-4959.87226
0.87095	1.33327E5	3214.21631	234.51545	-5138.33600
0.86646	1.33094E5	3213.21631	233.04999	-5315.40406
0.86201	1.32862E5	3212.21631	231.59866	-5491.09009
0.85759	1.32632E5	3211.21631	230.16129	-5665.40756
0.85321	1.32403E5	3210.21631	228.73772	-5838.36978
0.84885	1.32176E5	3209.21631	227.32780	-6009.98991
0.84453	1.31950E5	3208.21631	225.93135	-6180.28098
