Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	90509.76673	2319.29608	51.36307	-1.45519E-11
0.99998	90504.85514	2319.20045	51.36307	-0.43545
0.99655	90374.46971	2318.20045	130.38543	-78.03149
0.99313	90244.24672	2317.20045	130.22299	-155.49873
0.98971	90114.18485	2316.20045	130.06187	-232.83848
0.98629	89984.28276	2315.20045	129.90209	-310.05205
0.98288	89854.53913	2314.20045	129.74363	-387.14075
0.97947	89724.95262	2313.20045	129.58651	-464.10592
0.97606	89595.52189	2312.20045	129.43073	-540.94887
0.97265	89466.24560	2311.20045	129.27629	-617.67094
0.96925	89337.12239	2310.20045	129.12321	-694.27347
0.96585	89208.15092	2309.20045	128.97148	-770.75779
0.96245	89079.32981	2308.20045	128.82111	-847.12527
0.95906	88950.65770	2307.20045	128.67210	-923.37725
0.95566	88822.13323	2306.20045	128.52447	-0999.51510
0.95227	88693.75501	2305.20045	128.37822	-1075.54019
0.94889	88565.52166	2304.20045	128.23335	-1151.45389
0.94550	88437.43179	2303.20045	128.08987	-1227.25759
0.94212	88309.48400	2302.20045	127.94779	-1302.95267
0.93874	88181.67688	2301.20045	127.80711	-1378.54053
0.93536	88054.00904	2300.20045	127.66784	-1454.02258
0.93199	87926.47905	2299.20045	127.52999	-1529.40022
0.92861	87799.08548	2298.20045	127.39357	-1604.67489
0.92524	87671.82691	2297.20045	127.25857	-1679.84801
0.92187	87544.70189	2296.20045	127.12502	-1754.92101
0.91850	87417.70897	2295.20045	126.99292	-1829.89534
0.91514	87290.84670	2294.20045	126.86227	-1904.77245
0.91177	87164.11361	2293.20045	126.73309	-1979.55382
0.90841	87037.50823	2292.20045	126.60538	-2054.24091
0.90505	86911.02907	2291.20045	126.47916	-2128.83521
0.90169	86784.67465	2290.20045	126.35442	-2203.33821
0.89834	86658.44346	2289.20045	126.23119	-2277.75141
0.89498	86532.33398	2288.20045	126.10948	-2352.07634
0.89163	86406.34470	2287.20045	125.98928	-2426.31450
0.88827	86280.47408	2286.20045	125.87062	-2500.46745
0.88492	86154.72058	2285.20045	125.75350	-2574.53673
0.88157	86029.08264	2284.20045	125.63794	-2648.52389
0.87822	85903.55871	2283.20045	125.52394	-2722.43052
0.87487	85778.14719	2282.20045	125.41152	-2796.25820
0.87153	85652.84650	2281.20045	125.30069	-2870.00851
0.86818	85527.65504	2280.20045	125.19146	-2943.68308
0.86484	85402.57119	2279.20045	125.08385	-3017.28353
