Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	73464.81333	2004.05728	548.85725	0.00000
0.99701	73412.32885	2003.96165	548.85725	-47.91927
0.83831	70817.03436	2002.96165	2595.29449	-2587.36577
0.70371	68614.15201	2001.96165	2202.88236	-4737.01529
0.58972	66745.90205	2000.96165	1868.24996	-6554.25437
0.49331	65162.71117	1999.96165	1583.19088	-8088.32010
0.41189	63822.08008	1998.96165	1340.63109	-9381.42459
0.34323	62687.60415	1997.96165	1134.47593	-10469.72741
0.28544	61728.12674	1996.96165	959.47741	-11384.17635
0.23687	60917.00736	1995.96165	811.11938	-12151.23411
0.19612	60231.48946	1994.96165	685.51790	-12793.50609
0.16200	59652.15436	1993.96165	579.33509	-13330.28262
0.13349	59162.44992	1992.96165	489.70444	-13778.00708
0.10971	58748.28376	1991.96165	414.16616	-14150.67973
0.08993	58397.67251	1990.96165	350.61125	-14460.20610
0.07350	58100.43944	1989.96165	297.23308	-14716.69725
0.05989	57847.95396	1988.96165	252.48548	-14928.72841
0.04865	57632.90743	1987.96165	215.04653	-15103.56172
0.03939	57449.12018	1986.96165	183.78725	-15247.33784
0.03178	57291.37564	1985.96165	157.74454	-15365.24062
0.02555	57155.27788	1984.96165	136.09776	-15461.63871
0.02046	57037.12929	1983.96165	118.14860	-15540.20694
0.01631	56933.82566	1982.96165	103.30363	-15604.03059
0.01295	56842.76636	1981.96165	91.05930	-15655.69460
0.01024	56761.77739	1980.96165	80.98897	-15697.35998
0.00805	56689.04563	1979.96165	72.73176	-15730.82913
