Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.40184E5	3241.06703	59.87145	0.00000
0.99997	1.40178E5	3240.97141	59.87145	-1.24763
0.99448	1.39900E5	3239.97141	278.90740	-222.41503
0.98904	1.39623E5	3238.97141	277.00245	-441.75965
0.98364	1.39347E5	3237.97141	275.11691	-659.30026
0.97828	1.39074E5	3236.97141	273.25053	-875.05542
0.97296	1.38803E5	3235.97141	271.40307	-1089.04343
0.96768	1.38533E5	3234.97141	269.57431	-1301.28239
0.96244	1.38265E5	3233.97141	267.76401	-1511.79016
0.95724	1.37999E5	3232.97141	265.97194	-1720.58441
0.95208	1.37735E5	3231.97141	264.19790	-1927.68255
0.94696	1.37473E5	3230.97141	262.44164	-2133.10181
0.94188	1.37212E5	3229.97141	260.70297	-2336.85920
0.93684	1.36953E5	3228.97141	258.98166	-2538.97152
0.93183	1.36696E5	3227.97141	257.27751	-2739.45536
0.92686	1.36440E5	3226.97141	255.59031	-2938.32711
0.92193	1.36186E5	3225.97141	253.91985	-3135.60299
0.91703	1.35934E5	3224.97141	252.26594	-3331.29897
0.91217	1.35683E5	3223.97141	250.62837	-3525.43088
0.90735	1.35434E5	3222.97141	249.00695	-3718.01434
0.90256	1.35187E5	3221.97141	247.40148	-3909.06476
0.89781	1.34941E5	3220.97141	245.81178	-4098.59739
0.89310	1.34697E5	3219.97141	244.23766	-4286.62730
0.88841	1.34454E5	3218.97141	242.67893	-4473.16937
0.88376	1.34213E5	3217.97141	241.13541	-4658.23830
0.87915	1.33974E5	3216.97141	239.60692	-4841.84863
0.87457	1.33735E5	3215.97141	238.09328	-5024.01470
0.87002	1.33499E5	3214.97141	236.59432	-5204.75071
0.86551	1.33264E5	3213.97141	235.10987	-5384.07068
0.86103	1.33030E5	3212.97141	233.63975	-5561.98846
0.85658	1.32798E5	3211.97141	232.18380	-5738.51774
0.85216	1.32567E5	3210.97141	230.74185	-5913.67205
0.84778	1.32338E5	3209.97141	229.31375	-6087.46477
0.84342	1.32110E5	3208.97141	227.89931	-6259.90911
0.83910	1.31883E5	3207.97141	226.49840	-6431.01812
0.83481	1.31658E5	3206.97141	225.11085	-6600.80473
0.83055	1.31435E5	3205.97141	223.73650	-6769.28168
0.82632	1.31212E5	3204.97141	222.37522	-6936.46159
0.82212	1.30991E5	3203.97141	221.02683	-7102.35693
0.81795	1.30772E5	3202.97141	219.69121	-7266.98001
0.81381	1.30553E5	3201.97141	218.36819	-7430.34300
0.80970	1.30336E5	3200.97141	217.05764	-7592.45796
0.80561	1.30120E5	3199.97141	215.75941	-7753.33677
0.80156	1.29906E5	3198.97141	214.47336	-7912.99121
0.79753	1.29693E5	3197.97141	213.19936	-8071.43289
0.79354	1.29481E5	3196.97141	211.93726	-8228.67332
0.78957	1.29270E5	3195.97141	210.68694	-8384.72386
0.78563	1.29061E5	3194.97141	209.44826	-8539.59575
0.78171	1.28852E5	3193.97141	208.22108	-8693.30009
0.77783	1.28645E5	3192.97141	207.00528	-8845.84786
0.77397	1.28440E5	3191.97141	205.80073	-8997.24992
0.77013	1.28235E5	3190.97141	204.60731	-9147.51701
0.76633	1.28032E5	3189.97141	203.42488	-9296.65974
0.76255	1.27829E5	3188.97141	202.25333	-9444.68860
0.75879	1.27628E5	3187.97141	201.09254	-9591.61398
0.75506	1.27428E5	3186.97141	199.94237	-9737.44612
0.75136	1.27229E5	3185.97141	198.80273	-9882.19519
0.74768	1.27032E5	3184.97141	197.67348	-10025.87120
0.74403	1.26835E5	3183.97141	196.55452	-10168.48409
0.74040	1.26640E5	3182.97141	195.44573	-10310.04366
