Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.31768E5	3105.54374	54.63483	0.00000
0.99998	1.31763E5	3105.44812	54.63483	-0.84779
0.99586	1.31556E5	3104.44812	206.71475	-151.12999
0.99177	1.31351E5	3103.44812	205.68606	-300.44548
0.98770	1.31146E5	3102.44812	204.66548	-448.80199
0.98365	1.30942E5	3101.44812	203.65292	-596.20719
0.97963	1.30740E5	3100.44812	202.64833	-742.66869
0.97563	1.30538E5	3099.44812	201.65161	-888.19400
0.97165	1.30337E5	3098.44812	200.66270	-1032.79058
0.96770	1.30138E5	3097.44812	199.68151	-1176.46581
0.96377	1.29939E5	3096.44812	198.70798	-1319.22700
0.95986	1.29741E5	3095.44812	197.74204	-1461.08138
0.95597	1.29544E5	3094.44812	196.78361	-1602.03612
0.95211	1.29349E5	3093.44812	195.83262	-1742.09834
0.94827	1.29154E5	3092.44812	194.88901	-1881.27507
0.94445	1.28960E5	3091.44812	193.95269	-2019.57326
0.94065	1.28767E5	3090.44812	193.02361	-2156.99984
0.93687	1.28575E5	3089.44812	192.10170	-2293.56163
0.93312	1.28383E5	3088.44812	191.18688	-2429.26542
0.92939	1.28193E5	3087.44812	190.27910	-2564.11790
0.92567	1.28004E5	3086.44812	189.37828	-2698.12572
0.92198	1.27815E5	3085.44812	188.48437	-2831.29548
0.91831	1.27628E5	3084.44812	187.59729	-2963.63369
0.91466	1.27441E5	3083.44812	186.71699	-3095.14681
0.91103	1.27255E5	3082.44812	185.84340	-3225.84125
0.90742	1.27070E5	3081.44812	184.97645	-3355.72335
0.90383	1.26886E5	3080.44812	184.11610	-3484.79938
0.90026	1.26703E5	3079.44812	183.26227	-3613.07558
0.89671	1.26520E5	3078.44812	182.41492	-3740.55811
0.89319	1.26339E5	3077.44812	181.57396	-3867.25308
0.88968	1.26158E5	3076.44812	180.73936	-3993.16654
0.88619	1.25978E5	3075.44812	179.91105	-4118.30450
0.88271	1.25799E5	3074.44812	179.08897	-4242.67288
0.87926	1.25621E5	3073.44812	178.27306	-4366.27759
0.87583	1.25443E5	3072.44812	177.46328	-4489.12444
0.87242	1.25267E5	3071.44812	176.65956	-4611.21923
0.86902	1.25091E5	3070.44812	175.86185	-4732.56768
0.86565	1.24916E5	3069.44812	175.07009	-4853.17546
0.86229	1.24741E5	3068.44812	174.28424	-4973.04820
0.85895	1.24568E5	3067.44812	173.50423	-5092.19146
0.85563	1.24395E5	3066.44812	172.73001	-5210.61077
0.85232	1.24223E5	3065.44812	171.96154	-5328.31160
0.84904	1.24052E5	3064.44812	171.19876	-5445.29936
0.84577	1.23882E5	3063.44812	170.44161	-5561.57944
0.84252	1.23712E5	3062.44812	169.69005	-5677.15715
0.83929	1.23543E5	3061.44812	168.94404	-5792.03776
0.83608	1.23375E5	3060.44812	168.20351	-5906.22651
0.83288	1.23207E5	3059.44812	167.46841	-6019.72858
0.82970	1.23041E5	3058.44812	166.73871	-6132.54910
0.82654	1.22875E5	3057.44812	166.01436	-6244.69315
0.82339	1.22709E5	3056.44812	165.29530	-6356.16578
0.82026	1.22545E5	3055.44812	164.58148	-6466.97199
0.81715	1.22381E5	3054.44812	163.87287	-6577.11673
0.81405	1.22218E5	3053.44812	163.16941	-6686.60490
0.81098	1.22055E5	3052.44812	162.47107	-6795.44137
0.80791	1.21893E5	3051.44812	161.77779	-6903.63097
0.80487	1.21732E5	3050.44812	161.08953	-7011.17846
0.80184	1.21572E5	3049.44812	160.40624	-7118.08860
0.79882	1.21412E5	3048.44812	159.72789	-7224.36606
0.79583	1.21253E5	3047.44812	159.05442	-7330.01550
0.79284	1.21095E5	3046.44812	158.38581	-7435.04154
0.78988	1.20937E5	3045.44812	157.72199	-7539.44875
0.78693	1.20780E5	3044.44812	157.06294	-7643.24165
0.78399	1.20623E5	3043.44812	156.40861	-7746.42474
0.78107	1.20468E5	3042.44812	155.75895	-7849.00246
0.77817	1.20313E5	3041.44812	155.11394	-7950.97924
0.77528	1.20158E5	3040.44812	154.47352	-8052.35944
0.77240	1.20004E5	3039.44812	153.83766	-8153.14740
0.76954	1.19851E5	3038.44812	153.20632	-8253.34742
0.76670	1.19699E5	3037.44812	152.57946	-8352.96376
0.76387	1.19547E5	3036.44812	151.95705	-8452.00064
0.76106	1.19395E5	3035.44812	151.33903	-8550.46224
0.75826	1.19244E5	3034.44812	150.72538	-8648.35273
0.75547	1.19094E5	3033.44812	150.11605	-8745.67621
0.75270	1.18945E5	3032.44812	149.51102	-8842.43676
0.74994	1.18796E5	3031.44812	148.91024	-8938.63842
0.74720	1.18648E5	3030.44812	148.31368	-9034.28521
0.74447	1.18500E5	3029.44812	147.72129	-9129.38110
0.74176	1.18353E5	3028.44812	147.13306	-9223.93003
0.73905	1.18206E5	3027.44812	146.54893	-9317.93590
0.73637	1.18060E5	3026.44812	145.96888	-9411.40259
0.73369	1.17915E5	3025.44812	145.39286	-9504.33394
0.73103	1.17770E5	3024.44812	144.82086	-9596.73375
0.72839	1.17626E5	3023.44812	144.25282	-9688.60580
0.72576	1.17482E5	3022.44812	143.68873	-9779.95383
