Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.18530E5	2867.21056	50.56613	0.00000
0.99998	1.18525E5	2867.11493	50.56613	-0.52037
0.99704	1.18378E5	2866.11493	146.59323	-92.85400
0.99411	1.18232E5	2865.11493	146.12115	-184.75439
0.99119	1.18086E5	2864.11493	145.65173	-276.22407
0.98828	1.17941E5	2863.11493	145.18497	-367.26551
0.98538	1.17796E5	2862.11493	144.72084	-457.88119
0.98249	1.17652E5	2861.11493	144.25932	-548.07359
0.97962	1.17508E5	2860.11493	143.80040	-637.84513
0.97676	1.17365E5	2859.11493	143.34405	-727.19825
0.97391	1.17222E5	2858.11493	142.89026	-816.13536
0.97107	1.17080E5	2857.11493	142.43902	-904.65884
0.96824	1.16938E5	2856.11493	141.99030	-992.77108
0.96542	1.16796E5	2855.11493	141.54409	-1080.47444
0.96261	1.16655E5	2854.11493	141.10037	-1167.77126
0.95982	1.16514E5	2853.11493	140.65913	-1254.66386
0.95704	1.16374E5	2852.11493	140.22034	-1341.15456
0.95426	1.16234E5	2851.11493	139.78399	-1427.24566
0.95150	1.16095E5	2850.11493	139.35006	-1512.93944
0.94875	1.15956E5	2849.11493	138.91855	-1598.23815
0.94601	1.15818E5	2848.11493	138.48942	-1683.14406
0.94328	1.15680E5	2847.11493	138.06267	-1767.65940
0.94057	1.15542E5	2846.11493	137.63828	-1851.78638
0.93786	1.15405E5	2845.11493	137.21623	-1935.52721
0.93516	1.15268E5	2844.11493	136.79651	-2018.88409
0.93248	1.15132E5	2843.11493	136.37910	-2101.85917
0.92980	1.14996E5	2842.11493	135.96399	-2184.45463
0.92714	1.14860E5	2841.11493	135.55115	-2266.67261
0.92448	1.14725E5	2840.11493	135.14059	-2348.51524
0.92184	1.14590E5	2839.11493	134.73227	-2429.98464
0.91920	1.14456E5	2838.11493	134.32619	-2511.08290
0.91658	1.14322E5	2837.11493	133.92233	-2591.81212
0.91397	1.14188E5	2836.11493	133.52067	-2672.17438
0.91136	1.14055E5	2835.11493	133.12121	-2752.17173
0.90877	1.13923E5	2834.11493	132.72392	-2831.80621
0.90619	1.13790E5	2833.11493	132.32880	-2911.07987
0.90362	1.13658E5	2832.11493	131.93582	-2989.99471
0.90105	1.13527E5	2831.11493	131.54497	-3068.55276
0.89850	1.13396E5	2830.11493	131.15625	-3146.75599
0.89596	1.13265E5	2829.11493	130.76963	-3224.60639
0.89342	1.13134E5	2828.11493	130.38510	-3302.10592
0.89090	1.13004E5	2827.11493	130.00265	-3379.25655
0.88839	1.12875E5	2826.11493	129.62226	-3456.06019
0.88588	1.12746E5	2825.11493	129.24392	-3532.51880
0.88339	1.12617E5	2824.11493	128.86762	-3608.63427
0.88090	1.12488E5	2823.11493	128.49334	-3684.40851
0.87843	1.12360E5	2822.11493	128.12108	-3759.84341
0.87596	1.12232E5	2821.11493	127.75080	-3834.94085
0.87350	1.12105E5	2820.11493	127.38252	-3909.70269
0.87106	1.11978E5	2819.11493	127.01620	-3984.13078
0.86862	1.11851E5	2818.11493	126.65184	-4058.22697
0.86619	1.11725E5	2817.11493	126.28943	-4131.99308
0.86377	1.11599E5	2816.11493	125.92895	-4205.43092
0.86136	1.11473E5	2815.11493	125.57039	-4278.54231
0.85896	1.11348E5	2814.11493	125.21373	-4351.32902
0.85657	1.11223E5	2813.11493	124.85897	-4423.79286
0.85418	1.11099E5	2812.11493	124.50610	-4495.93557
0.85181	1.10975E5	2811.11493	124.15509	-4567.75892
0.84945	1.10851E5	2810.11493	123.80594	-4639.26466
0.84709	1.10727E5	2809.11493	123.45864	-4710.45453
0.84474	1.10604E5	2808.11493	123.11318	-4781.33023
0.84240	1.10482E5	2807.11493	122.76953	-4851.89349
0.84007	1.10359E5	2806.11493	122.42770	-4922.14601
0.83775	1.10237E5	2805.11493	122.08766	-4992.08947
0.83544	1.10115E5	2804.11493	121.74942	-5061.72556
0.83314	1.09994E5	2803.11493	121.41294	-5131.05594
0.83084	1.09873E5	2802.11493	121.07824	-5200.08228
0.82855	1.09752E5	2801.11493	120.74528	-5268.80621
0.82628	1.09632E5	2800.11493	120.41407	-5337.22938
0.82401	1.09512E5	2799.11493	120.08459	-5405.35341
0.82175	1.09392E5	2798.11493	119.75683	-5473.17991
0.81949	1.09272E5	2797.11493	119.43078	-5540.71049
0.81725	1.09153E5	2796.11493	119.10643	-5607.94675
0.81501	1.09035E5	2795.11493	118.78376	-5674.89026
0.81278	1.08916E5	2794.11493	118.46277	-5741.54261
0.81057	1.08798E5	2793.11493	118.14344	-5807.90535
0.80835	1.08680E5	2792.11493	117.82577	-5873.98005
0.80615	1.08563E5	2791.11493	117.50975	-5939.76824
0.80396	1.08445E5	2790.11493	117.19536	-6005.27146
0.80177	1.08329E5	2789.11493	116.88259	-6070.49123
0.79959	1.08212E5	2788.11493	116.57144	-6135.42907
0.79742	1.08096E5	2787.11493	116.26188	-6200.08649
0.79525	1.07980E5	2786.11493	115.95393	-6264.46498
0.79310	1.07864E5	2785.11493	115.64755	-6328.56602
0.79095	1.07749E5	2784.11493	115.34275	-6392.39109
0.78881	1.07634E5	2783.11493	115.03951	-6455.94167
0.78668	1.07519E5	2782.11493	114.73783	-6519.21920
0.78456	1.07405E5	2781.11493	114.43769	-6582.22514
0.78244	1.07290E5	2780.11493	114.13908	-6644.96093
0.78033	1.07177E5	2779.11493	113.84200	-6707.42800
0.77823	1.07063E5	2778.11493	113.54643	-6769.62776
0.77614	1.06950E5	2777.11493	113.25237	-6831.56164
0.77405	1.06837E5	2776.11493	112.95980	-6893.23104
0.77197	1.06724E5	2775.11493	112.66872	-6954.63735
0.76990	1.06612E5	2774.11493	112.37912	-7015.78195
0.76784	1.06500E5	2773.11493	112.09099	-7076.66624
0.76578	1.06388E5	2772.11493	111.80431	-7137.29157
0.76373	1.06276E5	2771.11493	111.51908	-7197.65930
0.76169	1.06165E5	2770.11493	111.23530	-7257.77080
0.75966	1.06054E5	2769.11493	110.95295	-7317.62739
0.75763	1.05943E5	2768.11493	110.67202	-7377.23043
0.75561	1.05833E5	2767.11493	110.39250	-7436.58123
0.75360	1.05723E5	2766.11493	110.11439	-7495.68111
0.75159	1.05613E5	2765.11493	109.83768	-7554.53138
0.74959	1.05504E5	2764.11493	109.56235	-7613.13336
0.74760	1.05394E5	2763.11493	109.28841	-7671.48832
