Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.17950E5	2862.12232	50.23437	-1.45519E-11
0.99998	1.17945E5	2862.02669	50.23437	-0.50065
0.99711	1.17802E5	2861.02669	143.08418	-89.32827
0.99425	1.17659E5	2860.02669	142.63148	-177.74207
0.99140	1.17517E5	2859.02669	142.18132	-265.74446
0.98856	1.17375E5	2858.02669	141.73368	-353.33778
0.98574	1.17234E5	2857.02669	141.28853	-440.52439
0.98292	1.17093E5	2856.02669	140.84587	-527.30662
0.98012	1.16953E5	2855.02669	140.40568	-613.68678
0.97732	1.16813E5	2854.02669	139.96794	-699.66718
0.97454	1.16673E5	2853.02669	139.53263	-785.25011
0.97177	1.16534E5	2852.02669	139.09974	-870.43782
0.96901	1.16395E5	2851.02669	138.66924	-955.23258
0.96626	1.16257E5	2850.02669	138.24114	-1039.63662
0.96352	1.16119E5	2849.02669	137.81540	-1123.65217
0.96080	1.15982E5	2848.02669	137.39201	-1207.28143
0.95808	1.15845E5	2847.02669	136.97096	-1290.52659
0.95537	1.15708E5	2846.02669	136.55224	-1373.38984
0.95268	1.15572E5	2845.02669	136.13581	-1455.87334
0.94999	1.15437E5	2844.02669	135.72168	-1537.97923
0.94732	1.15301E5	2843.02669	135.30982	-1619.70966
0.94466	1.15166E5	2842.02669	134.90022	-1701.06674
0.94200	1.15032E5	2841.02669	134.49286	-1782.05257
0.93936	1.14898E5	2840.02669	134.08773	-1862.66924
0.93673	1.14764E5	2839.02669	133.68482	-1942.91885
0.93411	1.14631E5	2838.02669	133.28410	-2022.80344
0.93149	1.14498E5	2837.02669	132.88557	-2102.32506
0.92889	1.14365E5	2836.02669	132.48921	-2181.48576
0.92630	1.14233E5	2835.02669	132.09500	-2260.28756
0.92372	1.14102E5	2834.02669	131.70294	-2338.73245
0.92115	1.13970E5	2833.02669	131.31300	-2416.82245
0.91858	1.13839E5	2832.02669	130.92518	-2494.55952
0.91603	1.13709E5	2831.02669	130.53945	-2571.94565
0.91349	1.13579E5	2830.02669	130.15581	-2648.98278
0.91096	1.13449E5	2829.02669	129.77423	-2725.67285
0.90843	1.13320E5	2828.02669	129.39472	-2802.01780
0.90592	1.13191E5	2827.02669	129.01725	-2878.01954
0.90342	1.13062E5	2826.02669	128.64181	-2953.67998
0.90092	1.12934E5	2825.02669	128.26839	-3029.00100
0.89844	1.12806E5	2824.02669	127.89697	-3103.98449
0.89596	1.12678E5	2823.02669	127.52754	-3178.63232
0.89350	1.12551E5	2822.02669	127.16009	-3252.94633
0.89104	1.12424E5	2821.02669	126.79460	-3326.92837
0.88860	1.12298E5	2820.02669	126.43106	-3400.58027
0.88616	1.12172E5	2819.02669	126.06947	-3473.90385
0.88373	1.12046E5	2818.02669	125.70980	-3546.90091
0.88131	1.11921E5	2817.02669	125.35204	-3619.57325
0.87890	1.11796E5	2816.02669	124.99618	-3691.92264
0.87650	1.11671E5	2815.02669	124.64221	-3763.95087
0.87411	1.11547E5	2814.02669	124.29012	-3835.65968
0.87173	1.11423E5	2813.02669	123.93989	-3907.05083
0.86935	1.11299E5	2812.02669	123.59152	-3978.12605
0.86699	1.11176E5	2811.02669	123.24498	-4048.88707
0.86463	1.11053E5	2810.02669	122.90027	-4119.33560
0.86228	1.10931E5	2809.02669	122.55738	-4189.47333
0.85995	1.10808E5	2808.02669	122.21630	-4259.30198
0.85762	1.10686E5	2807.02669	121.87700	-4328.82320
0.85530	1.10565E5	2806.02669	121.53949	-4398.03868
0.85298	1.10444E5	2805.02669	121.20375	-4466.95008
0.85068	1.10323E5	2804.02669	120.86976	-4535.55903
0.84839	1.10202E5	2803.02669	120.53752	-4603.86718
0.84610	1.10082E5	2802.02669	120.20702	-4671.87615
0.84382	1.09962E5	2801.02669	119.87825	-4739.58756
0.84155	1.09843E5	2800.02669	119.55118	-4807.00302
0.83929	1.09723E5	2799.02669	119.22582	-4874.12412
0.83704	1.09605E5	2798.02669	118.90215	-4940.95245
0.83479	1.09486E5	2797.02669	118.58017	-5007.48958
0.83256	1.09368E5	2796.02669	118.25985	-5073.73707
0.83033	1.09250E5	2795.02669	117.94119	-5139.69649
0.82811	1.09132E5	2794.02669	117.62418	-5205.36937
0.82590	1.09015E5	2793.02669	117.30881	-5270.75725
0.82370	1.08898E5	2792.02669	116.99507	-5335.86166
0.82150	1.08781E5	2791.02669	116.68295	-5400.68412
0.81931	1.08665E5	2790.02669	116.37243	-5465.22612
0.81713	1.08549E5	2789.02669	116.06351	-5529.48916
0.81496	1.08433E5	2788.02669	115.75618	-5593.47474
0.81280	1.08317E5	2787.02669	115.45042	-5657.18432
0.81064	1.08202E5	2786.02669	115.14623	-5720.61938
0.80850	1.08087E5	2785.02669	114.84360	-5783.78138
0.80636	1.07973E5	2784.02669	114.54252	-5846.67176
0.80422	1.07859E5	2783.02669	114.24297	-5909.29196
0.80210	1.07745E5	2782.02669	113.94496	-5971.64342
0.79998	1.07631E5	2781.02669	113.64846	-6033.72756
0.79787	1.07518E5	2780.02669	113.35347	-6095.54579
0.79577	1.07405E5	2779.02669	113.05998	-6157.09952
0.79368	1.07292E5	2778.02669	112.76798	-6218.39014
0.79159	1.07179E5	2777.02669	112.47746	-6279.41903
0.78951	1.07067E5	2776.02669	112.18841	-6340.18759
0.78744	1.06955E5	2775.02669	111.90083	-6400.69716
0.78538	1.06844E5	2774.02669	111.61469	-6460.94913
0.78332	1.06732E5	2773.02669	111.33001	-6520.94483
0.78127	1.06621E5	2772.02669	111.04675	-6580.68561
0.77923	1.06511E5	2771.02669	110.76493	-6640.17282
