Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.43348E5	3300.21945	62.63025	0.00000
0.99996	1.43342E5	3300.12382	62.63025	-1.46381
0.99370	1.43024E5	3299.12382	318.60199	-260.79901
0.98749	1.42707E5	3298.12382	316.06003	-517.69405
0.98134	1.42394E5	3297.12382	313.54775	-772.17771
0.97524	1.42083E5	3296.12382	311.06473	-1024.27837
0.96919	1.41774E5	3295.12382	308.61056	-1274.02401
0.96319	1.41468E5	3294.12382	306.18483	-1521.44222
0.95725	1.41164E5	3293.12382	303.78713	-1766.56020
0.95136	1.40863E5	3292.12382	301.41709	-2009.40475
0.94552	1.40564E5	3291.12382	299.07430	-2250.00230
0.93973	1.40267E5	3290.12382	296.75840	-2488.37893
0.93399	1.39973E5	3289.12382	294.46900	-2724.56033
0.92830	1.39680E5	3288.12382	292.20574	-2958.57184
0.92266	1.39390E5	3287.12382	289.96826	-3190.43845
0.91707	1.39103E5	3286.12382	287.75620	-3420.18481
0.91153	1.38817E5	3285.12382	285.56922	-3647.83522
0.90603	1.38534E5	3284.12382	283.40696	-3873.41364
0.90058	1.38252E5	3283.12382	281.26908	-4096.94370
0.89517	1.37973E5	3282.12382	279.15527	-4318.44872
0.88982	1.37696E5	3281.12382	277.06517	-4537.95169
0.88450	1.37421E5	3280.12382	274.99849	-4755.47528
0.87923	1.37148E5	3279.12382	272.95488	-4971.04186
0.87401	1.36877E5	3278.12382	270.93405	-5184.67349
0.86883	1.36608E5	3277.12382	268.93569	-5396.39194
0.86369	1.36341E5	3276.12382	266.95949	-5606.21867
0.85860	1.36076E5	3275.12382	265.00515	-5814.17486
0.85354	1.35813E5	3274.12382	263.07238	-6020.28140
0.84853	1.35552E5	3273.12382	261.16090	-6224.55890
0.84356	1.35293E5	3272.12382	259.27041	-6427.02770
0.83864	1.35035E5	3271.12382	257.40064	-6627.70786
0.83375	1.34780E5	3270.12382	255.55132	-6826.61916
0.82890	1.34526E5	3269.12382	253.72216	-7023.78115
0.82409	1.34274E5	3268.12382	251.91291	-7219.21309
0.81933	1.34024E5	3267.12382	250.12331	-7412.93399
0.81460	1.33776E5	3266.12382	248.35308	-7604.96261
0.80991	1.33529E5	3265.12382	246.60199	-7795.31748
0.80525	1.33284E5	3264.12382	244.86977	-7984.01685
0.80064	1.33041E5	3263.12382	243.15618	-8171.07877
0.79606	1.32800E5	3262.12382	241.46098	-8356.52102
0.79152	1.32560E5	3261.12382	239.78393	-8540.36117
0.78701	1.32322E5	3260.12382	238.12479	-8722.61655
0.78255	1.32085E5	3259.12382	236.48333	-8903.30425
0.77811	1.31850E5	3258.12382	234.85933	-9082.44118
0.77372	1.31617E5	3257.12382	233.25255	-9260.04398
0.76935	1.31386E5	3256.12382	231.66277	-9436.12910
0.76503	1.31155E5	3255.12382	230.08979	-9610.71280
0.76073	1.30927E5	3254.12382	228.53337	-9783.81108
0.75647	1.30700E5	3253.12382	226.99331	-9955.43977
0.75225	1.30474E5	3252.12382	225.46941	-10125.61450
0.74806	1.30250E5	3251.12382	223.96144	-10294.35066
0.74390	1.30028E5	3250.12382	222.46922	-10461.66350
0.73977	1.29807E5	3249.12382	220.99255	-10627.56803
0.73567	1.29587E5	3248.12382	219.53122	-10792.07909
0.73161	1.29369E5	3247.12382	218.08504	-10955.21133
0.72758	1.29153E5	3246.12382	216.65383	-11116.97922
0.72358	1.28938E5	3245.12382	215.23739	-11277.39702
0.71961	1.28724E5	3244.12382	213.83554	-11436.47884
0.71567	1.28511E5	3243.12382	212.44809	-11594.23860
0.71177	1.28300E5	3242.12382	211.07488	-11750.69005
0.70789	1.28090E5	3241.12382	209.71571	-11905.84677
0.70404	1.27882E5	3240.12382	208.37042	-12059.72215
0.70022	1.27675E5	3239.12382	207.03883	-12212.32945
0.69643	1.27469E5	3238.12382	205.72077	-12363.68173
0.69267	1.27265E5	3237.12382	204.41608	-12513.79190
0.68894	1.27062E5	3236.12382	203.12459	-12662.67272
0.68524	1.26860E5	3235.12382	201.84614	-12810.33678
0.68156	1.26659E5	3234.12382	200.58057	-12956.79652
0.67791	1.26460E5	3233.12382	199.32773	-13102.06423
0.67429	1.26262E5	3232.12382	198.08744	-13246.15203
0.67070	1.26065E5	3231.12382	196.85958	-13389.07192
0.66713	1.25869E5	3230.12382	195.64397	-13530.83573
0.66359	1.25675E5	3229.12382	194.44048	-13671.45517
0.66008	1.25482E5	3228.12382	193.24896	-13810.94177
0.65659	1.25290E5	3227.12382	192.06925	-13949.30696
0.65313	1.25099E5	3226.12382	190.90123	-14086.56200
0.64970	1.24909E5	3225.12382	189.74475	-14222.71805
0.64629	1.24720E5	3224.12382	188.59967	-14357.78608
0.64290	1.24533E5	3223.12382	187.46585	-14491.77699
0.63954	1.24347E5	3222.12382	186.34316	-14624.70150
0.63621	1.24161E5	3221.12382	185.23147	-14756.57023
0.63290	1.23977E5	3220.12382	184.13064	-14887.39366
0.62961	1.23794E5	3219.12382	183.04055	-15017.18215
0.62635	1.23612E5	3218.12382	181.96107	-15145.94593
0.62311	1.23431E5	3217.12382	180.89207	-15273.69511
0.61990	1.23252E5	3216.12382	179.83343	-15400.43970
0.61671	1.23073E5	3215.12382	178.78503	-15526.18955
0.61354	1.22895E5	3214.12382	177.74675	-15650.95444
0.61039	1.22718E5	3213.12382	176.71847	-15774.74400
0.60727	1.22543E5	3212.12382	175.70007	-15897.56775
0.60417	1.22368E5	3211.12382	174.69143	-16019.43513
0.60109	1.22194E5	3210.12382	173.69244	-16140.35542
0.59804	1.22021E5	3209.12382	172.70300	-16260.33783
0.59500	1.21850E5	3208.12382	171.72298	-16379.39146
0.59199	1.21679E5	3207.12382	170.75229	-16497.52527
0.58900	1.21509E5	3206.12382	169.79080	-16614.74815
0.58603	1.21340E5	3205.12382	168.83842	-16731.06888
0.58308	1.21172E5	3204.12382	167.89505	-16846.49614
0.58016	1.21006E5	3203.12382	166.96056	-16961.03848
0.57725	1.20839E5	3202.12382	166.03488	-17074.70439
0.57436	1.20674E5	3201.12382	165.11788	-17187.50225
0.57150	1.20510E5	3200.12382	164.20948	-17299.44034
0.56865	1.20347E5	3199.12382	163.30958	-17410.52683
0.56582	1.20184E5	3198.12382	162.41808	-17520.76983
0.56302	1.20023E5	3197.12382	161.53488	-17630.17733
0.56023	1.19862E5	3196.12382	160.65990	-17738.75724
0.55746	1.19702E5	3195.12382	159.79302	-17846.51738
