Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.01154E5	2545.33584	48.64691	0.00000
0.99999	1.01150E5	2545.24022	48.64691	-0.31635
0.99774	1.01041E5	2544.24022	108.91308	-56.47215
0.99550	1.00932E5	2543.24022	108.69279	-112.43511
0.99326	1.00823E5	2542.24022	108.47339	-168.20604
0.99103	1.00715E5	2541.24022	108.25489	-223.78580
0.98881	1.00607E5	2540.24022	108.03728	-279.17520
0.98659	1.00499E5	2539.24022	107.82055	-334.37509
0.98438	1.00392E5	2538.24022	107.60470	-389.38628
0.98217	1.00284E5	2537.24022	107.38972	-444.20958
0.97997	1.00177E5	2536.24022	107.17562	-498.84582
0.97778	1.00070E5	2535.24022	106.96238	-553.29581
0.97559	99963.45911	2534.24022	106.75001	-607.56035
0.97340	99856.92062	2533.24022	106.53849	-661.64025
0.97123	99750.59279	2532.24022	106.32783	-715.53630
0.96906	99644.47477	2531.24022	106.11802	-769.24930
0.96689	99538.56572	2530.24022	105.90905	-822.78004
0.96473	99432.86479	2529.24022	105.70093	-876.12931
0.96258	99327.37115	2528.24022	105.49364	-929.29790
0.96043	99222.08397	2527.24022	105.28718	-982.28658
0.95829	99117.00241	2526.24022	105.08156	-1035.09612
0.95615	99012.12565	2525.24022	104.87676	-1087.72731
0.95402	98907.45287	2524.24022	104.67278	-1140.18090
0.95189	98802.98326	2523.24022	104.46962	-1192.45767
0.94977	98698.71599	2522.24022	104.26727	-1244.55838
0.94766	98594.65026	2521.24022	104.06573	-1296.48378
0.94555	98490.78527	2520.24022	103.86499	-1348.23462
0.94344	98387.12021	2519.24022	103.66506	-1399.81166
0.94135	98283.65429	2518.24022	103.46592	-1451.21564
0.93925	98180.38672	2517.24022	103.26757	-1502.44731
0.93717	98077.31670	2516.24022	103.07002	-1553.50740
0.93508	97974.44345	2515.24022	102.87325	-1604.39666
0.93301	97871.76619	2514.24022	102.67726	-1655.11580
0.93094	97769.28413	2513.24022	102.48205	-1705.66557
0.92887	97666.99651	2512.24022	102.28762	-1756.04669
0.92681	97564.90256	2511.24022	102.09395	-1806.25987
0.92476	97463.00151	2510.24022	101.90105	-1856.30585
0.92271	97361.29259	2509.24022	101.70892	-1906.18532
0.92066	97259.77504	2508.24022	101.51754	-1955.89901
0.91862	97158.44812	2507.24022	101.32692	-2005.44762
0.91659	97057.31107	2506.24022	101.13705	-2054.83185
0.91456	96956.36313	2505.24022	100.94793	-2104.05242
0.91254	96855.60357	2504.24022	100.75956	-2153.11001
0.91052	96755.03165	2503.24022	100.57192	-2202.00532
0.90851	96654.64662	2502.24022	100.38503	-2250.73904
0.90650	96554.44776	2501.24022	100.19886	-2299.31187
0.90450	96454.43432	2500.24022	100.01343	-2347.72448
0.90250	96354.60560	2499.24022	99.82873	-2395.97756
0.90051	96254.96085	2498.24022	99.64475	-2444.07178
0.89852	96155.49937	2497.24022	99.46148	-2492.00782
0.89654	96056.22043	2496.24022	99.27894	-2539.78636
0.89456	95957.12332	2495.24022	99.09711	-2587.40806
0.89259	95858.20733	2494.24022	98.91599	-2634.87359
0.89062	95759.47176	2493.24022	98.73557	-2682.18361
0.88866	95660.91590	2492.24022	98.55586	-2729.33878
0.88670	95562.53906	2491.24022	98.37685	-2776.33976
0.88475	95464.34053	2490.24022	98.19853	-2823.18720
0.88280	95366.31962	2489.24022	98.02091	-2869.88176
0.88086	95268.47565	2488.24022	97.84397	-2916.42407
0.87892	95170.80792	2487.24022	97.66773	-2962.81478
0.87698	95073.31576	2486.24022	97.49216	-3009.05454
0.87506	94975.99848	2485.24022	97.31728	-3055.14398
0.87313	94878.85540	2484.24022	97.14307	-3101.08375
0.87121	94781.88586	2483.24022	96.96954	-3146.87446
0.86930	94685.08918	2482.24022	96.79668	-3192.51676
0.86739	94588.46470	2481.24022	96.62449	-3238.01126
0.86549	94492.01174	2480.24022	96.45296	-3283.35860
0.86359	94395.72965	2479.24022	96.28209	-3328.55939
0.86169	94299.61778	2478.24022	96.11187	-3373.61425
0.85980	94203.67546	2477.24022	95.94232	-3418.52379
0.85792	94107.90205	2476.24022	95.77341	-3463.28864
0.85603	94012.29689	2475.24022	95.60516	-3507.90940
0.85416	93916.85934	2474.24022	95.43755	-3552.38667
0.85229	93821.58876	2473.24022	95.27058	-3596.72106
0.85042	93726.48451	2472.24022	95.10425	-3640.91318
0.84856	93631.54594	2471.24022	94.93856	-3684.96362
0.84670	93536.77243	2470.24022	94.77351	-3728.87297
0.84484	93442.16335	2469.24022	94.60908	-3772.64183
0.84299	93347.71807	2468.24022	94.44528	-3816.27079
0.84115	93253.43596	2467.24022	94.28211	-3859.76044
0.83931	93159.31639	2466.24022	94.11956	-3903.11137
0.83747	93065.35876	2465.24022	93.95763	-3946.32415
0.83564	92971.56245	2464.24022	93.79632	-3989.39936
0.83381	92877.92683	2463.24022	93.63561	-4032.33759
0.83199	92784.45131	2462.24022	93.47552	-4075.13941
0.83017	92691.13527	2461.24022	93.31604	-4117.80539
0.82836	92597.97810	2460.24022	93.15717	-4160.33610
0.82655	92504.97921	2459.24022	92.99889	-4202.73210
0.82475	92412.13799	2458.24022	92.84122	-4244.99397
0.82295	92319.45385	2457.24022	92.68414	-4287.12226
0.82115	92226.92620	2456.24022	92.52765	-4329.11754
0.81936	92134.55444	2455.24022	92.37176	-4370.98035
