Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.40417E5	3241.81670	60.09159	0.00000
0.99997	1.40411E5	3241.72108	60.09159	-1.26426
0.99444	1.40130E5	3240.72108	281.55594	-225.31751
0.98896	1.39850E5	3239.72108	279.62561	-447.52085
0.98352	1.39572E5	3238.72108	277.71497	-667.89338
0.97812	1.39297E5	3237.72108	275.82378	-886.45393
0.97276	1.39023E5	3236.72108	273.95180	-1103.22114
0.96744	1.38750E5	3235.72108	272.09880	-1318.21337
0.96217	1.38480E5	3234.72108	270.26453	-1531.44880
0.95693	1.38212E5	3233.72108	268.44877	-1742.94535
0.95173	1.37945E5	3232.72108	266.65129	-1952.72074
0.94657	1.37680E5	3231.72108	264.87188	-2160.79247
0.94146	1.37417E5	3230.72108	263.11030	-2367.17781
0.93637	1.37156E5	3229.72108	261.36635	-2571.89385
0.93133	1.36896E5	3228.72108	259.63981	-2774.95745
0.92633	1.36638E5	3227.72108	257.93047	-2976.38526
0.92136	1.36382E5	3226.72108	256.23813	-3176.19375
0.91643	1.36127E5	3225.72108	254.56257	-3374.39916
0.91154	1.35874E5	3224.72108	252.90359	-3571.01757
0.90668	1.35623E5	3223.72108	251.26100	-3766.06483
0.90186	1.35374E5	3222.72108	249.63461	-3959.55663
0.89708	1.35126E5	3221.72108	248.02421	-4151.50846
0.89233	1.34879E5	3220.72108	246.42962	-4341.93562
0.88761	1.34634E5	3219.72108	244.85064	-4530.85322
0.88293	1.34391E5	3218.72108	243.28710	-4718.27621
0.87828	1.34149E5	3217.72108	241.73881	-4904.21935
0.87367	1.33909E5	3216.72108	240.20559	-5088.69723
0.86909	1.33670E5	3215.72108	238.68727	-5271.72425
0.86455	1.33433E5	3214.72108	237.18366	-5453.31467
0.86004	1.33197E5	3213.72108	235.69459	-5633.48255
0.85556	1.32963E5	3212.72108	234.21990	-5812.24181
0.85111	1.32731E5	3211.72108	232.75942	-5989.60619
0.84670	1.32499E5	3210.72108	231.31297	-6165.58927
0.84232	1.32269E5	3209.72108	229.88040	-6340.20448
0.83796	1.32041E5	3208.72108	228.46155	-6513.46509
0.83364	1.31814E5	3207.72108	227.05625	-6685.38420
0.82936	1.31588E5	3206.72108	225.66434	-6855.97479
0.82510	1.31364E5	3205.72108	224.28569	-7025.24965
0.82087	1.31141E5	3204.72108	222.92012	-7193.22146
0.81667	1.30919E5	3203.72108	221.56750	-7359.90272
0.81250	1.30699E5	3202.72108	220.22766	-7525.30580
0.80837	1.30480E5	3201.72108	218.90047	-7689.44293
0.80426	1.30263E5	3200.72108	217.58578	-7852.32621
0.80018	1.30046E5	3199.72108	216.28345	-8013.96756
0.79613	1.29831E5	3198.72108	214.99334	-8174.37882
0.79210	1.29618E5	3197.72108	213.71530	-8333.57165
0.78811	1.29405E5	3196.72108	212.44920	-8491.55759
0.78414	1.29194E5	3195.72108	211.19491	-8648.34806
0.78020	1.28984E5	3194.72108	209.95229	-8803.95434
0.77629	1.28775E5	3193.72108	208.72121	-8958.38757
0.77241	1.28568E5	3192.72108	207.50154	-9111.65880
0.76855	1.28362E5	3191.72108	206.29316	-9263.77891
0.76472	1.28156E5	3190.72108	205.09593	-9414.75870
0.76092	1.27953E5	3189.72108	203.90972	-9564.60881
0.75714	1.27750E5	3188.72108	202.73443	-9713.33979
0.75339	1.27548E5	3187.72108	201.56992	-9860.96205
0.74966	1.27348E5	3186.72108	200.41608	-10007.48590
0.74596	1.27149E5	3185.72108	199.27278	-10152.92153
0.74229	1.26950E5	3184.72108	198.13991	-10297.27900
0.73864	1.26753E5	3183.72108	197.01736	-10440.56830
0.73501	1.26557E5	3182.72108	195.90501	-10582.79926
0.73141	1.26363E5	3181.72108	194.80274	-10723.98162
0.72784	1.26169E5	3180.72108	193.71046	-10864.12503
0.72429	1.25976E5	3179.72108	192.62804	-11003.23901
0.72076	1.25785E5	3178.72108	191.55538	-11141.33299
0.71725	1.25594E5	3177.72108	190.49237	-11278.41627
0.71377	1.25405E5	3176.72108	189.43891	-11414.49809
0.71032	1.25216E5	3175.72108	188.39489	-11549.58756
0.70688	1.25029E5	3174.72108	187.36021	-11683.69369
0.70347	1.24843E5	3173.72108	186.33477	-11816.82540
0.70009	1.24657E5	3172.72108	185.31847	-11948.99152
0.69672	1.24473E5	3171.72108	184.31121	-12080.20076
0.69338	1.24290E5	3170.72108	183.31290	-12210.46176
0.69006	1.24108E5	3169.72108	182.32342	-12339.78305
0.68676	1.23926E5	3168.72108	181.34270	-12468.17308
0.68348	1.23746E5	3167.72108	180.37064	-12595.64020
0.68023	1.23566E5	3166.72108	179.40714	-12722.19267
0.67700	1.23388E5	3165.72108	178.45211	-12847.83867
0.67378	1.23210E5	3164.72108	177.50547	-12972.58629
0.67059	1.23034E5	3163.72108	176.56711	-13096.44352
0.66742	1.22858E5	3162.72108	175.63697	-13219.41827
0.66427	1.22684E5	3161.72108	174.71493	-13341.51838
0.66115	1.22510E5	3160.72108	173.80093	-13462.75159
0.65804	1.22337E5	3159.72108	172.89488	-13583.12557
0.65495	1.22165E5	3158.72108	171.99669	-13702.64790
0.65188	1.21994E5	3157.72108	171.10628	-13821.32607
0.64883	1.21823E5	3156.72108	170.22356	-13939.16752
0.64581	1.21654E5	3155.72108	169.34847	-14056.17959
0.64280	1.21486E5	3154.72108	168.48091	-14172.36953
0.63981	1.21318E5	3153.72108	167.62080	-14287.74455
0.63684	1.21151E5	3152.72108	166.76808	-14402.31175
0.63389	1.20985E5	3151.72108	165.92266	-14516.07818
0.63095	1.20820E5	3150.72108	165.08447	-14629.05081
0.62804	1.20656E5	3149.72108	164.25343	-14741.23652
0.62515	1.20493E5	3148.72108	163.42947	-14852.64213
0.62227	1.20330E5	3147.72108	162.61252	-14963.27441
0.61941	1.20168E5	3146.72108	161.80249	-15073.14002
0.61657	1.20007E5	3145.72108	160.99933	-15182.24558
0.61375	1.19847E5	3144.72108	160.20296	-15290.59763
0.61095	1.19688E5	3143.72108	159.41331	-15398.20265
0.60816	1.19529E5	3142.72108	158.63031	-15505.06704
0.60539	1.19371E5	3141.72108	157.85389	-15611.19714
0.60264	1.19214E5	3140.72108	157.08399	-15716.59924
0.59991	1.19058E5	3139.72108	156.32054	-15821.27955
0.59719	1.18902E5	3138.72108	155.56347	-15925.24421
0.59449	1.18747E5	3137.72108	154.81273	-16028.49930
0.59181	1.18593E5	3136.72108	154.06823	-16131.05086
0.58914	1.18440E5	3135.72108	153.32993	-16232.90485
0.58649	1.18287E5	3134.72108	152.59776	-16334.06716
0.58386	1.18135E5	3133.72108	151.87166	-16434.54364
0.58124	1.17984E5	3132.72108	151.15156	-16534.34007
0.57864	1.17834E5	3131.72108	150.43740	-16633.46217
0.57606	1.17684E5	3130.72108	149.72914	-16731.91562
0.57349	1.17535E5	3129.72108	149.02670	-16829.70601
0.57093	1.17387E5	3128.72108	148.33002	-16926.83890
0.56840	1.17239E5	3127.72108	147.63906	-17023.31979
0.56588	1.17092E5	3126.72108	146.95376	-17119.15412
0.56337	1.16946E5	3125.72108	146.27405	-17214.34728
0.56088	1.16800E5	3124.72108	145.59988	-17308.90459
0.55840	1.16655E5	3123.72108	144.93120	-17402.83135
0.55594	1.16511E5	3122.72108	144.26795	-17496.13277
0.55350	1.16367E5	3121.72108	143.61008	-17588.81402
0.55106	1.16225E5	3120.72108	142.95754	-17680.88025
0.54865	1.16082E5	3119.72108	142.31027	-17772.33650
0.54625	1.15941E5	3118.72108	141.66822	-17863.18782
0.54386	1.15799E5	3117.72108	141.03134	-17953.43917
0.54149	1.15659E5	3116.72108	140.39958	-18043.09548
0.53913	1.15519E5	3115.72108	139.77289	-18132.16162
0.53678	1.15380E5	3114.72108	139.15122	-18220.64242
0.53445	1.15242E5	3113.72108	138.53452	-18308.54265
