Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	89566.77240	2305.22743	50.88228	0.00000
0.99998	89561.90679	2305.13181	50.88228	-0.40120
0.99675	89437.79810	2304.13181	124.10869	-71.88523
0.99352	89313.84548	2303.13181	123.95262	-143.24625
0.99029	89190.04777	2302.13181	123.79771	-214.48541
0.98707	89066.40383	2301.13181	123.64394	-285.60384
0.98385	88942.91248	2300.13181	123.49134	-356.60270
0.98063	88819.57259	2299.13181	123.33990	-427.48313
0.97742	88696.38296	2298.13181	123.18962	-498.24629
0.97421	88573.34245	2297.13181	123.04051	-568.89334
0.97100	88450.44988	2296.13181	122.89257	-639.42543
0.96779	88327.70407	2295.13181	122.74581	-709.84373
0.96459	88205.10384	2294.13181	122.60023	-780.14942
0.96139	88082.64801	2293.13181	122.45582	-850.34367
0.95819	87960.33541	2292.13181	122.31261	-920.42766
0.95500	87838.16482	2291.13181	122.17058	-990.40256
0.95180	87716.13506	2290.13181	122.02976	-1060.26958
0.94861	87594.24494	2289.13181	121.89013	-1130.02991
0.94542	87472.49324	2288.13181	121.75170	-1199.68474
0.94224	87350.87875	2287.13181	121.61449	-1269.23527
0.93905	87229.40027	2286.13181	121.47848	-1338.68273
0.93587	87108.05657	2285.13181	121.34370	-1408.02833
0.93269	86986.84642	2284.13181	121.21014	-1477.27328
0.92952	86865.76861	2283.13181	121.07782	-1546.41883
0.92634	86744.82189	2282.13181	120.94672	-1615.46619
0.92317	86624.00501	2281.13181	120.81687	-1684.41661
0.92000	86503.31675	2280.13181	120.68827	-1753.27134
0.91683	86382.75583	2279.13181	120.56092	-1822.03164
0.91366	86262.32100	2278.13181	120.43483	-1890.69876
0.91050	86142.01100	2277.13181	120.31000	-1959.27397
0.90734	86021.82454	2276.13181	120.18645	-2027.75855
0.90417	85901.76036	2275.13181	120.06418	-2096.15378
0.90101	85781.81716	2274.13181	119.94320	-2164.46095
0.89786	85661.99364	2273.13181	119.82351	-2232.68136
0.89470	85542.28851	2272.13181	119.70513	-2300.81633
0.89154	85422.70046	2271.13181	119.58805	-2368.86715
0.88839	85303.22817	2270.13181	119.47230	-2436.83517
0.88524	85183.87030	2269.13181	119.35786	-2504.72171
0.88209	85064.62553	2268.13181	119.24477	-2572.52812
0.87894	84945.49252	2267.13181	119.13302	-2640.25574
0.87579	84826.46990	2266.13181	119.02262	-2707.90594
0.87264	84707.55631	2265.13181	118.91358	-2775.48010
0.86949	84588.75040	2264.13181	118.80592	-2842.97959
0.86635	84470.05076	2263.13181	118.69963	-2910.40580
0.86320	84351.45602	2262.13181	118.59474	-2977.76015
0.86006	84232.96477	2261.13181	118.49125	-3045.04404
0.85692	84114.57559	2260.13181	118.38918	-3112.25890
0.85377	83996.28707	2259.13181	118.28852	-3179.40617
0.85063	83878.09777	2258.13181	118.18930	-3246.48730
0.84749	83760.00624	2257.13181	118.09153	-3313.50375
0.84435	83642.01102	2256.13181	117.99522	-3380.45699
0.84121	83524.11064	2255.13181	117.90038	-3447.34852
0.83807	83406.30363	2254.13181	117.80702	-3514.17983
0.83493	83288.58847	2253.13181	117.71515	-3580.95244
0.83179	83170.96367	2252.13181	117.62480	-3647.66788
0.82865	83053.42770	2251.13181	117.53597	-3714.32768
0.82552	82935.97903	2250.13181	117.44868	-3780.93342
0.82238	82818.61609	2249.13181	117.36294	-3847.48667
0.81924	82701.33733	2248.13181	117.27876	-3913.98900
0.81610	82584.14116	2247.13181	117.19617	-3980.44204
0.81296	82467.02599	2246.13181	117.11518	-4046.84740
0.80982	82349.99019	2245.13181	117.03579	-4113.20671
0.80668	82233.03215	2244.13181	116.95804	-4179.52164
0.80354	82116.15020	2243.13181	116.88194	-4245.79387
0.80040	81999.34270	2242.13181	116.80751	-4312.02508
0.79726	81882.60795	2241.13181	116.73475	-4378.21698
0.79412	81765.94425	2240.13181	116.66370	-4444.37131
0.79098	81649.34988	2239.13181	116.59437	-4510.48982
0.78783	81532.82310	2238.13181	116.52678	-4576.57428
0.78469	81416.36216	2237.13181	116.46095	-4642.62649
0.78155	81299.96526	2236.13181	116.39690	-4708.64825
0.77840	81183.63061	2235.13181	116.33465	-4774.64141
0.77525	81067.35638	2234.13181	116.27423	-4840.60783
0.77210	80951.14072	2233.13181	116.21566	-4906.54938
0.76895	80834.98176	2232.13181	116.15895	-4972.46798
0.76580	80718.87762	2231.13181	116.10415	-5038.36556
0.76265	80602.82636	2230.13181	116.05126	-5104.24408
0.75949	80486.82605	2229.13181	116.00031	-5170.10553
0.75634	80370.87471	2228.13181	115.95134	-5235.95191
0.75318	80254.97035	2227.13181	115.90436	-5301.78526
0.75002	80139.11094	2226.13181	115.85941	-5367.60766
0.74686	80023.29444	2225.13181	115.81651	-5433.42120
0.74369	79907.51874	2224.13181	115.77569	-5499.22800
0.74053	79791.78175	2223.13181	115.73699	-5565.03024
0.73736	79676.08132	2222.13181	115.70043	-5630.83010
0.73419	79560.41528	2221.13181	115.66605	-5696.62981
0.73101	79444.78140	2220.13181	115.63387	-5762.43162
0.72783	79329.17746	2219.13181	115.60394	-5828.23783
0.72465	79213.60118	2218.13181	115.57629	-5894.05078
0.72147	79098.05023	2217.13181	115.55094	-5959.87282
0.71829	78982.52228	2216.13181	115.52795	-6025.70636
0.71510	78867.01493	2215.13181	115.50735	-6091.55386
0.71191	78751.52574	2214.13181	115.48918	-6157.41779
0.70871	78636.05226	2213.13181	115.47348	-6223.30068
0.70551	78520.59198	2212.13181	115.46029	-6289.20512
0.70231	78405.14233	2211.13181	115.44965	-6355.13370
0.69910	78289.70071	2210.13181	115.44161	-6421.08910
0.69589	78174.26449	2209.13181	115.43622	-6487.07403
0.69267	78058.83097	2208.13181	115.43352	-6553.09125
0.68946	77943.39740	2207.13181	115.43357	-6619.14355
0.68623	77827.96100	2206.13181	115.43640	-6685.23382
0.68300	77712.51892	2205.13181	115.44208	-6751.36496
0.67977	77597.06826	2204.13181	115.45066	-6817.53994
0.67653	77481.60606	2203.13181	115.46220	-6883.76179
0.67329	77366.12931	2202.13181	115.47675	-6950.03361
0.67004	77250.63493	2201.13181	115.49437	-7016.35854
0.66679	77135.11980	2200.13181	115.51513	-7082.73979
0.66353	77019.58072	2199.13181	115.53909	-7149.18065
0.66027	76904.01441	2198.13181	115.56631	-7215.68445
0.65700	76788.41755	2197.13181	115.59686	-7282.25462
0.65372	76672.78674	2196.13181	115.63082	-7348.89465
0.65044	76557.11849	2195.13181	115.66825	-7415.60810
0.64715	76441.40925	2194.13181	115.70924	-7482.39861
0.64385	76325.65540	2193.13181	115.75385	-7549.26990
0.64055	76209.85321	2192.13181	115.80218	-7616.22578
0.63724	76093.99890	2191.13181	115.85431	-7683.27014
0.63392	75978.08858	2190.13181	115.91032	-7750.40696
0.63060	75862.11828	2189.13181	115.97031	-7817.64032
0.62727	75746.08392	2188.13181	116.03436	-7884.97438
0.62393	75629.98134	2187.13181	116.10258	-7952.41341
0.62058	75513.80627	2186.13181	116.17507	-8019.96179
0.61722	75397.55434	2185.13181	116.25193	-8087.62399
0.61386	75281.22108	2184.13181	116.33326	-8155.40461
0.61048	75164.80188	2183.13181	116.41920	-8223.30835
0.60710	75048.29701	2182.13181	116.50487	-8291.33867
0.60371	74931.70477	2181.13181	116.59223	-8359.50334
0.60031	74815.02148	2180.13181	116.68329	-8427.80612
0.59690	74698.24188	2179.13181	116.77960	-8496.25230
0.59347	74581.36059	2178.13181	116.88129	-8564.84731
0.59004	74464.37207	2177.13181	116.98852	-8633.59670
0.58660	74347.27064	2176.13181	117.10143	-8702.50620
0.58314	74230.05046	2175.13181	117.22018	-8771.58171
0.57968	74112.70553	2174.13181	117.34494	-8840.82925
0.57620	73995.22966	2173.13181	117.47587	-8910.25505
0.57271	73877.61650	2172.13181	117.61315	-8979.86553
0.56921	73759.85952	2171.13181	117.75698	-9049.66725
0.56569	73641.95198	2170.13181	117.90754	-9119.66702
0.56217	73523.88695	2169.13181	118.06503	-9189.87182
0.55863	73405.65727	2168.13181	118.22968	-9260.28885
0.55507	73287.25558	2167.13181	118.40169	-9330.92555
0.55150	73168.67427	2166.13181	118.58131	-9401.78958
0.54792	73049.90551	2165.13181	118.76876	-9472.88886
0.54432	72930.94119	2164.13181	118.96432	-9544.23153
0.54070	72811.77295	2163.13181	119.16824	-9615.82604
0.53707	72692.39216	2162.13181	119.38080	-9687.68111
0.53342	72572.78987	2161.13181	119.60229	-9759.80573
0.52976	72452.95685	2160.13181	119.83302	-9832.20924
0.52607	72332.88354	2159.13181	120.07331	-9904.90127
0.52237	72212.56004	2158.13181	120.32350	-9977.89181
0.51865	72091.97610	2157.13181	120.58394	-10051.19120
0.51491	71971.12109	2156.13181	120.85501	-10124.81017
0.51116	71849.98400	2155.13181	121.13710	-10198.75982
0.50738	71728.55338	2154.13181	121.43061	-10273.05170
