Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.54053E5	3464.19279	79.58078	-2.91038E-11
0.99994	1.54046E5	3464.09717	79.58078	-2.86451
0.98899	1.53478E5	3463.09717	567.86071	-509.48510
0.97821	1.52918E5	3462.09717	559.73324	-1008.14064
0.96759	1.52366E5	3461.09717	551.76598	-1498.98895
0.95714	1.51822E5	3460.09717	543.95512	-1982.18412
0.94684	1.51286E5	3459.09717	536.29692	-2457.87652
0.93669	1.50757E5	3458.09717	528.78780	-2926.21299
0.92670	1.50236E5	3457.09717	521.42422	-3387.33689
0.91685	1.49722E5	3456.09717	514.20277	-3841.38819
0.90715	1.49215E5	3455.09717	507.12013	-4288.50360
0.89759	1.48714E5	3454.09717	500.17308	-4728.81663
0.88817	1.48221E5	3453.09717	493.35846	-5162.45769
0.87889	1.47734E5	3452.09717	486.67321	-5589.55417
0.86974	1.47254E5	3451.09717	480.11437	-6010.23054
0.86072	1.46781E5	3450.09717	473.67905	-6424.60837
0.85184	1.46313E5	3449.09717	467.36441	-6832.80650
0.84308	1.45852E5	3448.09717	461.16772	-7234.94102
0.83445	1.45397E5	3447.09717	455.08632	-7631.12542
0.82594	1.44948E5	3446.09717	449.11760	-8021.47062
0.81755	1.44505E5	3445.09717	443.25903	-8406.08502
0.80928	1.44067E5	3444.09717	437.50816	-8785.07461
0.80113	1.43635E5	3443.09717	431.86258	-9158.54301
0.79309	1.43209E5	3442.09717	426.31997	-9526.59155
0.78516	1.42788E5	3441.09717	420.87803	-9889.31928
0.77734	1.42372E5	3440.09717	415.53456	-10246.82309
0.76963	1.41962E5	3439.09717	410.28741	-10599.19775
0.76202	1.41557E5	3438.09717	405.13446	-10946.53592
0.75453	1.41157E5	3437.09717	400.07366	-11288.92827
0.74713	1.40762E5	3436.09717	395.10303	-11626.46349
0.73983	1.40372E5	3435.09717	390.22061	-11959.22834
0.73264	1.39986E5	3434.09717	385.42450	-12287.30772
0.72554	1.39606E5	3433.09717	380.71286	-12610.78470
0.71853	1.39229E5	3432.09717	376.08389	-12929.74059
0.71162	1.38858E5	3431.09717	371.53582	-13244.25493
0.70480	1.38491E5	3430.09717	367.06695	-13554.40561
0.69807	1.38128E5	3429.09717	362.67559	-13860.26885
0.69144	1.37770E5	3428.09717	358.36013	-14161.91925
0.68489	1.37416E5	3427.09717	354.11897	-14459.42988
0.67842	1.37066E5	3426.09717	349.95056	-14752.87226
0.67204	1.36720E5	3425.09717	345.85339	-15042.31640
0.66575	1.36378E5	3424.09717	341.82598	-15327.83088
0.65953	1.36040E5	3423.09717	337.86689	-15609.48287
