Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.66131E5	3651.97737	232.47258	-2.91038E-11
0.99967	1.66108E5	3651.88174	232.47258	-17.09548
0.94161	1.63075E5	3650.88174	3033.81561	-2983.04485
0.88815	1.60278E5	3649.88174	2796.96314	-5713.06867
0.83882	1.57694E5	3648.88174	2583.64334	-8230.62720
0.79322	1.55303E5	3647.88174	2391.06821	-10556.39994
0.75101	1.53086E5	3646.88174	2216.83115	-12708.66610
0.71185	1.51027E5	3645.88174	2058.84807	-14703.62645
0.67549	1.49112E5	3644.88174	1915.30862	-16555.67639
0.64166	1.47327E5	3643.88174	1784.63555	-18277.63847
0.61014	1.45662E5	3642.88174	1665.45084	-19880.96117
0.58074	1.44105E5	3641.88174	1556.54719	-21375.88917
0.55327	1.42648E5	3640.88174	1456.86417	-22771.60989
0.52759	1.41283E5	3639.88174	1365.46797	-24076.37974
0.50353	1.40001E5	3638.88174	1281.53430	-25297.63337
0.48097	1.38797E5	3637.88174	1204.33386	-26442.07845
0.45980	1.37664E5	3636.88174	1133.21996	-27515.77796
0.43990	1.36596E5	3635.88174	1067.61789	-28524.22208
0.42118	1.35589E5	3634.88174	1007.01586	-29472.39087
0.40356	1.34638E5	3633.88174	950.95721	-30364.80924
0.38694	1.33739E5	3632.88174	899.03365	-31205.59520
0.37126	1.32888E5	3631.88174	850.87947	-31998.50235
0.35646	1.32082E5	3630.88174	806.16651	-32746.95723
0.34246	1.31318E5	3629.88174	764.59976	-33454.09246
0.32922	1.30592E5	3628.88174	725.91359	-34122.77598
0.31668	1.29902E5	3627.88174	689.86842	-34755.63700
0.30479	1.29246E5	3626.88174	656.24781	-35355.08914
0.29352	1.28621E5	3625.88174	624.85594	-35923.35091
0.28282	1.28025E5	3624.88174	595.51536	-36462.46406
0.27266	1.27457E5	3623.88174	568.06505	-36974.30994
0.26300	1.26915E5	3622.88174	542.35869	-37460.62416
0.25381	1.26396E5	3621.88174	518.26311	-37923.00970
0.24506	1.25901E5	3620.88174	495.65699	-38362.94869
0.23672	1.25426E5	3619.88174	474.42963	-38781.81304
0.22878	1.24972E5	3618.88174	454.47991	-39180.87394
0.22120	1.24536E5	3617.88174	435.71532	-39561.31046
0.21396	1.24118E5	3616.88174	418.05117	-39924.21735
0.20706	1.23717E5	3615.88174	401.40979	-40270.61202
0.20046	1.23331E5	3614.88174	385.71992	-40601.44094
0.19415	1.22960E5	3613.88174	370.91606	-40917.58534
0.18811	1.22603E5	3612.88174	356.93796	-41219.86652
0.18233	1.22259E5	3611.88174	343.73016	-41509.05053
0.17679	1.21928E5	3610.88174	331.24153	-41785.85252
0.17149	1.21609E5	3609.88174	319.42488	-42050.94071
0.16641	1.21301E5	3608.88174	308.23664	-42304.93992
0.16153	1.21003E5	3607.88174	297.63654	-42548.43490
0.15685	1.20715E5	3606.88174	287.58730	-42781.97330
0.15236	1.20437E5	3605.88174	278.05441	-43006.06843
0.14804	1.20168E5	3604.88174	269.00588	-43221.20175
0.14390	1.19908E5	3603.88174	260.41201	-43427.82519
0.13991	1.19656E5	3602.88174	252.24524	-43626.36326
0.13608	1.19411E5	3601.88174	244.47996	-43817.21496
0.13239	1.19174E5	3600.88174	237.09235	-44000.75562
0.12884	1.18944E5	3599.88174	230.06022	-44177.33848
0.12542	1.18721E5	3598.88174	223.36294	-44347.29627
0.12212	1.18504E5	3597.88174	216.98123	-44510.94253
0.11895	1.18293E5	3596.88174	210.89714	-44668.57294
0.11589	1.18088E5	3595.88174	205.09389	-44820.46652
0.11293	1.17888E5	3594.88174	199.55583	-44966.88669
0.11008	1.17694E5	3593.88174	194.26829	-45108.08230
0.10734	1.17505E5	3592.88174	189.21758	-45244.28858
0.10468	1.17320E5	3591.88174	184.39087	-45375.72800
0.10212	1.17140E5	3590.88174	179.77613	-45502.61109
0.09964	1.16965E5	3589.88174	175.36212	-45625.13716
0.09725	1.16794E5	3588.88174	171.13826	-45743.49504
0.09493	1.16627E5	3587.88174	167.09463	-45857.86368
0.09269	1.16464E5	3586.88174	163.22192	-45968.41279
0.09053	1.16304E5	3585.88174	159.51139	-46075.30336
0.08843	1.16148E5	3584.88174	155.95480	-46178.68822
0.08640	1.15996E5	3583.88174	152.54442	-46278.71250
0.08444	1.15846E5	3582.88174	149.27295	-46375.51408
0.08253	1.15700E5	3581.88174	146.13355	-46469.22405
0.08069	1.15557E5	3580.88174	143.11973	-46559.96704
0.07891	1.15417E5	3579.88174	140.22542	-46647.86164
0.07717	1.15279E5	3578.88174	137.44485	-46733.02073
0.07549	1.15145E5	3577.88174	134.77260	-46815.55178
0.07387	1.15012E5	3576.88174	132.20356	-46895.55719
0.07229	1.14883E5	3575.88174	129.73286	-46973.13454
0.07075	1.14755E5	3574.88174	127.35595	-47048.37686
0.06926	1.14630E5	3573.88174	125.06850	-47121.37289
0.06782	1.14507E5	3572.88174	122.86641	-47192.20730
0.06642	1.14387E5	3571.88174	120.74580	-47260.96092
0.06505	1.14268E5	3570.88174	118.70301	-47327.71091
0.06373	1.14151E5	3569.88174	116.73457	-47392.53101
0.06244	1.14036E5	3568.88174	114.83717	-47455.49168
0.06119	1.13923E5	3567.88174	113.00770	-47516.66025
0.05997	1.13812E5	3566.88174	111.24320	-47576.10115
0.05879	1.13703E5	3565.88174	109.54084	-47633.87599
0.05764	1.13595E5	3564.88174	107.89796	-47690.04373
0.05652	1.13488E5	3563.88174	106.31203	-47744.66084
0.05543	1.13384E5	3562.88174	104.78064	-47797.78135
0.05437	1.13280E5	3561.88174	103.30150	-47849.45706
0.05334	1.13178E5	3560.88174	101.87242	-47899.73760
0.05233	1.13078E5	3559.88174	100.49134	-47948.67052
0.05135	1.12979E5	3558.88174	99.15629	-47996.30143
0.05040	1.12881E5	3557.88174	97.86540	-48042.67410
0.04947	1.12784E5	3556.88174	96.61687	-48087.83048
0.04857	1.12689E5	3555.88174	95.40900	-48131.81086
0.04768	1.12595E5	3554.88174	94.24017	-48174.65392
0.04682	1.12502E5	3553.88174	93.10883	-48216.39681
0.04599	1.12410E5	3552.88174	92.01351	-48257.07518
0.04517	1.12319E5	3551.88174	90.95281	-48296.72333
0.04437	1.12229E5	3550.88174	89.92538	-48335.37421
0.04359	1.12140E5	3549.88174	88.92993	-48373.05949
0.04283	1.12052E5	3548.88174	87.96525	-48409.80963
0.04209	1.11965E5	3547.88174	87.03017	-48445.65394
0.04137	1.11879E5	3546.88174	86.12356	-48480.62061
0.04066	1.11793E5	3545.88174	85.24436	-48514.73678
0.03997	1.11709E5	3544.88174	84.39156	-48548.02856
0.03930	1.11625E5	3543.88174	83.56416	-48580.52113
0.03864	1.11543E5	3542.88174	82.76125	-48612.23869
0.03800	1.11461E5	3541.88174	81.98192	-48643.20460
0.03737	1.11379E5	3540.88174	81.22533	-48673.44135
0.03676	1.11299E5	3539.88174	80.49064	-48702.97062
0.03616	1.11219E5	3538.88174	79.77708	-48731.81331
0.03558	1.11140E5	3537.88174	79.08390	-48759.98957
0.03500	1.11062E5	3536.88174	78.41037	-48787.51887
0.03444	1.10984E5	3535.88174	77.75580	-48814.41994
0.03390	1.10907E5	3534.88174	77.11953	-48840.71089
0.03336	1.10830E5	3533.88174	76.50093	-48866.40920
0.03284	1.10754E5	3532.88174	75.89939	-48891.53173
0.03233	1.10679E5	3531.88174	75.31432	-48916.09476
0.03183	1.10604E5	3530.88174	74.74516	-48940.11405
