Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	91893.21019	2339.60059	52.12227	0.00000
0.99998	91888.22600	2339.50497	52.12227	-0.49069
0.99625	91747.80628	2338.50497	140.41972	-87.91483
0.99252	91607.55819	2337.50497	140.24809	-175.20186
0.98879	91467.48011	2336.50497	140.07809	-262.35340
0.98507	91327.57039	2335.50497	139.90972	-349.37106
0.98134	91187.82740	2334.50497	139.74299	-436.25646
0.97763	91048.24949	2333.50497	139.57791	-523.01124
0.97391	90908.83501	2332.50497	139.41449	-609.63703
0.97020	90769.58227	2331.50497	139.25273	-696.13548
0.96649	90630.48963	2330.50497	139.09265	-782.50825
0.96279	90491.55539	2329.50497	138.93424	-868.75700
0.95908	90352.77786	2328.50497	138.77753	-954.88341
0.95538	90214.15535	2327.50497	138.62251	-1040.88917
0.95168	90075.68614	2326.50497	138.46921	-1126.77596
0.94799	89937.36852	2325.50497	138.31762	-1212.54549
0.94429	89799.20077	2324.50497	138.16776	-1298.19948
0.94060	89661.18113	2323.50497	138.01963	-1383.73965
0.93691	89523.30788	2322.50497	137.87326	-1469.16775
0.93323	89385.57924	2321.50497	137.72864	-1554.48552
0.92954	89247.99344	2320.50497	137.58580	-1639.69472
0.92586	89110.54871	2319.50497	137.44473	-1724.79712
0.92218	88973.24325	2318.50497	137.30546	-1809.79452
0.91850	88836.07525	2317.50497	137.16800	-1894.68871
0.91482	88699.04290	2316.50497	137.03235	-1979.48150
0.91115	88562.14436	2315.50497	136.89854	-2064.17473
0.90747	88425.37780	2314.50497	136.76657	-2148.77022
0.90380	88288.74134	2313.50497	136.63646	-2233.26984
0.90013	88152.23312	2312.50497	136.50822	-2317.67545
0.89646	88015.85126	2311.50497	136.38186	-2401.98894
0.89280	87879.59384	2310.50497	136.25741	-2486.21221
0.88913	87743.45896	2309.50497	136.13488	-2570.34717
0.88546	87607.44468	2308.50497	136.01428	-2654.39577
0.88180	87471.54904	2307.50497	135.89563	-2738.35995
0.87814	87335.77009	2306.50497	135.77895	-2822.24168
0.87447	87200.10584	2305.50497	135.66425	-2906.04294
0.87081	87064.55428	2304.50497	135.55156	-2989.76575
0.86715	86929.11341	2303.50497	135.44088	-3073.41212
0.86349	86793.78117	2302.50497	135.33224	-3156.98410
0.85983	86658.55551	2301.50497	135.22566	-3240.48376
0.85618	86523.43435	2300.50497	135.12116	-3323.91318
0.85252	86388.41560	2299.50497	135.01875	-3407.27446
0.84886	86253.49713	2298.50497	134.91847	-3490.56974
0.84520	86118.67681	2297.50497	134.82033	-3573.80117
0.84154	85983.95246	2296.50497	134.72435	-3656.97093
0.83789	85849.32190	2295.50497	134.63056	-3740.08120
0.83423	85714.78292	2294.50497	134.53898	-3823.13422
0.83057	85580.33329	2293.50497	134.44963	-3906.13224
0.82691	85445.97074	2292.50497	134.36255	-3989.07753
0.82326	85311.69298	2291.50497	134.27775	-4071.97239
0.81960	85177.49772	2290.50497	134.19527	-4154.81915
0.81594	85043.38259	2289.50497	134.11513	-4237.62018
0.81228	84909.34524	2288.50497	134.03735	-4320.37786
0.80862	84775.38326	2287.50497	133.96198	-4403.09461
0.80495	84641.49423	2286.50497	133.88903	-4485.77287
0.80129	84507.67569	2285.50497	133.81854	-4568.41513
0.79763	84373.92514	2284.50497	133.75054	-4651.02391
0.79396	84240.24007	2283.50497	133.68507	-4733.60175
0.79030	84106.61791	2282.50497	133.62216	-4816.15123
0.78663	83973.05608	2281.50497	133.56183	-4898.67498
