Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.53427E5	3464.31901	78.85488	0.00000
0.99994	1.53419E5	3464.22339	78.85488	-2.79796
0.98908	1.52861E5	3463.22339	558.38382	-497.74237
0.97839	1.52310E5	3462.22339	550.38045	-984.87558
0.96787	1.51768E5	3461.22339	542.53536	-1464.35299
0.95750	1.51233E5	3460.22339	534.84475	-1936.32628
0.94728	1.50706E5	3459.22339	527.30495	-2400.94351
0.93722	1.50186E5	3458.22339	519.91236	-2858.34921
0.92731	1.49673E5	3457.22339	512.66352	-3308.68448
0.91755	1.49168E5	3456.22339	505.55503	-3752.08707
0.90793	1.48669E5	3455.22339	498.58360	-4188.69153
0.89845	1.48177E5	3454.22339	491.74604	-4618.62923
0.88911	1.47692E5	3453.22339	485.03923	-5042.02847
0.87991	1.47214E5	3452.22339	478.46015	-5459.01459
0.87084	1.46742E5	3451.22339	472.00584	-5869.71001
0.86190	1.46276E5	3450.22339	465.67344	-6274.23436
0.85309	1.45817E5	3449.22339	459.46017	-6672.70449
0.84440	1.45363E5	3448.22339	453.36331	-7065.23459
0.83584	1.44916E5	3447.22339	447.38021	-7451.93625
0.82740	1.44474E5	3446.22339	441.50830	-7832.91855
0.81908	1.44039E5	3445.22339	435.74509	-8208.28808
0.81088	1.43608E5	3444.22339	430.08813	-8578.14903
0.80280	1.43184E5	3443.22339	424.53506	-8942.60327
0.79482	1.42765E5	3442.22339	419.08355	-9301.75041
0.78696	1.42351E5	3441.22339	413.73136	-9655.68780
0.77921	1.41943E5	3440.22339	408.47630	-10004.51068
0.77156	1.41539E5	3439.22339	403.31623	-10348.31216
0.76402	1.41141E5	3438.22339	398.24907	-10687.18333
0.75658	1.40748E5	3437.22339	393.27279	-11021.21325
0.74925	1.40359E5	3436.22339	388.38543	-11350.48906
0.74201	1.39976E5	3435.22339	383.58504	-11675.09602
0.73487	1.39597E5	3434.22339	378.86976	-11995.11751
0.72783	1.39223E5	3433.22339	374.23776	-12310.63514
0.72088	1.38853E5	3432.22339	369.68726	-12621.72876
0.71403	1.38488E5	3431.22339	365.21651	-12928.47651
0.70727	1.38127E5	3430.22339	360.82383	-13230.95486
0.70059	1.37771E5	3429.22339	356.50756	-13529.23866
0.69401	1.37418E5	3428.22339	352.26608	-13823.40119
0.68751	1.37070E5	3427.22339	348.09784	-14113.51415
0.68110	1.36726E5	3426.22339	344.00129	-14399.64776
0.67477	1.36386E5	3425.22339	339.97494	-14681.87077
0.66853	1.36050E5	3424.22339	336.01734	-14960.25050
0.66236	1.35718E5	3423.22339	332.12705	-15234.85285
0.65628	1.35390E5	3422.22339	328.30269	-15505.74237
0.65027	1.35065E5	3421.22339	324.54291	-15772.98229
0.64434	1.34744E5	3420.22339	320.84638	-16036.63452
0.63849	1.34427E5	3419.22339	317.21182	-16296.75972
0.63271	1.34113E5	3418.22339	313.63796	-16553.41729
0.62700	1.33803E5	3417.22339	310.12357	-16806.66544
0.62137	1.33497E5	3416.22339	306.66745	-17056.56120
0.61581	1.33193E5	3415.22339	303.26844	-17303.16045
0.61032	1.32894E5	3414.22339	299.92538	-17546.51793
0.60489	1.32597E5	3413.22339	296.63716	-17786.68730
0.59954	1.32303E5	3412.22339	293.40269	-18023.72115
0.59425	1.32013E5	3411.22339	290.22090	-18257.67100
0.58903	1.31726E5	3410.22339	287.09075	-18488.58738
0.58387	1.31442E5	3409.22339	284.01123	-18716.51979
0.57877	1.31161E5	3408.22339	280.98133	-18941.51678
0.57374	1.30883E5	3407.22339	278.00010	-19163.62593
0.56877	1.30608E5	3406.22339	275.06657	-19382.89391
0.56386	1.30336E5	3405.22339	272.17983	-19599.36644
0.55901	1.30067E5	3404.22339	269.33897	-19813.08841
0.55421	1.29800E5	3403.22339	266.54311	-20024.10378
0.54948	1.29536E5	3402.22339	263.79137	-20232.45570
0.54480	1.29275E5	3401.22339	261.08292	-20438.18649
0.54018	1.29017E5	3400.22339	258.41692	-20641.33764
0.53561	1.28761E5	3399.22339	255.79258	-20841.94985
0.53110	1.28508E5	3398.22339	253.20909	-21040.06306
0.52664	1.28257E5	3397.22339	250.66569	-21235.71644
0.52223	1.28009E5	3396.22339	248.16162	-21428.94843
0.51788	1.27763E5	3395.22339	245.69614	-21619.79672
0.51358	1.27520E5	3394.22339	243.26853	-21808.29833
0.50932	1.27279E5	3393.22339	240.87809	-21994.48955
0.50512	1.27041E5	3392.22339	238.52412	-22178.40602
0.50096	1.26804E5	3391.22339	236.20595	-22360.08270
0.49686	1.26570E5	3390.22339	233.92291	-22539.55391
0.49280	1.26339E5	3389.22339	231.67436	-22716.85332
0.48878	1.26109E5	3388.22339	229.45967	-22892.01401
0.48482	1.25882E5	3387.22339	227.27821	-23065.06842
0.48089	1.25657E5	3386.22339	225.12938	-23236.04842
0.47702	1.25434E5	3385.22339	223.01259	-23404.98528
0.47318	1.25213E5	3384.22339	220.92726	-23571.90972
0.46939	1.24994E5	3383.22339	218.87281	-23736.85189
0.46565	1.24777E5	3382.22339	216.84870	-23899.84140
0.46194	1.24562E5	3381.22339	214.85438	-24060.90731
0.45828	1.24349E5	3380.22339	212.88931	-24220.07819
0.45465	1.24139E5	3379.22339	210.95297	-24377.38207
0.45107	1.23929E5	3378.22339	209.04486	-24532.84649
0.44753	1.23722E5	3377.22339	207.16447	-24686.49850
0.44402	1.23517E5	3376.22339	205.31131	-24838.36468
0.44056	1.23314E5	3375.22339	203.48490	-24988.47112
0.43713	1.23112E5	3374.22339	201.68478	-25136.84346
0.43374	1.22912E5	3373.22339	199.91048	-25283.50690
0.43039	1.22714E5	3372.22339	198.16156	-25428.48617
0.42707	1.22517E5	3371.22339	196.43756	-25571.80560
0.42379	1.22323E5	3370.22339	194.73807	-25713.48908
0.42055	1.22130E5	3369.22339	193.06264	-25853.56008
0.41734	1.21938E5	3368.22339	191.41088	-25992.04168
0.41416	1.21748E5	3367.22339	189.78238	-26128.95655
0.41102	1.21560E5	3366.22339	188.17673	-26264.32696
0.40791	1.21374E5	3365.22339	186.59354	-26398.17483
0.40484	1.21189E5	3364.22339	185.03244	-26530.52167
0.40179	1.21005E5	3363.22339	183.49304	-26661.38864
0.39878	1.20823E5	3362.22339	181.97498	-26790.79655
0.39581	1.20643E5	3361.22339	180.47790	-26918.76583
0.39286	1.20464E5	3360.22339	179.00145	-27045.31660
0.38994	1.20286E5	3359.22339	177.54528	-27170.46860
0.38706	1.20110E5	3358.22339	176.10905	-27294.24127
0.38420	1.19935E5	3357.22339	174.69243	-27416.65372
0.38137	1.19762E5	3356.22339	173.29510	-27537.72473
0.37858	1.19590E5	3355.22339	171.91672	-27657.47276
0.37581	1.19419E5	3354.22339	170.55699	-27775.91599
0.37307	1.19250E5	3353.22339	169.21561	-27893.07229
0.37036	1.19082E5	3352.22339	167.89227	-28008.95921
0.36768	1.18916E5	3351.22339	166.58667	-28123.59404
0.36502	1.18750E5	3350.22339	165.29852	-28236.99377
0.36239	1.18586E5	3349.22339	164.02755	-28349.17514
0.35979	1.18424E5	3348.22339	162.77346	-28460.15456
0.35721	1.18262E5	3347.22339	161.53600	-28569.94824
0.35466	1.18102E5	3346.22339	160.31488	-28678.57208
0.35214	1.17943E5	3345.22339	159.10985	-28786.04173
0.34964	1.17785E5	3344.22339	157.92065	-28892.37261
0.34716	1.17628E5	3343.22339	156.74701	-28997.57987
0.34471	1.17472E5	3342.22339	155.58871	-29101.67842
0.34229	1.17318E5	3341.22339	154.44548	-29204.68294
0.33989	1.17165E5	3340.22339	153.31710	-29306.60786
0.33751	1.17012E5	3339.22339	152.20332	-29407.46740
0.33515	1.16861E5	3338.22339	151.10392	-29507.27555
0.33282	1.16711E5	3337.22339	150.01866	-29606.04606
0.33051	1.16562E5	3336.22339	148.94733	-29703.79249
0.32823	1.16415E5	3335.22339	147.88971	-29800.52816
0.32596	1.16268E5	3334.22339	146.84559	-29896.26620
0.32372	1.16122E5	3333.22339	145.81474	-29991.01952
0.32150	1.15977E5	3332.22339	144.79698	-30084.80085
0.31930	1.15833E5	3331.22339	143.79209	-30177.62271
0.31713	1.15690E5	3330.22339	142.79988	-30269.49741
0.31497	1.15549E5	3329.22339	141.82014	-30360.43709
0.31283	1.15408E5	3328.22339	140.85270	-30450.45369
0.31072	1.15268E5	3327.22339	139.89735	-30539.55899
0.30862	1.15129E5	3326.22339	138.95392	-30627.76455
0.30655	1.14991E5	3325.22339	138.02223	-30715.08178
0.30449	1.14854E5	3324.22339	137.10209	-30801.52191
0.30246	1.14718E5	3323.22339	136.19333	-30887.09601
0.30044	1.14582E5	3322.22339	135.29577	-30971.81495
0.29844	1.14448E5	3321.22339	134.40926	-31055.68947
0.29646	1.14314E5	3320.22339	133.53362	-31138.73013
0.29450	1.14182E5	3319.22339	132.66868	-31220.94732
0.29256	1.14050E5	3318.22339	131.81430	-31302.35131
0.29063	1.13919E5	3317.22339	130.97031	-31382.95218
0.28873	1.13789E5	3316.22339	130.13656	-31462.75987
0.28684	1.13659E5	3315.22339	129.31289	-31541.78418
0.28497	1.13531E5	3314.22339	128.49916	-31620.03475
0.28311	1.13403E5	3313.22339	127.69521	-31697.52109
0.28127	1.13276E5	3312.22339	126.90092	-31774.25257
0.27945	1.13150E5	3311.22339	126.11612	-31850.23841
0.27765	1.13025E5	3310.22339	125.34069	-31925.48771
0.27586	1.12900E5	3309.22339	124.57449	-32000.00940
0.27409	1.12777E5	3308.22339	123.81737	-32073.81233
0.27233	1.12653E5	3307.22339	123.06922	-32146.90519
0.27059	1.12531E5	3306.22339	122.32990	-32219.29654
0.26887	1.12410E5	3305.22339	121.59928	-32290.99484
0.26716	1.12289E5	3304.22339	120.87724	-32362.00840
0.26547	1.12169E5	3303.22339	120.16365	-32432.34543
0.26379	1.12049E5	3302.22339	119.45839	-32502.01400
0.26213	1.11930E5	3301.22339	118.76135	-32571.02209
0.26048	1.11812E5	3300.22339	118.07240	-32639.37754
0.25884	1.11695E5	3299.22339	117.39143	-32707.08810
0.25722	1.11578E5	3298.22339	116.71833	-32774.16140
0.25562	1.11462E5	3297.22339	116.05298	-32840.60496
0.25403	1.11347E5	3296.22339	115.39528	-32906.42618
0.25245	1.11232E5	3295.22339	114.74512	-32971.63239
0.25089	1.11118E5	3294.22339	114.10238	-33036.23077
0.24934	1.11004E5	3293.22339	113.46698	-33100.22845
0.24780	1.10891E5	3292.22339	112.83880	-33163.63241
0.24628	1.10779E5	3291.22339	112.21774	-33226.44956
0.24477	1.10668E5	3290.22339	111.60370	-33288.68672
0.24327	1.10557E5	3289.22339	110.99660	-33350.35059
0.24179	1.10446E5	3288.22339	110.39632	-33411.44780
0.24032	1.10336E5	3287.22339	109.80278	-33471.98486
