Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.07830E5	2668.68803	49.17174	0.00000
0.99999	1.07825E5	2668.59240	49.17174	-0.37935
0.99753	1.07705E5	2667.59240	120.57599	-67.69376
0.99509	1.07585E5	2666.59240	120.28738	-134.74962
0.99265	1.07465E5	2665.59240	120.00008	-201.54816
0.99022	1.07345E5	2664.59240	119.71410	-268.09062
0.98779	1.07225E5	2663.59240	119.42942	-334.37820
0.98538	1.07106E5	2662.59240	119.14604	-400.41212
0.98297	1.06987E5	2661.59240	118.86394	-466.19359
0.98057	1.06869E5	2660.59240	118.58313	-531.72381
0.97818	1.06750E5	2659.59240	118.30360	-597.00397
0.97579	1.06632E5	2658.59240	118.02533	-662.03526
0.97342	1.06515E5	2657.59240	117.74833	-726.81886
0.97104	1.06397E5	2656.59240	117.47258	-791.35594
0.96868	1.06280E5	2655.59240	117.19808	-855.64766
0.96633	1.06163E5	2654.59240	116.92481	-919.69520
0.96398	1.06046E5	2653.59240	116.65279	-983.49970
0.96164	1.05930E5	2652.59240	116.38199	-1047.06231
0.95930	1.05814E5	2651.59240	116.11240	-1110.38416
0.95698	1.05698E5	2650.59240	115.84404	-1173.46641
0.95466	1.05583E5	2649.59240	115.57688	-1236.31017
0.95234	1.05467E5	2648.59240	115.31091	-1298.91657
0.95004	1.05352E5	2647.59240	115.04615	-1361.28672
0.94774	1.05237E5	2646.59240	114.78257	-1423.42174
0.94545	1.05123E5	2645.59240	114.52017	-1485.32272
0.94317	1.05009E5	2644.59240	114.25894	-1546.99077
0.94089	1.04895E5	2643.59240	113.99888	-1608.42698
0.93862	1.04781E5	2642.59240	113.73998	-1669.63244
0.93635	1.04667E5	2641.59240	113.48224	-1730.60821
0.93410	1.04554E5	2640.59240	113.22565	-1791.35539
0.93185	1.04441E5	2639.59240	112.97019	-1851.87503
0.92961	1.04328E5	2638.59240	112.71588	-1912.16820
0.92737	1.04216E5	2637.59240	112.46269	-1972.23596
0.92514	1.04104E5	2636.59240	112.21063	-2032.07936
0.92292	1.03992E5	2635.59240	111.95968	-2091.69944
0.92070	1.03880E5	2634.59240	111.70985	-2151.09724
