Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.32269E5	3108.19109	55.01771	0.00000
0.99998	1.32264E5	3108.09546	55.01771	-0.87381
0.99578	1.32053E5	3107.09546	211.15679	-155.81853
0.99161	1.31842E5	3106.09546	210.09386	-309.76103
0.98747	1.31633E5	3105.09546	209.03935	-462.70935
0.98334	1.31425E5	3104.09546	207.99318	-614.67150
0.97925	1.31218E5	3103.09546	206.95528	-765.65539
0.97517	1.31012E5	3102.09546	205.92556	-915.66884
0.97112	1.30808E5	3101.09546	204.90395	-1064.71963
0.96710	1.30604E5	3100.09546	203.89036	-1212.81542
0.96310	1.30401E5	3099.09546	202.88472	-1359.96385
0.95912	1.30199E5	3098.09546	201.88696	-1506.17243
0.95516	1.29998E5	3097.09546	200.89701	-1651.44865
0.95123	1.29798E5	3096.09546	199.91477	-1795.79989
0.94731	1.29599E5	3095.09546	198.94019	-1939.23348
0.94343	1.29401E5	3094.09546	197.97320	-2081.75668
0.93956	1.29204E5	3093.09546	197.01371	-2223.37667
0.93572	1.29008E5	3092.09546	196.06166	-2364.10056
0.93189	1.28813E5	3091.09546	195.11699	-2503.93542
0.92809	1.28619E5	3090.09546	194.17961	-2642.88822
0.92431	1.28426E5	3089.09546	193.24946	-2780.96588
0.92056	1.28233E5	3088.09546	192.32648	-2918.17526
0.91682	1.28042E5	3087.09546	191.41060	-3054.52315
0.91311	1.27851E5	3086.09546	190.50175	-3190.01626
0.90941	1.27662E5	3085.09546	189.59986	-3324.66126
0.90574	1.27473E5	3084.09546	188.70487	-3458.46476
0.90209	1.27285E5	3083.09546	187.81673	-3591.43328
0.89846	1.27098E5	3082.09546	186.93535	-3723.57331
0.89485	1.26912E5	3081.09546	186.06069	-3854.89126
0.89126	1.26727E5	3080.09546	185.19267	-3985.39350
0.88769	1.26543E5	3079.09546	184.33124	-4115.08631
0.88413	1.26359E5	3078.09546	183.47634	-4243.97593
0.88060	1.26177E5	3077.09546	182.62791	-4372.06856
0.87709	1.25995E5	3076.09546	181.78589	-4499.37031
0.87360	1.25814E5	3075.09546	180.95021	-4625.88725
0.87013	1.25634E5	3074.09546	180.12082	-4751.62540
0.86668	1.25454E5	3073.09546	179.29767	-4876.59071
0.86324	1.25276E5	3072.09546	178.48070	-5000.78909
0.85983	1.25098E5	3071.09546	177.66984	-5124.22638
0.85643	1.24921E5	3070.09546	176.86505	-5246.90837
0.85306	1.24745E5	3069.09546	176.06627	-5368.84082
0.84970	1.24570E5	3068.09546	175.27345	-5490.02940
0.84636	1.24396E5	3067.09546	174.48652	-5610.47977
0.84303	1.24222E5	3066.09546	173.70545	-5730.19749
0.83973	1.24049E5	3065.09546	172.93017	-5849.18812
0.83645	1.23877E5	3064.09546	172.16063	-5967.45713
0.83318	1.23705E5	3063.09546	171.39679	-6085.00996
0.82993	1.23535E5	3062.09546	170.63858	-6201.85200
0.82670	1.23365E5	3061.09546	169.88597	-6317.98859
0.82348	1.23196E5	3060.09546	169.13890	-6433.42501
0.82028	1.23027E5	3059.09546	168.39731	-6548.16651
0.81710	1.22860E5	3058.09546	167.66117	-6662.21828
0.81394	1.22693E5	3057.09546	166.93042	-6775.58548
0.81080	1.22527E5	3056.09546	166.20502	-6888.27320
0.80767	1.22361E5	3055.09546	165.48491	-7000.28650
0.80455	1.22196E5	3054.09546	164.77005	-7111.63040
0.80146	1.22032E5	3053.09546	164.06040	-7222.30986
0.79838	1.21869E5	3052.09546	163.35591	-7332.32981
0.79532	1.21706E5	3051.09546	162.65653	-7441.69511
0.79227	1.21544E5	3050.09546	161.96221	-7550.41062
0.78924	1.21383E5	3049.09546	161.27292	-7658.48112
0.78623	1.21222E5	3048.09546	160.58861	-7765.91137
0.78323	1.21062E5	3047.09546	159.90923	-7872.70606
0.78025	1.20903E5	3046.09546	159.23475	-7978.86988
0.77728	1.20745E5	3045.09546	158.56511	-8084.40744
0.77433	1.20587E5	3044.09546	157.90028	-8189.32333
0.77140	1.20430E5	3043.09546	157.24022	-8293.62210
0.76848	1.20273E5	3042.09546	156.58488	-8397.30825
0.76558	1.20117E5	3041.09546	155.93422	-8500.38625
0.76269	1.19962E5	3040.09546	155.28820	-8602.86052
0.75982	1.19807E5	3039.09546	154.64679	-8704.73546
0.75696	1.19653E5	3038.09546	154.00993	-8806.01541
0.75411	1.19500E5	3037.09546	153.37760	-8906.70468
0.75129	1.19347E5	3036.09546	152.74975	-9006.80755
0.74847	1.19195E5	3035.09546	152.12635	-9106.32826
0.74567	1.19043E5	3034.09546	151.50735	-9205.27101
0.74289	1.18892E5	3033.09546	150.89272	-9303.63996
0.74012	1.18742E5	3032.09546	150.28242	-9401.43924
0.73736	1.18592E5	3031.09546	149.67642	-9498.67295
0.73462	1.18443E5	3030.09546	149.07467	-9595.34514
0.73189	1.18295E5	3029.09546	148.47714	-9691.45983
0.72918	1.18147E5	3028.09546	147.88380	-9787.02101
0.72648	1.18000E5	3027.09546	147.29461	-9882.03264
0.72380	1.17853E5	3026.09546	146.70953	-9976.49864
0.72112	1.17707E5	3025.09546	146.12853	-10070.42289
0.71847	1.17561E5	3024.09546	145.55158	-10163.80925
0.71582	1.17416E5	3023.09546	144.97863	-10256.66154
0.71319	1.17272E5	3022.09546	144.40966	-10348.98354
0.71057	1.17128E5	3021.09546	143.84463	-10440.77901
0.70797	1.16985E5	3020.09546	143.28352	-10532.05168
0.70538	1.16842E5	3019.09546	142.72628	-10622.80524
0.70280	1.16700E5	3018.09546	142.17288	-10713.04335
0.70024	1.16558E5	3017.09546	141.62330	-10802.76963
0.69769	1.16417E5	3016.09546	141.07749	-10891.98770
0.69515	1.16277E5	3015.09546	140.53543	-10980.70112
0.69262	1.16137E5	3014.09546	139.99710	-11068.91342
0.69011	1.15997E5	3013.09546	139.46244	-11156.62812
0.68761	1.15858E5	3012.09546	138.93144	-11243.84870
0.68512	1.15720E5	3011.09546	138.40407	-11330.57861
0.68264	1.15582E5	3010.09546	137.88029	-11416.82127
0.68018	1.15445E5	3009.09546	137.36007	-11502.58007
0.67773	1.15308E5	3008.09546	136.84339	-11587.85838
0.67529	1.15171E5	3007.09546	136.33022	-11672.65954
0.67286	1.15036E5	3006.09546	135.82052	-11756.98685
0.67045	1.14900E5	3005.09546	135.31427	-11840.84360
0.66805	1.14766E5	3004.09546	134.81144	-11924.23305
0.66566	1.14631E5	3003.09546	134.31201	-12007.15841
0.66328	1.14497E5	3002.09546	133.81593	-12089.62290
0.66091	1.14364E5	3001.09546	133.32320	-12171.62968
0.65855	1.14231E5	3000.09546	132.83377	-12253.18190
0.65621	1.14099E5	2999.09546	132.34762	-12334.28269
0.65388	1.13967E5	2998.09546	131.86473	-12414.93514
0.65156	1.13836E5	2997.09546	131.38507	-12495.14233
0.64925	1.13705E5	2996.09546	130.90861	-12574.90730
0.64695	1.13574E5	2995.09546	130.43533	-12654.23307
0.64466	1.13444E5	2994.09546	129.96519	-12733.12264
0.64239	1.13315E5	2993.09546	129.49819	-12811.57897
0.64012	1.13186E5	2992.09546	129.03428	-12889.60503
0.63787	1.13057E5	2991.09546	128.57344	-12967.20373
0.63563	1.12929E5	2990.09546	128.11566	-13044.37796
0.63340	1.12801E5	2989.09546	127.66090	-13121.13062
0.63118	1.12674E5	2988.09546	127.20914	-13197.46455
0.62896	1.12548E5	2987.09546	126.76036	-13273.38257
0.62677	1.12421E5	2986.09546	126.31453	-13348.88751
0.62458	1.12295E5	2985.09546	125.87163	-13423.98213
0.62240	1.12170E5	2984.09546	125.43163	-13498.66921
