Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	85601.68001	2244.02186	49.13185	0.00000
0.99999	85596.98177	2243.92623	49.13185	-0.28184
0.99747	85495.06561	2242.92623	101.91616	-50.41905
0.99495	85393.28003	2241.92623	101.78558	-100.45641
0.99243	85291.62437	2240.92623	101.65566	-150.39455
0.98992	85190.09798	2239.92623	101.52639	-200.23414
0.98741	85088.70020	2238.92623	101.39778	-249.97583
0.98490	84987.43037	2237.92623	101.26983	-299.62027
0.98240	84886.28784	2236.92623	101.14253	-349.16812
0.97990	84785.27195	2235.92623	101.01589	-398.62003
0.97740	84684.38204	2234.92623	100.88991	-447.97666
0.97490	84583.61744	2233.92623	100.76459	-497.23867
0.97241	84482.97752	2232.92623	100.63993	-546.40671
0.96992	84382.46159	2231.92623	100.51592	-595.48143
0.96743	84282.06901	2230.92623	100.39258	-644.46351
0.96494	84181.79911	2229.92623	100.26990	-693.35360
0.96246	84081.65123	2228.92623	100.14788	-742.15236
0.95998	83981.62472	2227.92623	100.02652	-790.86045
0.95750	83881.71890	2226.92623	99.90582	-839.47854
0.95502	83781.93312	2225.92623	99.78578	-888.00729
0.95255	83682.26670	2224.92623	99.66641	-936.44737
0.95008	83582.71899	2223.92623	99.54771	-984.79944
0.94761	83483.28933	2222.92623	99.42967	-1033.06417
0.94514	83383.97703	2221.92623	99.31229	-1081.24223
0.94268	83284.78144	2220.92623	99.19559	-1129.33430
0.94021	83185.70189	2219.92623	99.07955	-1177.34103
0.93775	83086.73771	2218.92623	98.96419	-1225.26312
0.93529	82987.88822	2217.92623	98.84949	-1273.10122
0.93284	82889.15275	2216.92623	98.73547	-1320.85603
0.93038	82790.53063	2215.92623	98.62212	-1368.52822
0.92793	82692.02119	2214.92623	98.50944	-1416.11846
0.92548	82593.62375	2213.92623	98.39744	-1463.62745
0.92303	82495.33762	2212.92623	98.28612	-1511.05586
0.92059	82397.16214	2211.92623	98.17548	-1558.40438
0.91814	82299.09662	2210.92623	98.06552	-1605.67370
0.91570	82201.14037	2209.92623	97.95625	-1652.86451
0.91326	82103.29271	2208.92623	97.84765	-1699.97750
0.91082	82005.55297	2207.92623	97.73975	-1747.01337
0.90838	81907.92044	2206.92623	97.63253	-1793.97282
0.90595	81810.39443	2205.92623	97.52600	-1840.85654
0.90352	81712.97427	2204.92623	97.42017	-1887.66523
0.90108	81615.65924	2203.92623	97.31503	-1934.39960
0.89865	81518.44866	2202.92623	97.21058	-1981.06036
0.89623	81421.34182	2201.92623	97.10684	-2027.64821
0.89380	81324.33803	2200.92623	97.00379	-2074.16387
0.89137	81227.43658	2199.92623	96.90145	-2120.60805
0.88895	81130.63677	2198.92623	96.79981	-2166.98147
0.88653	81033.93788	2197.92623	96.69889	-2213.28486
0.88411	80937.33922	2196.92623	96.59867	-2259.51893
0.88169	80840.84005	2195.92623	96.49917	-2305.68441
0.87927	80744.43967	2194.92623	96.40038	-2351.78204
0.87685	80648.13735	2193.92623	96.30231	-2397.81255
0.87444	80551.93238	2192.92623	96.20497	-2443.77667
0.87202	80455.82403	2191.92623	96.10835	-2489.67515
0.86961	80359.81157	2190.92623	96.01246	-2535.50872
0.86720	80263.89426	2189.92623	95.91731	-2581.27815
0.86479	80168.07138	2188.92623	95.82288	-2626.98418
0.86238	80072.34217	2187.92623	95.72920	-2672.62757
0.85997	79976.70591	2186.92623	95.63626	-2718.20907
0.85756	79881.16185	2185.92623	95.54407	-2763.72946
0.85516	79785.70922	2184.92623	95.45262	-2809.18949
0.85275	79690.34729	2183.92623	95.36193	-2854.58996
0.85035	79595.07552	2182.92623	95.27177	-2899.93137
0.84794	79499.89455	2181.92623	95.18097	-2945.21502
0.84554	79404.80519	2180.92623	95.08936	-2990.44146
0.84314	79309.80665	2179.92623	94.99854	-3035.61149
0.84074	79214.89812	2178.92623	94.90853	-3080.72592
0.83834	79120.07879	2177.92623	94.81933	-3125.78556
0.83594	79025.34785	2176.92623	94.73094	-3170.79124
0.83354	78930.70447	2175.92623	94.64337	-3215.74377
0.83114	78836.14784	2174.92623	94.55663	-3260.64400
0.82874	78741.67713	2173.92623	94.47072	-3305.49275
0.82634	78647.29149	2172.92623	94.38564	-3350.29087
0.82395	78552.99009	2171.92623	94.30140	-3395.03920
0.82155	78458.77208	2170.92623	94.21801	-3439.73860
0.81915	78364.63661	2169.92623	94.13547	-3484.38994
0.81676	78270.58283	2168.92623	94.05379	-3528.99407
0.81436	78176.60986	2167.92623	93.97297	-3573.55187
0.81197	78082.71684	2166.92623	93.89302	-3618.06423
0.80957	77988.90288	2165.92623	93.81395	-3662.53203
0.80718	77895.16711	2164.92623	93.73577	-3706.95616
0.80478	77801.50864	2163.92623	93.65848	-3751.33753
0.80239	77707.92656	2162.92623	93.58208	-3795.67705
0.79999	77614.41997	2161.92623	93.50659	-3839.97563
0.79760	77520.98796	2160.92623	93.43201	-3884.23421
0.79520	77427.62961	2159.92623	93.35835	-3928.45371
0.79281	77334.34399	2158.92623	93.28562	-3972.63509
0.79041	77241.13016	2157.92623	93.21383	-4016.77928
0.78802	77147.98718	2156.92623	93.14298	-4060.88725
0.78562	77054.91410	2155.92623	93.07308	-4104.95997
0.78322	76961.90995	2154.92623	93.00415	-4148.99841
0.78083	76868.97377	2153.92623	92.93618	-4193.00357
0.77843	76776.10457	2152.92623	92.86920	-4236.97644
0.77603	76683.30137	2151.92623	92.80320	-4280.91804
0.77363	76590.56316	2150.92623	92.73821	-4324.82937
0.77124	76497.88894	2149.92623	92.67422	-4368.71146
0.76884	76405.27769	2148.92623	92.61125	-4412.56536
0.76644	76312.72838	2147.92623	92.54931	-4456.39212
0.76403	76220.23996	2146.92623	92.48841	-4500.19280
0.76163	76127.81140	2145.92623	92.42857	-4543.96847
0.75923	76035.44161	2144.92623	92.36978	-4587.72021
0.75682	75943.12954	2143.92623	92.31207	-4631.44913
0.75442	75850.87409	2142.92623	92.25545	-4675.15634
0.75201	75758.67416	2141.92623	92.19993	-4718.84296
0.74961	75666.52865	2140.92623	92.14551	-4762.51013
0.74720	75574.43642	2139.92623	92.09223	-4806.15899
