Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.09810E5	2690.57688	50.14312	-1.45519E-11
0.99998	1.09805E5	2690.48126	50.14312	-0.43596
0.99729	1.09674E5	2689.48126	130.89021	-77.85744
0.99461	1.09544E5	2688.48126	130.55681	-154.97603
0.99193	1.09414E5	2687.48126	130.22500	-231.79322
0.98926	1.09284E5	2686.48126	129.89476	-308.31049
0.98660	1.09154E5	2685.48126	129.56609	-384.52933
0.98395	1.09025E5	2684.48126	129.23898	-460.45119
0.98131	1.08896E5	2683.48126	128.91342	-536.07753
0.97868	1.08767E5	2682.48126	128.58940	-611.40981
0.97606	1.08639E5	2681.48126	128.26691	-686.44946
0.97344	1.08511E5	2680.48126	127.94595	-761.19792
0.97083	1.08384E5	2679.48126	127.62649	-835.65661
0.96823	1.08256E5	2678.48126	127.30855	-909.82694
0.96564	1.08129E5	2677.48126	126.99210	-983.71034
0.96306	1.08003E5	2676.48126	126.67714	-1057.30819
0.96049	1.07876E5	2675.48126	126.36367	-1130.62190
0.95792	1.07750E5	2674.48126	126.05166	-1203.65285
0.95536	1.07624E5	2673.48126	125.74112	-1276.40241
0.95281	1.07499E5	2672.48126	125.43203	-1348.87195
0.95027	1.07374E5	2671.48126	125.12440	-1421.06284
0.94774	1.07249E5	2670.48126	124.81820	-1492.97643
0.94521	1.07125E5	2669.48126	124.51343	-1564.61407
0.94269	1.07000E5	2668.48126	124.21009	-1635.97710
0.94018	1.06876E5	2667.48126	123.90817	-1707.06684
0.93768	1.06753E5	2666.48126	123.60765	-1777.88463
0.93519	1.06630E5	2665.48126	123.30853	-1848.43178
0.93270	1.06507E5	2664.48126	123.01080	-1918.70960
0.93022	1.06384E5	2663.48126	122.71446	-1988.71939
0.92775	1.06261E5	2662.48126	122.41949	-2058.46245
0.92529	1.06139E5	2661.48126	122.12590	-2127.94006
0.92284	1.06017E5	2660.48126	121.83366	-2197.15351
0.92039	1.05896E5	2659.48126	121.54278	-2266.10407
0.91795	1.05775E5	2658.48126	121.25325	-2334.79300
0.91552	1.05654E5	2657.48126	120.96506	-2403.22157
0.91309	1.05533E5	2656.48126	120.67819	-2471.39103
0.91068	1.05413E5	2655.48126	120.39265	-2539.30262
0.90827	1.05292E5	2654.48126	120.10843	-2606.95759
0.90587	1.05173E5	2653.48126	119.82552	-2674.35716
0.90347	1.05053E5	2652.48126	119.54391	-2741.50256
0.90109	1.04934E5	2651.48126	119.26360	-2808.39501
0.89871	1.04815E5	2650.48126	118.98457	-2875.03572
0.89633	1.04696E5	2649.48126	118.70683	-2941.42590
0.89397	1.04578E5	2648.48126	118.43036	-3007.56674
0.89161	1.04460E5	2647.48126	118.15516	-3073.45944
0.88926	1.04342E5	2646.48126	117.88122	-3139.10518
0.88692	1.04224E5	2645.48126	117.60853	-3204.50514
0.88458	1.04107E5	2644.48126	117.33709	-3269.66049
0.88226	1.03990E5	2643.48126	117.06689	-3334.57241
0.87993	1.03873E5	2642.48126	116.79792	-3399.24204
0.87762	1.03756E5	2641.48126	116.53018	-3463.67055
0.87531	1.03640E5	2640.48126	116.26366	-3527.85908
0.87301	1.03524E5	2639.48126	115.99835	-3591.80877
0.87072	1.03408E5	2638.48126	115.73425	-3655.52076
0.86843	1.03293E5	2637.48126	115.47135	-3718.99617
0.86615	1.03178E5	2636.48126	115.20964	-3782.23613
0.86388	1.03063E5	2635.48126	114.94912	-3845.24175
0.86162	1.02948E5	2634.48126	114.68978	-3908.01416
0.85936	1.02834E5	2633.48126	114.43162	-3970.55444
0.85710	1.02719E5	2632.48126	114.17462	-4032.86370
0.85486	1.02606E5	2631.48126	113.91878	-4094.94303
0.85262	1.02492E5	2630.48126	113.66410	-4156.79352
0.85039	1.02378E5	2629.48126	113.41057	-4218.41625
0.84817	1.02265E5	2628.48126	113.15819	-4279.81229
0.84595	1.02152E5	2627.48126	112.90694	-4340.98272
0.84374	1.02040E5	2626.48126	112.65682	-4401.92859
0.84153	1.01927E5	2625.48126	112.40782	-4462.65097
0.83933	1.01815E5	2624.48126	112.15995	-4523.15091
0.83714	1.01703E5	2623.48126	111.91319	-4583.42946
0.83496	1.01592E5	2622.48126	111.66753	-4643.48765
0.83278	1.01480E5	2621.48126	111.42298	-4703.32653
0.83060	1.01369E5	2620.48126	111.17952	-4762.94711
0.82844	1.01258E5	2619.48126	110.93715	-4822.35044
0.82628	1.01147E5	2618.48126	110.69587	-4881.53752
0.82413	1.01037E5	2617.48126	110.45566	-4940.50937
0.82198	1.00927E5	2616.48126	110.21653	-4999.26700
0.81984	1.00817E5	2615.48126	109.97846	-5057.81141
0.81771	1.00707E5	2614.48126	109.74145	-5116.14360
0.81558	1.00597E5	2613.48126	109.50550	-5174.26457
0.81346	1.00488E5	2612.48126	109.27060	-5232.17530
0.81134	1.00379E5	2611.48126	109.03674	-5289.87677
0.80923	1.00270E5	2610.48126	108.80392	-5347.36996
0.80713	1.00162E5	2609.48126	108.57214	-5404.65584
0.80503	1.00053E5	2608.48126	108.34138	-5461.73538
0.80294	99945.31027	2607.48126	108.11164	-5518.60954
0.80086	99837.42734	2606.48126	107.88292	-5575.27928
0.79878	99729.77213	2605.48126	107.65522	-5631.74555
0.79671	99622.34361	2604.48126	107.42852	-5688.00930
0.79464	99515.14079	2603.48126	107.20282	-5744.07146
0.79258	99408.16267	2602.48126	106.97812	-5799.93298
0.79053	99301.40826	2601.48126	106.75441	-5855.59479
0.78848	99194.87658	2600.48126	106.53168	-5911.05781
0.78644	99088.56665	2599.48126	106.30993	-5966.32297
0.78440	98982.47749	2598.48126	106.08916	-6021.39118
0.78237	98876.60812	2597.48126	105.86937	-6076.26337
0.78034	98770.95759	2596.48126	105.65053	-6130.94043
0.77833	98665.52493	2595.48126	105.43266	-6185.42327
0.77631	98560.30919	2594.48126	105.21574	-6239.71278
0.77430	98455.30942	2593.48126	104.99977	-6293.80988
0.77230	98350.52467	2592.48126	104.78475	-6347.71543
0.77031	98245.95401	2591.48126	104.57067	-6401.43034
0.76832	98141.59649	2590.48126	104.35752	-6454.95547
0.76633	98037.45118	2589.48126	104.14531	-6508.29171
0.76435	97933.51716	2588.48126	103.93402	-6561.43992
0.76238	97829.79351	2587.48126	103.72365	-6614.40098
0.76041	97726.27931	2586.48126	103.51420	-6667.17574
0.75845	97622.97365	2585.48126	103.30566	-6719.76507
0.75649	97519.87562	2584.48126	103.09803	-6772.16982
0.75454	97416.98432	2583.48126	102.89130	-6824.39084
0.75260	97314.29884	2582.48126	102.68547	-6876.42897
0.75066	97211.81831	2581.48126	102.48054	-6928.28505
0.74872	97109.54182	2580.48126	102.27649	-6979.95993
0.74679	97007.46849	2579.48126	102.07333	-7031.45443
0.74487	96905.59745	2578.48126	101.87104	-7082.76939
0.74295	96803.92782	2577.48126	101.66963	-7133.90562
0.74104	96702.45872	2576.48126	101.46910	-7184.86395
0.73913	96601.18929	2575.48126	101.26943	-7235.64519
0.73723	96500.11867	2574.48126	101.07062	-7286.25015
0.73533	96399.24600	2573.48126	100.87267	-7336.67965
0.73344	96298.57042	2572.48126	100.67557	-7386.93448
0.73155	96198.09109	2571.48126	100.47933	-7437.01545
0.72967	96097.80717	2570.48126	100.28393	-7486.92335
0.72779	95997.71780	2569.48126	100.08937	-7536.65897
0.72592	95897.82216	2568.48126	99.89564	-7586.22310
0.72405	95798.11941	2567.48126	99.70275	-7635.61653
0.72219	95698.60873	2566.48126	99.51068	-7684.84003
0.72034	95599.28929	2565.48126	99.31944	-7733.89438
0.71849	95500.16026	2564.48126	99.12902	-7782.78035
0.71664	95401.22084	2563.48126	98.93942	-7831.49871
0.71480	95302.47022	2562.48126	98.75063	-7880.05023
0.71297	95203.90758	2561.48126	98.56264	-7928.43566
0.71113	95105.53212	2560.48126	98.37546	-7976.65577
0.70931	95007.34304	2559.48126	98.18908	-8024.71130
0.70749	94909.33955	2558.48126	98.00349	-8072.60301
0.70567	94811.52085	2557.48126	97.81870	-8120.33164
0.70386	94713.88616	2556.48126	97.63469	-8167.89793
0.70206	94616.43469	2555.48126	97.45147	-8215.30262
0.70026	94519.16567	2554.48126	97.26902	-8262.54645
0.69846	94422.07831	2553.48126	97.08736	-8309.63015
0.69667	94325.17185	2552.48126	96.90646	-8356.55445
0.69488	94228.44551	2551.48126	96.72634	-8403.32007
0.69310	94131.89853	2550.48126	96.54698	-8449.92773
0.69132	94035.53016	2549.48126	96.36838	-8496.37814
0.68955	93939.33963	2548.48126	96.19053	-8542.67203
0.68778	93843.32618	2547.48126	96.01344	-8588.81010
0.68602	93747.48908	2546.48126	95.83710	-8634.79306
0.68426	93651.82757	2545.48126	95.66151	-8680.62162
0.68251	93556.34091	2544.48126	95.48666	-8726.29646
0.68076	93461.02836	2543.48126	95.31255	-8771.81830
0.67902	93365.88919	2542.48126	95.13917	-8817.18781
0.67728	93270.92266	2541.48126	94.96653	-8862.40571
0.67554	93176.12805	2540.48126	94.79461	-8907.47266
