Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.43574E5	3300.74578	62.84849	2.91038E-11
0.99996	1.43568E5	3300.65016	62.84849	-1.48082
0.99366	1.43247E5	3299.65016	321.41896	-263.93826
0.98741	1.42928E5	3298.65016	318.84702	-523.92303
0.98121	1.42612E5	3297.65016	316.30514	-781.46431
0.97507	1.42298E5	3296.65016	313.79291	-1036.59090
0.96899	1.41987E5	3295.65016	311.30989	-1289.33117
0.96295	1.41678E5	3294.65016	308.85568	-1539.71310
0.95697	1.41371E5	3293.65016	306.42988	-1787.76427
0.95105	1.41067E5	3292.65016	304.03208	-2033.51187
0.94517	1.40766E5	3291.65016	301.66189	-2276.98271
0.93934	1.40466E5	3290.65016	299.31893	-2518.20322
0.93357	1.40169E5	3289.65016	297.00282	-2757.19947
0.92784	1.39875E5	3288.65016	294.71318	-2993.99715
0.92217	1.39582E5	3287.65016	292.44966	-3228.62162
0.91654	1.39292E5	3286.65016	290.21188	-3461.09785
0.91096	1.39004E5	3285.65016	287.99949	-3691.45049
0.90543	1.38718E5	3284.65016	285.81215	-3919.70385
0.89995	1.38434E5	3283.65016	283.64951	-4145.88190
0.89451	1.38153E5	3282.65016	281.51123	-4370.00826
0.88912	1.37874E5	3281.65016	279.39698	-4592.10626
0.88377	1.37596E5	3280.65016	277.30643	-4812.19889
0.87847	1.37321E5	3279.65016	275.23926	-5030.30884
0.87321	1.37048E5	3278.65016	273.19515	-5246.45846
0.86800	1.36777E5	3277.65016	271.17380	-5460.66983
0.86283	1.36507E5	3276.65016	269.17488	-5672.96473
0.85771	1.36240E5	3275.65016	267.19811	-5883.36461
0.85263	1.35975E5	3274.65016	265.24319	-6091.89067
0.84759	1.35712E5	3273.65016	263.30981	-6298.56380
0.84259	1.35450E5	3272.65016	261.39770	-6503.40463
0.83763	1.35191E5	3271.65016	259.50657	-6706.43349
0.83271	1.34933E5	3270.65016	257.63614	-6907.67045
0.82784	1.34677E5	3269.65016	255.78614	-7107.13531
0.82300	1.34423E5	3268.65016	253.95629	-7304.84762
0.81821	1.34171E5	3267.65016	252.14633	-7500.82664
0.81345	1.33921E5	3266.65016	250.35599	-7695.09141
0.80873	1.33672E5	3265.65016	248.58503	-7887.66070
0.80405	1.33425E5	3264.65016	246.83318	-8078.55302
0.79941	1.33180E5	3263.65016	245.10020	-8267.78666
0.79481	1.32937E5	3262.65016	243.38583	-8455.37966
0.79024	1.32695E5	3261.65016	241.68984	-8641.34983
0.78571	1.32455E5	3260.65016	240.01198	-8825.71473
0.78122	1.32217E5	3259.65016	238.35202	-9008.49170
0.77676	1.31980E5	3258.65016	236.70974	-9189.69787
0.77234	1.31745E5	3257.65016	235.08489	-9369.35012
0.76795	1.31512E5	3256.65016	233.47727	-9547.46514
0.76360	1.31280E5	3255.65016	231.88663	-9724.05938
0.75928	1.31049E5	3254.65016	230.31278	-9899.14908
0.75500	1.30821E5	3253.65016	228.75548	-10072.75030
0.75075	1.30593E5	3252.65016	227.21454	-10244.87885
0.74654	1.30368E5	3251.65016	225.68974	-10415.55038
0.74235	1.30144E5	3250.65016	224.18088	-10584.78031
0.73820	1.29921E5	3249.65016	222.68775	-10752.58387
0.73409	1.29700E5	3248.65016	221.21016	-10918.97610
0.73000	1.29480E5	3247.65016	219.74791	-11083.97186
0.72595	1.29262E5	3246.65016	218.30080	-11247.58579
0.72193	1.29045E5	3245.65016	216.86865	-11409.83239
0.71794	1.28829E5	3244.65016	215.45127	-11570.72593
0.71398	1.28615E5	3243.65016	214.04847	-11730.28054
0.71005	1.28403E5	3242.65016	212.66007	-11888.51014
0.70615	1.28191E5	3241.65016	211.28590	-12045.42850
0.70229	1.27981E5	3240.65016	209.92577	-12201.04921
0.69845	1.27773E5	3239.65016	208.57951	-12355.38568
0.69464	1.27566E5	3238.65016	207.24695	-12508.45118
0.69086	1.27360E5	3237.65016	205.92792	-12660.25878
0.68711	1.27155E5	3236.65016	204.62225	-12810.82141
0.68339	1.26952E5	3235.65016	203.32978	-12960.15183
0.67969	1.26750E5	3234.65016	202.05035	-13108.26266
0.67603	1.26549E5	3233.65016	200.78379	-13255.16634
0.67239	1.26349E5	3232.65016	199.52995	-13400.87519
0.66878	1.26151E5	3231.65016	198.28868	-13545.40133
0.66519	1.25954E5	3230.65016	197.05982	-13688.75678
0.66164	1.25758E5	3229.65016	195.84322	-13830.95338
0.65811	1.25564E5	3228.65016	194.63873	-13972.00285
0.65460	1.25370E5	3227.65016	193.44620	-14111.91676
0.65112	1.25178E5	3226.65016	192.26550	-14250.70652
0.64767	1.24987E5	3225.65016	191.09648	-14388.38343
0.64425	1.24797E5	3224.65016	189.93899	-14524.95863
0.64085	1.24608E5	3223.65016	188.79290	-14660.44315
0.63747	1.24420E5	3222.65016	187.65808	-14794.84786
0.63412	1.24234E5	3221.65016	186.53438	-14928.18353
0.63079	1.24048E5	3220.65016	185.42168	-15060.46077
0.62749	1.23864E5	3219.65016	184.31985	-15191.69009
0.62421	1.23681E5	3218.65016	183.22875	-15321.88185
0.62096	1.23499E5	3217.65016	182.14827	-15451.04630
0.61773	1.23318E5	3216.65016	181.07826	-15579.19358
0.61452	1.23138E5	3215.65016	180.01862	-15706.33368
0.61134	1.22959E5	3214.65016	178.96922	-15832.47650
0.60818	1.22781E5	3213.65016	177.92993	-15957.63180
0.60505	1.22604E5	3212.65016	176.90064	-16081.80925
0.60193	1.22428E5	3211.65016	175.88124	-16205.01838
0.59884	1.22253E5	3210.65016	174.87160	-16327.26862
0.59577	1.22079E5	3209.65016	173.87161	-16448.56931
0.59272	1.21906E5	3208.65016	172.88117	-16568.92963
0.58970	1.21734E5	3207.65016	171.90015	-16688.35871
0.58669	1.21563E5	3206.65016	170.92846	-16806.86554
0.58371	1.21393E5	3205.65016	169.96598	-16924.45900
0.58075	1.21224E5	3204.65016	169.01261	-17041.14789
0.57781	1.21056E5	3203.65016	168.06824	-17156.94090
0.57489	1.20889E5	3202.65016	167.13277	-17271.84662
0.57199	1.20723E5	3201.65016	166.20609	-17385.87353
0.56911	1.20558E5	3200.65016	165.28812	-17499.03002
0.56625	1.20393E5	3199.65016	164.37873	-17611.32439
0.56342	1.20230E5	3198.65016	163.47785	-17722.76484
0.56060	1.20067E5	3197.65016	162.58537	-17833.35947
0.55780	1.19906E5	3196.65016	161.70120	-17943.11629
0.55502	1.19745E5	3195.65016	160.82523	-18052.04323
0.55226	1.19585E5	3194.65016	159.95739	-18160.14812
0.54952	1.19426E5	3193.65016	159.09758	-18267.43870
0.54680	1.19268E5	3192.65016	158.24570	-18373.92263
0.54410	1.19110E5	3191.65016	157.40168	-18479.60747
0.54141	1.18954E5	3190.65016	156.56541	-18584.50071
0.53875	1.18798E5	3189.65016	155.73682	-18688.60974
0.53610	1.18643E5	3188.65016	154.91581	-18791.94189
0.53347	1.18489E5	3187.65016	154.10231	-18894.50438
0.53086	1.18335E5	3186.65016	153.29623	-18996.30436
0.52827	1.18183E5	3185.65016	152.49748	-19097.34892
0.52569	1.18031E5	3184.65016	151.70600	-19197.64503
0.52314	1.17880E5	3183.65016	150.92168	-19297.19963
0.52060	1.17730E5	3182.65016	150.14447	-19396.01954
0.51807	1.17581E5	3181.65016	149.37427	-19494.11153
0.51557	1.17432E5	3180.65016	148.61101	-19591.48229
